stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,14.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.2,0,0,13.31,0,0,0,0,0,0,0,0,0,28.1,0,0,0,0,0,0,0,0,0,0,0,61.98,21.93,0,0,10.33,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.2,0,7.46,0,0,0,34.44,0,0,0,0,0,68.86,0,0,0,0,0,0,0,0,0,0,0,600.94,10.42,0,0,21.14,0,12.71,0,14.49,0,0,0,0,0,0,0,0
 14-21,0,0,1.05,15.24,709.69,48.33,0,48.36,0,0.87,0,8.95,7.25,0.87,4.42,0,4.74,3,0,0,22.3,254.04,2.02,0,192.43,1254.11,101.96,6.07,212.1,25.89,0,82.84,189.81,3.8,0.8,1996.34,254.48,0,0,4.16,0,1.06
 24-34,0.88,0,2.69,16.41,588.38,40.45,0,36.04,124.71,30.24,24.55,65.44,0.68,0.67,35.19,0,5.44,10.29,4.4,5.07,43.09,809.35,4.91,2.66,346.84,3482.67,159.23,3.9,216.05,0,5.81,198.87,0,9,0.69,1022.25,782.7,0,0,52.68,0,9.74
 36-46,0,0,0,0.58,535.65,20.09,0,180.36,231.34,38.7,62.52,515.29,4,0,34.69,2.96,9.38,19.19,0,32.08,30.64,956.26,4.21,58.24,189.56,4979.83,109.14,7,161.65,16.41,2.1,232.96,0,0.59,0,48.42,1533.16,0,2.08,48.94,0,29.35
 48-58,0.39,0,0.54,1.32,540.82,56.9,0,1062.99,168.12,57.44,77.07,1187.36,4.84,0,27.55,4.82,4.95,38.05,6.89,8.21,53.7,1578.27,7,14.7,222.47,5588.76,94.7,8.37,142.89,6.64,2.16,108.18,0,0,4.94,0,1462.65,0,1.31,30.19,0,31.37
 60-70,0,0,0,0,548.65,50.54,4.29,2032.36,116.09,62.23,90.51,1121.98,6.7,0,42.59,10.44,7.18,15.6,12.72,16.77,14.94,2541.03,15.33,34.09,161.62,8157.87,58.77,1.25,137.54,0,7.26,110.34,1.38,4.53,3.77,0,897.1,8.26,26.82,27.45,0.71,54.42
 72-82,0,0,20.3,0,452.14,362.7,6.34,1535.27,78.44,39.66,100.37,971.74,13.87,0.6,14.38,6.82,9.05,40.96,9.79,11.26,8.66,2756.86,5.09,80.14,136.17,5178.65,33.89,8.02,123.23,0,14.18,94.78,0,0,2.09,0,557.51,34.28,84.42,37.32,8.47,48.06
 84-94,0.62,0,10.13,1.17,793.56,338.67,30.72,1263.41,55.75,82.46,73.49,628.37,31.92,0,41.22,9.2,15.95,51.26,0.64,12.28,42.05,2552.23,28.76,82.15,131.45,3069.87,58.69,4.57,129.57,0,15.24,193.15,0,4.53,21.6,0,360.41,48.53,52.34,58.95,30.8,46.25
 96-106,0,0,14.16,0,764.29,376.85,14.61,743.76,85.49,54.96,45.5,559.02,55.87,0,22.94,8.7,9.8,47.57,10.36,13.56,14.99,1597.9,31.41,61.34,121.09,3014.58,36.58,10.01,135.76,0,27.6,221.32,0,1.93,9.31,0,176.41,79.16,44.44,34.78,27.83,23.6
108-118,1.35,0,4.11,0,808.51,166.56,26.55,715.5,105.94,73.43,89.75,554.05,66.19,0,33.84,19.32,8.13,99.01,5.17,24.84,28.87,1267.15,31.01,61.61,165.58,3097.35,71.05,8.97,114.19,0,50.13,102.83,0,5.85,6.9,0,145.61,104.73,55.49,31.87,35.92,53.21
120,0,0,0,0,617.6,127.38,7.7,1005.75,82.37,42.82,115.8,768.92,44.81,0,40.69,8.94,5.94,60.16,0,54.76,0,1631.39,10.33,89.52,178.74,4355.15,150.88,8.23,85.39,0,61.97,41.36,0,0,2.73,0,97.44,29.06,29.83,64.56,31.32,37.98
