stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,45.37,1037.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,91.58,1274.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0,7.11,0,6.16,0,0,0,0,0,0,0,0,0,0,0
  7-9,30.07,21.42,0,31.5,0,0,0,52.07,0,0,0,0,0,32.94,0,0,0,0,0,0,0,0,0,0,0,977.92,57.11,0,0,308.87,0,0,17.27,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.23,0,34.71,0,0,0,71.14,0,0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,0,641.32,43.96,0,0,255.97,0,0,24.49,0,32.69,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.95,7.63,3.62,0,10.89,0,0,0,0,0,0,0,0,0,0,0,4.33,0,5.32,0,0,4.41,67.62,4.96,0,0,3.38,0,2.37,0,10.55,1.71,0,12.95,19.21,0,0,0.9,0,0
 24-34,0,0,0,1.45,19.8,0,0,14.62,0,1.45,0.68,0,0,0,4.34,1.67,0,0,0.63,1.42,0,24.07,0,0,6.04,260.27,1.55,0,0.84,0,1.14,31.97,0,0,0,2,0.7,50.15,0,0,5.6,0,0
 36-46,0,0,0,0,11.33,0,0,26.11,0,0,0,13.52,0.67,0,0.57,0.57,1.8,0,2.15,0,0.61,22.2,0,0,5.32,354.84,0,0,1.13,0,0,12.59,0,0,0,0,0,77.43,0,0,1.63,0,2.24
 48-58,0,0,0,0,0.4,3.12,0,77.44,0,0.41,9.27,30.02,3.07,2.63,0.4,0,0,0.62,0,0,0,24.93,0,0,6.01,460.65,0,2.47,1.5,0,0,13.72,0,0,0,0,0,100.84,0,0,1.66,0,6.75
 60-70,0,0,0,0,3.88,0.59,0,204.12,1.1,2.64,1.82,51.03,4.99,0,0.7,0,1.33,0,0,0,0,60.61,0.85,1.33,2.53,509.24,0,0,0,0,0,7.03,0,0,0.73,0,0,178.2,0,2.47,0.73,0.64,0.69
 72-82,0,0,0,0,11.25,49.97,0,221.77,0,5.22,1.68,46.04,0,0.59,1.28,6.03,1.27,0.73,2.19,0.82,0.64,88.2,0.75,8.06,6.84,445.97,0.52,8.02,6.58,0,3.27,7.15,0,0,0,0,0,102.18,3.87,0.96,20.29,2.15,19.47
 84-94,0,0,0,0,5.25,24.07,0,135.68,0,0,3.06,29.01,1.21,1.31,0.6,9.57,0,1,1.32,0,11.83,70,0.84,2.19,2.76,335.73,0.74,0,6.94,0,0,23.22,0,0,0,0.55,0,49.5,0.6,3.53,3.98,1.73,10.12
 96-106,0,0,0,0,16.42,40.26,0,226.81,0,9.47,12.49,52.47,6.15,0,0.87,7.54,4.54,1.9,0,0,0.75,80.73,0,1.86,3.39,345.62,0,1.16,1.77,0,0,14.52,0,0,1.12,0.57,0,11.7,1.23,2.88,7.35,6.55,0.58
108-118,0,0,1.24,0,15.32,25.77,1.81,216.8,0,7.06,6.22,58.53,14.96,0,1.42,12.16,4.22,9.02,3.85,4.16,0.61,137.54,12.11,8.87,3.37,383.99,1.02,0.46,12.02,0,0.87,56.71,0,0,2.09,0,0,25.11,3.81,2.2,4.97,0.99,4.35
120,0,0,3.01,0,47.54,29.47,0,167.86,0,8.3,17.91,144.69,25.86,0,0,18.56,4.67,1.62,3.15,3.71,0,164.01,18.21,40.4,9.7,905.62,0,0,5.55,0,15.48,44.8,0,1.12,4.76,7.71,0,40.59,2.31,22.61,21.49,0,0
