stage,axial,blastomeres,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,59.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,32.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,11.92,7.46,5.73,0,0,0,41.17,0,0,0,0,0,9.03,0,0,0,0,0,0,0,0,0,0,0,260.06,0,0,0,32.15,0,0,3.79,0,0,0,0,0,0,0,0,0,0
 10-12,0,4.29,28.93,0,9.45,0,25.88,0,0,0,0,0,26.14,0,0,0,0,0,0,0,0,0,0,0,646.12,23.03,0,0,160.73,0,0,5.55,0,7.42,0,0,3.51,0,0,0,0,0
 14-21,0,0,4.47,99.17,15.6,0,32.74,0,0,0,0.89,7.69,1.44,1.7,0,0,0,0,0,0,14.21,0,0,19.92,210.06,7.82,0,3.02,4.09,0,3.56,0,8.64,4.8,0,20.53,54.49,0,0,1.8,0,0
 24-34,0,0,5.29,53.65,0,0,56.86,0,3.72,0,13.51,2.19,0,3.6,0.64,0.66,0,3.57,1.61,0,66.61,0.63,0.82,21.55,461.41,7.01,2.85,7.63,0,0,20.58,0,0,0.85,0,4.93,117.64,0,0,13.2,0,1.87
 36-46,0,0,1.58,46.26,0,0,44.7,0,0.68,0.78,27.64,2.52,0,1.59,0,0,0,0.56,0,0,34.27,0,1.06,7.18,245.72,6.49,1.52,3.34,0,0,14.77,0,0,0,0,0,48.81,0,0,6.15,0,3.02
 48-58,0,0,0,18.27,3.42,0,80.23,0,1.39,16.97,32.02,0,0,0.84,0.44,0,1.9,0.5,2.74,0,68.37,0.8,2.61,9.46,189.31,6.57,0.88,6.43,0,0,25.22,0,0,0,0,0,59.13,0,0,4.65,0,2.45
 60-70,0,0,0,32.96,0,0,120.34,0,10.03,3.22,53.41,0,0,0,1.94,12.78,0,1.07,0,0,134.79,2.08,0,18.11,135.36,12.31,4.08,1.82,0,0,50.14,0,0,7.92,0,0,33.38,0,0.84,15.29,0,10.73
 72-82,0,0,0,11.98,0,0,119.85,0,3.01,10.24,72.69,5.4,0,0,7.22,2.84,5.31,0,2.65,2.83,137.39,3.64,0,8.5,149.07,0,2.97,8.22,0,0,25.23,0,0,0.76,0,0,17.25,0.53,2.52,19.43,1.37,9.91
 84-94,0,0,0,18.14,2.09,0,115.83,0,2.83,4.06,69.69,1.34,0.6,4.17,7.96,3,1.33,3.78,1.73,0,117.08,3.47,0.66,11.85,149.03,9.12,4.43,6.17,0,0,116.21,0,0,4.88,1.43,0,5.63,0.6,4,3.52,1.16,2.81
 96-106,0,0,1.03,30.99,11.67,0.77,127.69,0,13.54,6.33,96.06,2.45,0,0,0.61,0.7,2.37,1.64,5.01,0,106.97,6.55,3.48,9.18,125.95,2.21,12.12,6.55,0,0,103,0,0,1.33,9.08,0,6.44,4.42,0.88,20.1,2.88,5.74
108-118,0,0,0,29.02,1.66,1.05,137.93,1.25,11.09,1.43,111.38,9.07,0,0.63,7.25,2.58,9.81,1.77,9.53,0.51,117.63,0.42,6.02,3.03,144.74,0,1.19,18.64,0,3.15,87.91,0,0,0.95,0,0,13.65,6.45,0,6.94,4.04,8.44
120,0,0,0,61.52,1.18,0,123.65,1.15,26.26,0,232.61,21.19,0,0,21.75,0,0,8.89,10.2,0,83.92,2.91,16.98,12.23,142.04,0,15.56,14.9,0,1.79,97.03,0,0,4.84,0,0,10.02,0,3.14,11.84,10.71,4.69
