stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,61.71,4131.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868.41,0,0,0,0,0,0,0,0,0,0
  5-6,59.4,860.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5,0,0,0,13.13,0,849.83,0,0,0,0,0,0,0,0,0,0
  7-9,3.69,26.69,0,31.94,0,0,0,37.07,0,0,0,0,0,6.28,0,0,0,0,0,0,0,0,0,0,0,543.51,10.93,0,0,158.34,0,132.62,12.91,0,0,0,0,0,0,0,0,0
 10-12,0,6.28,0,79.57,0,6.14,0,48.85,0,0,0,0,0,11.18,0,0,0,0,0,0,0,0,0,0,0,1133.83,28.96,0,0,286.81,0,21.72,22.86,0,41.47,0,0,0,0,0,0,0
 14-21,0,0,2.2,5.8,143.25,2.86,0,11.34,0,1.69,0,12.7,13.58,2.21,0,0,15.17,0,3.83,0,0,19.85,2.06,0,12.12,196.57,1.89,5.23,17.52,10.36,0,175.41,2.24,21.75,24.71,7.69,64.35,0,0,6.98,0,0
 24-34,0,0,4.53,4.19,114.98,0.81,0,58.17,0,15.3,0.69,12.65,15.05,1.91,0,0,28.48,0,66.85,1.49,0,51.56,9.76,0,19.29,597.25,0.62,97.34,33.92,1,0,567.34,1.06,0,10.76,1.29,122.38,0,0,27.88,0,0
 36-46,0,0,0.73,0,85.58,0,0,81.92,0,20.47,2.07,26.39,2.36,7.5,0,0,12.04,3.63,31.32,0,0,34.26,9.04,0.67,12.8,373.88,0,46.96,28.93,0,0,645.1,0.73,0,14.35,0,79.84,0,0,15.14,0,0
 48-58,0,0,0,0,90.42,0.44,0,69.35,0,14.97,1.57,44.71,1.36,19.66,1.53,0.38,27.39,0,27.89,0.99,0,39.79,5.8,0.94,6.68,169.39,0.88,33.99,39.76,0,0,296.6,0,0,3.44,0,48.27,0,0.89,11.75,0,2.3
 60-70,0,0,2.16,0,83.82,0,0,62.85,0,25.59,12.07,134.25,9.56,11.73,0,0.57,22.99,1.83,31.01,4.71,0,70.24,10.59,3.95,8.66,139.22,1.33,23.31,11.64,0,0,315.03,0,0,5.93,0,52.32,6.96,2.12,12.54,0,0
 72-82,0,0,2.54,0,99.38,3.59,0,58.89,0,15.33,3.81,282.3,15.82,4.2,2.71,8.91,23.27,2.04,49.83,3.06,3.71,111.65,11.97,9.64,10.68,149.13,0,47.73,36.44,0,0,338.46,0,0,2.5,0,74.58,12.59,3.31,19.17,2.66,6.91
 84-94,0,0,4.03,1.04,185.23,0,0.78,76.94,0,33.14,3.13,205.78,37.83,11.87,0,6.32,46.5,0,60.75,6.69,0,117,23.85,14.31,7.06,133.9,0,53.6,41.36,0,0,691.28,0,0,11.7,0,95.3,43.48,2.09,38.47,4.22,1.57
 96-106,0,0,7.03,0,250.53,14.76,4.27,65.65,0.87,51.74,0,405.63,64.35,1.06,5.85,11,60.99,7.47,73.88,3.7,0,171.56,39.92,11.91,9.98,172.3,0.73,107.17,54.45,0,7.41,821.7,0,0,10.18,0,121.63,76.44,4.02,21.19,9.16,12.16
108-118,0,0,4.82,1.22,225.4,1.22,0,47.49,5.29,44.2,1.39,422.98,58.7,0,2.26,10.25,58.99,2.41,57.84,10.74,4.66,204.39,50.05,32.73,13.97,193.77,1.34,76.19,32.88,0,6.48,618.05,0,0,6.01,0,38.86,78.62,2.73,27.31,3.32,6.42
120,0,0,2.96,0,219,7.09,0,46.09,0,54.53,4.11,424.11,58.93,0,0,32.45,29.84,8.55,36.78,5.29,0,251.63,24.75,20.41,4.33,233.73,0,59.49,43.68,0,0,521.17,0,0,8.81,0,45.96,43.35,3.52,34.43,7.76,0
