stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,34.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.03,0,0,6.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,138.06,0,0,52.24,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,5.87,0,96.38,0,0,10.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.39,654.62,0,0,1460.07,0,0,6.03,4.61,6.76,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,24.25,4.8,108.64,0,0,0,11.6,6.86,0,0,0,2.96,0,0,8.14,0,97.94,0,0,9.89,1325.22,666.2,0,0,705.43,0,1.25,0,306.61,4.8,0,54.02,656.69,0,0,0,0,0
 24-34,0,1.67,0,0,21.62,1.09,113.28,0.91,1.45,12.17,38.55,0,0.76,5.23,0,2.82,0,0.6,2.87,1.97,150.27,0,0,39.96,9209.02,90.4,5.83,3.65,0,0,14.52,0,0,3.69,0.88,65.12,1713.86,0,0,6.25,0,0
 36-46,0,0,0,0,6.47,0,195.88,0,0.81,11.62,353.43,0,0,2.35,1.87,1.59,0,2.47,0,0,178.26,0,2.27,22.03,20134.79,31.33,9.6,7.34,0,0,13.15,0,0,1.77,9.39,0,4332.99,0,0,5.76,0,8.18
 48-58,0,0,0,0,18.27,7.5,711.29,0,23.07,9.51,751.7,1.09,0,2.09,1.4,0,0.45,1.92,0,5.49,369.61,1.46,2.16,13.46,15427.85,3.17,5.03,0,0,0,7.62,0,0,2.59,1.44,0,5035.89,0,0.64,8.58,0,8.39
 60-70,0,0,6.75,0,10.91,0,547.14,0,0,5.53,378.82,0,0,5.21,14.15,0,0,6.59,1.82,2.31,332.91,0,0,6.65,5507.12,1.36,1.48,0.82,0,0.94,5.58,0,0,10.9,0,0,2490.86,1.44,3.11,6.33,0,8.91
 72-82,0,0,0,0,8.51,9.13,265.44,0,0,16.52,269.57,0,0,0.58,1.18,0,0,8.18,0,0,257.74,1.31,1.04,8.19,2652.88,0,0,1.07,0,0,0,0,0,8.72,0,0,708.45,2.31,4.89,3.65,1.72,0
 84-94,0,0,0,0,9.94,0,261.29,0.67,0,8,198.98,0,0,2.92,0.77,0.73,0.67,4.16,17.36,0,189.46,0,0.73,11.41,1603.99,0,1.49,1.14,0,0,0.67,0,0,2.8,0,0,568.16,0,0,2.9,0,0
 96-106,0,0,0,0,6.56,12.76,86.26,1.73,1.62,11.35,193.53,0,0,2.24,6.24,1.8,0,0.91,20.65,0,126.22,0,0,2.18,1022.79,0,2.63,0,0,0,3.43,0,0,2.72,0,0,147.96,0,0,7.89,0,1.07
108-118,0,0,3.86,0,12.21,3.09,106.15,0.64,0.6,7.12,155.91,0,0,0,0,0,0,0,0,0.44,119.53,0,0,4.4,1283.28,2.15,2.07,2.17,0,0,4.57,0,0,3.83,0,0,91.21,0.54,0,0.91,0,0.59
120,0,0,0,0,8.84,0,81.86,0,0,3.32,211.44,0,0,0,0,0,0,0,0,0,76.67,1.16,10.53,1.49,916.97,0,3.45,3.9,0,0,0,7.49,0,0,0,0,3.32,0,0,0,0,0
