stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
 14-21,0.89,0,1.32,58.18,829.27,700.83,0,39.96,0,0,0,23.03,83.22,10.03,48.25,0,1.15,1.93,0,7.31,33.41,383.99,0,0,270.08,1340.48,219.48,1.82,1.79,27.4,0,5.52,151.54,5.13,1124.95,1120.86,542.97,0,0,1819.05,0,2.73
 24-34,0,0.83,1.05,1.34,6.7,61.94,0,62.97,663.35,0,4.83,52.25,0,0,127.23,5.5,7.26,31.2,0.6,1.27,77.56,621.72,0.74,0,245.97,1409.47,25.5,6.28,1.59,0,2.28,18.83,3.17,4.23,499.82,541.42,307.74,0,0,6916.97,0,41.8
 36-46,6.42,0,0,0,8.84,30.81,0,53.45,932.5,0,10.43,62.12,0,0,120.84,0,1.54,10.73,0,5.9,16.87,542.54,3.65,5.65,117.35,1065.35,3.23,2.95,13.21,0,0,6.83,0,1.23,326.41,29.19,261.26,0,0,2905.51,0,29.91
 48-58,0,0,0,0,4.91,11.96,0,124.13,609.86,0,8.08,184.6,0,0,162.36,0.95,0.55,17.22,0.48,4.48,24.03,1523.83,0,42.8,78.7,754.58,1.94,1.28,2.04,0,1.3,18.92,0,0.56,119.8,0,179.78,0,1.75,2007.31,0,26.72
 60-70,0.8,0,0,0,41.48,6.14,5.05,142.4,325.41,0,13.77,1328.85,0,0,141.76,16.33,0.71,14.41,0,0,1.25,2393.34,0,112.62,106.57,460.76,8.16,2.81,12.9,1.62,16.07,0,0,2.65,53.57,0,69.74,0.81,39.26,1526.71,10.75,19.79
 72-82,0,0,0.68,0,19.94,16.25,54.72,209.7,249.02,3.86,12.92,5475.44,2.85,2.07,154.24,8.09,1.19,5.08,8.82,4.9,1.16,3211.98,1.76,220.83,72.38,356.79,0,6.18,7.62,0,31.32,11.31,0,6.95,23.96,0,50.09,0,39.51,2799.38,18.05,18.62
 84-94,0,0,0,0,29.9,9.66,107.19,218.24,293.85,0,18.97,4747.19,4.32,0,119.78,3.51,1.56,7.39,0.71,4.5,32.07,3082.36,0.84,284.29,78.06,453.52,0,4.72,12.61,0,15.91,10.08,0,3.57,22.17,0,40.07,0,32.59,2853.78,23.93,5.99
 96-106,0,0,1.68,0,71.45,87.11,155.95,401.25,362.06,9.48,5.65,9855.56,5.49,0,169.81,16.58,1.3,19.37,3.36,19.11,8.38,1832.71,2.07,190.85,95.64,542.42,3.56,6.81,5.17,0,29.48,47.14,0,5.49,22.94,0,21.25,1.28,53.27,3257.91,22.04,17.24
108-118,7.7,0,0,0,22.05,30.23,334.87,197.4,229.53,4.9,6.75,9634.73,1.28,0,70.1,8.67,3.68,7.29,1.28,21.01,31.68,1715.73,0,277.57,109.29,376.1,0.51,4.04,12.67,0,37.55,9.17,0,18.16,22.82,0,14.89,3.03,61.31,2536.02,16.93,6.72
120,1.19,0,0,0,33.3,6.81,100.17,155.87,177.02,9.35,1.67,6033.02,2.99,10.41,90.06,0,3.55,2.83,1.07,55.79,19.58,1779.44,1.56,289.76,113.92,350.81,0,0,5.82,0,37.07,14.71,1.12,0,7.18,0,126.65,12.35,81,2634.58,18.24,10.85
