stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,45.14,460.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.33,0,0,0,0,0,0,0,0,0,0,0
  5-6,44.5,1136.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.35,0,0,0,8.65,0,22.22,0,0,0,0,0,0,0,0,0,0,0
  7-9,32.21,39.09,0,56.28,0,0,0,222.45,0,0,0,0,0,37.08,0,0,0,0,0,0,0,0,0,0,0,1268.45,38.24,0,0,383.09,0,3.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,23.01,0,126.01,0,21.88,0,114.9,0,0,0,0,0,6.63,0,0,0,0,0,0,0,0,0,0,0,1614.21,37.5,0,0,629.05,0,0,28.37,0,52.54,0,5.05,0,0,0,0,0,0
 14-21,0,0,4.05,7.18,126.95,36.39,0,72.06,0,3.39,0,37.35,5.22,5.03,0.84,0,3.07,0,0,0,0,76.48,0,0,63.84,1380.19,12.65,3.49,12.12,23.28,0,8.89,2.94,122.37,6,9.66,70.24,385.38,0,0,8.49,0,0
 24-34,0,0,2.14,2.44,50.93,11.91,0,353.31,0,9.72,6.14,54.07,2.96,2.27,4.64,1.85,16.04,5.63,9.58,6.81,4.26,161.19,2.76,1.63,58.44,2638.07,7.47,36.13,20.39,0,0,51.71,0,1.1,9.07,0,30.23,611.88,0,0,55.06,0,3.23
 36-46,0,0,0.73,0,20.9,20.45,0,762.28,1.68,1.96,4.44,87.92,0.56,0,3.54,7.83,5.19,3.95,4.98,1.26,3.89,184.33,3.19,3.71,36.29,2303.16,15.38,22.83,17.15,0,0,93.06,0,1.82,15.35,1.67,0.58,474.71,0,0,26.34,0,19.59
 48-58,0,0,0.84,0.72,39.53,4.37,0,897.49,3.61,4.1,9.91,142.81,3.91,10.28,2.33,12.29,3.94,18.95,6.48,19.29,11.6,224.7,1.05,9.2,37.96,1688.89,15.78,17.43,12.44,0,1.06,76.58,0,0,1.86,1.29,0,333.18,0,2.19,29.76,0.72,20.22
 60-70,0,0,2.11,0,72.5,1.27,2.15,911.16,4.73,3.42,11.44,101.84,8.09,0,2.59,9.36,14.28,10.4,3.28,11.49,1.05,233.35,5.11,24.21,42.36,1302.3,0.92,4.5,13.2,0,2.5,98.61,0.64,0,5.36,0,0,133.32,1.22,4.13,21.34,0,17.22
 72-82,0,0,5.6,0.56,32.84,13.88,0,670.86,4.44,8.29,6.88,95.53,19,0,1.92,15.69,15.9,9.52,3.26,9.97,4.15,227.76,5.61,6.5,30.06,968.23,0.66,23.59,12.33,1.13,2.2,43.57,0,0,1.55,7.13,0,69.84,9.01,3.89,24.05,3.42,24.48
 84-94,0,0,8.41,0,73.35,7.91,2.8,459.46,2.3,4.94,3.83,92.03,24.45,0,0,11.57,15.02,15.99,5.45,2.12,6.97,193.16,0.58,11.53,36.8,728.17,1.16,14.36,17.22,0,10.43,151.67,1.4,0,7.73,0,0,87.98,25.95,4.59,28.33,3.28,5.28
 96-106,0,0,5.37,0,50.88,3.41,0.71,386.92,6.46,2.65,4.37,97.01,15.58,0,7.92,21.63,17.62,8.14,6.41,10.08,8.38,142.81,7.81,6.98,33.05,614.78,1.37,31.78,23.5,0,6.65,111.67,0.85,0,5.75,0,0,30.16,14.04,2.74,49.31,11.39,13.23
108-118,0,0,4.29,0.59,44.39,8.35,0,360.75,2.01,1.04,4.8,79.68,15.73,0,2.49,25.99,19.09,15.26,11.33,5.94,13.55,142.61,5.63,1.7,31.93,896.96,1.14,19.9,9.29,0,1.32,72.85,0.48,0,1.85,0.43,0,23.7,9.68,1.37,16.01,6.45,1.18
120,0,0,8.76,1.28,41.84,14.47,0,373.65,0,2.27,17.03,136.15,4.85,0,3.06,22.4,4.04,15.03,5.93,18.62,0,171.08,3.36,0,24.73,1001.02,3.54,18.16,18.42,0,4.22,55.28,1.53,0,0,1.99,0,64.33,2.65,14.31,42.29,0,0
