stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.02,1545.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.78,0,0,0,0,0,0,0,0,0,0,0
  5-6,123.98,2396.33,0,8.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.31,15.57,0,0,29.35,0,72.31,0,0,0,0,0,0,0,0,0,0,0
  7-9,49.19,59.03,0,109.7,0,6.96,231.81,0,0,0,0,0,64.03,0,0,0,0,0,0,0,0,0,0,0,1684.41,109.26,0,0,687.58,0,0,18.27,0,0,0,0,0,0,0,0,0,0
 10-12,0,55.89,0,167.46,0,4.44,87.51,0,0,0,0,0,41.89,0,0,0,0,0,0,0,0,0,0,0,1548.36,70.22,0,0,429.74,0,0,3.03,0,86.69,0,16.38,5.32,0,0,0,0,0
 14-21,0,0,1.11,13.16,58.4,18.23,31.16,0,0.95,0,20.48,7.64,2.19,1.52,0,0,0,0,0,1.13,41.27,0,0,29.67,625.31,9.7,3.66,1.27,26.59,0,0,2.34,72.09,1.16,2.05,75.24,232.44,0,0,2.14,0,0
 24-34,0,0,0.71,3.44,44.19,6.12,147.06,0,5.45,3.61,51.11,6.04,0,1.13,2.93,5.85,0.97,2.48,3.76,8.92,161.57,1.24,0.91,60.86,2308.02,9.32,18.3,14.89,0,0,17.49,0,0,6.67,7.03,32.18,477.85,0,0,44.64,0,4.68
 36-46,0,0,0,2.63,23.96,3.72,391.02,2.18,16.02,6.66,65.66,0.95,1.6,9.21,1.2,6.42,19.32,1.94,0,6.8,152.23,0.56,2.84,33.01,2423.55,1.45,12.29,7.44,0,0,55.9,0,0,8.14,0,0,552.78,0,0,36.71,0,9.67
 48-58,0,0,0,0,48.73,3.59,745.04,4.62,13.74,6.89,143.87,2.57,1.76,2.43,5.89,10.18,7.21,5.96,0,7.47,172.44,0.82,3.14,21.12,1982.33,4.42,12.62,13.54,0,0.85,28.86,0,0,0,3.08,0,374.64,0,0,19.82,0,13.61
 60-70,0,0,0,0,28.36,7.81,1214.69,2.28,21.01,17.45,151.73,4.05,1.86,0.9,9.73,9.48,6.11,5.4,13.15,4.02,220.81,1.01,4.93,35.02,1818.92,2,8.29,5.62,0,1.92,24.08,0,0,9.3,0.71,0,319.95,0,4.71,27.61,0.64,17.87
 72-82,0,0,1.26,0,34.87,59.03,1033.16,0,6.39,21.74,157.97,1.79,0.51,6.35,5.56,0.56,13.18,7.94,10.34,1.09,302.1,2.46,8.17,30.92,1716.07,5.43,12.91,11.86,1.13,2.24,16.18,0,0,1.39,0,0,227.07,3.36,9.42,16.59,10,16.11
 84-94,0,0,8.19,0,25.69,20.31,573.76,1.33,4.41,19.88,129.49,2.22,0,4.93,7.06,7.03,24.53,1.64,0,17.45,178.34,11.56,6.64,7.88,840.76,6.23,16.76,17.07,0,0.6,22.19,0,0,1.61,0,0,130.39,2.53,5.16,17.43,4.64,4.66
 96-106,0,0,2.8,0,31.69,19.13,500.67,0.62,1.14,5.77,127.5,10.94,0,5.31,8.42,5.45,2.83,2.69,2.15,3.79,159.16,0,10.07,21.44,574.81,2.6,23.7,17.58,0,9.79,21.15,0,0,2.88,0,0,69.52,0.61,9.35,30.69,3.5,14.11
108-118,0,0,4.46,0.74,41.21,20.95,410.1,1.77,0.51,2.67,77.44,10.79,0,2.38,10.73,4.47,14.5,2.9,3.67,4.03,192.02,0,6.55,18.47,991.18,2.19,6.88,12.65,0,3.11,9.81,0,0,0.9,0.57,0,29.19,5.68,6.24,15.4,4.47,5.4
120,0,0,0,0,103.2,51.19,475.66,1.26,4.43,37.1,197.61,17.83,0,11.9,29.46,21.23,2.6,12.52,1.06,4.62,211.24,0,7.92,29.31,1598.87,9.81,18.18,36.18,0,34.65,53.29,0,0,6.66,0,0,13.4,2.82,7.73,46.62,0,0
