stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,6015.13,100153.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3599.38,0,0,0,0,0,0,0,0,0,0,0
  5-6,9188.45,117760.97,0,141.1,0,0,0,0,0,0,0,0,0,163.02,0,0,0,0,0,0,0,0,0,0,0,2400.56,186.94,0,0,663.72,0,1943.99,0,0,0,0,0,0,0,0,0,0,0
  7-9,1466.65,2072.06,0,3296.92,0,20.81,0,5841.69,0,0,0,0,0,2304.05,0,0,0,0,0,0,0,0,0,0,0,58187.72,1470.71,0,0,19821.89,0,128.94,358.7,0,22.56,0,0,0,0,0,0,0,0
 10-12,0,1288.45,0,1543.77,0,201.73,0,3247.8,0,0,0,0,0,258.54,0,0,0,0,0,0,0,0,0,0,3.87,31084.47,525.92,0,0,11303.29,0,41.54,123.18,26.04,1439.94,0,9.82,23.94,0,0,0,0,0
 14-21,0,2.63,0,49.8,416.18,122.5,0,277.36,0,2.25,0,90.49,15.76,4.07,2.15,0,18.39,0,1.12,3.71,0,228.29,0,0,190.75,4337.54,110.68,32.21,57.34,155.94,0,55.92,2.52,361.6,25.41,0,249.02,1270.87,0,0,34.06,0,0
 24-34,0,0,0,12.85,116.18,45.24,0,979.27,0,5.16,2.83,90.91,7.61,0,5.26,2.52,10.09,9.13,7.06,17.23,3.99,533.77,1.37,1.51,208.31,6802.68,13.92,47.48,69.34,1,0,99.09,0,0.95,12.25,0.6,23.63,1312.79,0,0,88.58,0,29.92
 36-46,0,0,0,2.54,97.1,11.01,0,2078.28,0,2.72,6.51,128.84,1.48,0,2.8,7.29,26.61,2.12,4.86,6.38,0,445.97,0.65,18.7,112.34,5035.52,10.25,33.2,23.76,0,0,44.95,0,2.6,4.8,0,0,955.86,0,0,48.37,0,18.07
 48-58,0.92,0,0,0.55,80.45,12.04,0,2250.19,0,7.11,10.2,174.37,1.48,0,5.58,5.78,13.81,6.41,2.54,18.44,2.66,433.18,6.38,10.11,88.93,2668.5,18.25,16.18,17.89,0,0,35.02,0,0,2.24,0,0,384.06,0,0,24.51,0,11.44
 60-70,0,0,0,0,73.66,0,0,1604.93,6.13,2.32,4.04,184.73,17.12,0,3.34,15.28,2.48,10.28,7.47,6.53,0,339.01,1.35,19.76,44.95,1814.47,2.65,12.78,23.04,0,1.5,19.61,0,0,4.47,0,0,168.2,0,3.68,42.88,0,2.71
 72-82,0,0,0.98,0,38.61,6.92,0,549.48,1.57,4.49,12.61,127.35,10.79,0,5.07,20.75,3.34,2.9,2.58,7.5,0,238.44,0,15.16,45.85,1026.91,7.84,12.85,17.09,0,0.84,14.07,0,0,1.24,0,0,87.53,3.66,5.05,35.91,1.73,5.52
 84-94,0,0,0,1.04,71.42,8.36,0.58,552.36,0,5.57,9.47,100.18,9.23,0,1.96,9.46,8.88,6.35,3.2,3.35,0,284.13,0.58,20.09,34.02,809.97,6.83,8.28,11.77,0,0,29.13,1.4,0,2.27,0,0,73.21,2.21,2.99,50.13,7.45,3.39
 96-106,0,0,0,0,45.34,4.07,0,400.16,0.64,3.39,3.03,84.33,7.43,0,5.91,14.26,2.65,2.45,6.76,4.68,1.5,172.35,2.26,9.37,26.46,639.26,0,8.44,16.5,0,2.14,24.89,0,0,0.61,0,0,18.83,0,4.71,28.8,3.48,1.19
108-118,0,0,0.61,0.74,49.07,20,4.56,393.45,0,13.13,6.44,99.05,11.65,0,6.95,10.14,2.52,6.75,3.77,3.36,3.06,164.88,5.09,10.18,30.23,914.23,3.45,10.57,10.73,0,2.39,39.82,0,0,4.09,0.43,0,31.77,1.96,2.74,33.23,8.61,7.75
120,0,0,0,1.28,65.33,40.16,0,381.25,0,13.95,5.62,176.52,18.84,0,7.48,37.22,4.66,17.54,2.07,1.5,0,181.33,1.86,2.76,26.8,1028.63,0,5.12,12.29,0,0,7.93,0,0,1.14,0,0,5.04,1.06,1.54,27.98,5.15,13.4
