stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,682.52,9991.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.29,0,0,0,0,0,0,0,0,0,0,0
  5-6,1192.45,9481.13,0,20.52,0,0,0,0,0,0,0,0,0,44.27,0,0,0,0,0,0,0,0,0,0,0,263.1,8.9,0,0,112.78,0,248.53,0,0,0,0,0,0,0,0,0,0,0
  7-9,1182.82,358.99,0,428.84,0,5.95,0,1444.71,0,0,0,0,0,863.98,0,0,0,0,0,0,0,0,0,0,0,7579.38,922.35,0,0,3576.43,0,21.82,23.74,0,0,0,0,0,0,0,0,0,0
 10-12,4.89,432.5,0,687.72,0,81.76,0,1432.13,0,0,0,0,0,808.77,0,0,0,0,0,0,0,0,0,0,0,11267.25,1000.32,0,0,5809.29,0,12.43,54.48,25.67,573.65,0,67.46,7.62,0,0,0,0,0
 14-21,0.89,4.99,4.99,86.11,1675.88,737.36,0,1282.55,0,8.87,0,54.78,78.17,345.32,12.57,11.34,63,3.18,0.93,7,56.46,447.3,6.11,0,364.87,6812.03,562.31,7.93,90.15,170.91,0,235.02,7.24,2147.54,53.14,58.35,4439.58,1872.02,0,0,29.41,0,48.85
 24-34,0,0.83,5.23,23.94,467.2,134.28,0,802.85,8.99,46.99,17.08,75.42,25.55,40.26,9.56,46.63,63.32,25.54,15.15,20.78,76.88,510.03,25.88,2.48,199.61,4831,90.86,46.4,48.13,0,0.99,396.28,0,10.54,14.5,14.07,482.73,866.5,0,0,135.94,0,106.39
 36-46,0,0,8.36,5.11,238.33,11.14,0,664.42,34.13,43.06,48.85,201.54,16.41,6.77,8.18,85.05,21.88,25.92,10.6,40.67,30.77,398.06,14.48,4.92,131.53,3911.47,35.23,19.9,26.1,0,0,422.46,0.78,0,24.5,3.28,15.26,646.4,0,0.85,104.59,0,159.64
 48-58,0.77,0,2.05,3.95,207.01,4.52,0,1014.37,10.89,48.95,71.53,374.07,31.68,0,12.78,93.66,39.94,26.15,18.23,42.73,28.44,580.92,17.56,21.53,184.24,4067.87,28.9,25.04,30.67,0,0.59,347.72,0.65,0,12.78,7.81,0.83,656.84,0,0,73.33,0.48,287
 60-70,0.81,0,0.89,0,162.06,24.45,3.99,1318.43,12.13,51.34,50.4,524.81,57.1,4.69,11.51,99.28,27.24,62.61,4.61,49.7,29.81,727.53,14.37,33.7,138.26,3641.69,28.36,9.15,38.38,0,6.71,322.48,0,1.38,14.46,10.81,0,406.67,3.65,16.7,86.91,6.36,166.92
 72-82,0,0,17.25,0.51,187.62,94.15,44.13,1421.88,11.27,21.6,97.65,671.47,127.68,6.3,13.02,146.03,42.03,69.83,17.82,46.09,55.3,1114.26,30.19,54.12,183.98,3023.52,5.38,27.37,51.38,1.13,9.71,349.83,0,0,28.83,1.69,0,233.54,3.95,27.24,115.52,30.86,239.32
 84-94,0,0,28.98,2.18,360.13,123.77,72.82,1036.45,4.97,63.25,57.15,599.36,256.68,9.09,22.28,208.09,69.74,31.15,15.65,51.36,106.06,1045.7,27.76,43.71,165.92,2142.98,19.95,26.92,58.14,3.85,8.09,1167.52,0,0,41.87,2.72,0,145.86,11.34,41.71,147.49,26.98,149.79
 96-106,0,0,23.71,2.69,621.6,187.49,78.04,754.18,15.05,87.55,43.53,572.42,239.26,1.06,26.72,204.54,64.04,41.16,29.93,53.72,82.46,978.3,44.16,42.24,208.34,1970.77,21.16,41.03,51.6,0,10.17,905.47,0.7,0,29.06,5.22,0,69.09,17.38,32.68,171.82,37.48,94.63
108-118,0,0,18.22,2.29,853.35,159.49,150.92,911.65,17.28,138.97,61.11,617.69,251.3,0,12.45,187.12,66.16,57.69,28.13,69.65,99.99,1136.5,33.16,38.42,274.99,2869.07,22.18,35.71,48.19,0,19.73,952.29,1.18,0,28.78,16.74,0,62.92,10.78,16.95,146.94,24.29,168.57
120,0,0,10.98,0,765.79,165.68,51.26,755.86,13.37,125.66,31.85,659.61,186.97,5.2,1.85,213.88,41.44,26.57,15.44,84.85,19.21,1203.44,16.21,35.43,334.17,3677.19,46.98,44.05,66.82,0,14.26,595.62,0,0,25.36,5.55,0,79.8,13.6,5.09,99.06,33.05,80.99
