stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,82.83,892.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.11,0,0,0,0,0,0,0,0,0,0,0
  5-6,23.97,667.23,0,8.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,14.56,23.89,0,35.48,0,0,0,161.61,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,802.33,3.71,0,0,207.1,0,3.26,13.18,0,0,0,0,0,0,0,0,0,0
 10-12,0,70.91,0,105.62,0,0,0,137.44,0,0,0,0,0,15.57,0,0,0,0,0,0,0,0,0,0,0,1460.43,33.23,0,0,402.72,0,0,5.85,0,37.44,0,5.41,0,0,0,0,0,0
 14-21,0,0,1.11,10.13,89.86,11.73,0,46.2,0,0,0,10.39,4.98,0,0.89,0,14.14,0,0,6.06,0.91,50.43,0,0,47.54,575.73,16.58,2.73,8.16,7.49,0,12.41,4.86,45.13,1.7,3.19,86.24,210.58,0,0,3.21,0,7.3
 24-34,0,0,0.67,4.52,43.84,4.41,0,130,0,2.89,4.59,29.55,1.36,0,3.62,14.69,60.36,1.77,4.28,0,14.81,103.01,5.76,1.52,35.34,1548.31,7.3,16.51,7.38,1,0,36.91,0,0,5.9,3.98,19.18,296.27,0,0,70.84,0,32.95
 36-46,0,0,0,0,26.41,1.13,0,312.06,4.09,3.57,14.14,106.69,3.5,0,5.78,12.93,34.51,0.56,5.85,2.4,23.78,127.19,4.18,2.5,28.48,1788.76,4.19,21.47,6.08,0,0,30.32,0,0,15.55,0,0,385.03,0,0.85,62.94,0,43.62
 48-58,0.55,0,1.43,0,37.73,0.68,0,669.9,3.41,4.3,27.37,184.97,0.64,0,5.39,25.44,15.02,4.82,3.18,4.81,15.54,222.65,2.05,6.55,37.3,2025.97,14.43,18.02,7.87,0,0,34.18,0,0,0.89,6.11,0,420.28,0,0.49,48.16,0,54.2
 60-70,0,0,3.42,0,32.86,4.96,0,1220.62,1.77,10.22,34.31,316.99,5.98,0.97,1.56,25.31,2.01,13.35,5.9,1.78,12.98,269.05,0.57,5.43,26.49,1859.3,9.57,25.53,7.81,0,4.86,43.81,0,0,3.35,4.56,0,233.58,0,0.79,22.07,0.87,82.07
 72-82,0,0,2.69,0,25.26,25.61,0,1134.74,2.79,5.98,40.46,446.37,12.94,1.11,6.3,32.4,10,6.78,4.96,4.02,23.89,393.81,5.56,14.27,28.68,1856.25,3.77,18.86,11.68,0,0.72,23.56,0,0,2.09,1.5,0,152.12,5.32,9.16,75.4,6.67,36.07
 84-94,0,0,3,1,46.34,10.68,0,747.17,2.45,10.61,24.48,344.52,10.38,0,1.56,36.5,19.55,9.96,4.71,0.56,25.23,277,3.91,12.59,22.33,1032.13,11.17,19.6,30.57,0,0,91.22,0,0,6.82,0.78,0,133.38,15.49,9.24,61.07,1.36,31.19
 96-106,0,0,5.22,1.07,36.9,20.59,0.6,594.17,3.07,11.95,35.09,452.6,18.28,0,10.37,56.95,14.52,11.21,4.5,0.61,9.76,287.02,6.85,7.23,13.78,1106.45,5.82,20.34,17.56,0,4.67,83.54,0,0,2.09,0,0,68.18,11.1,2.7,46.34,5.54,20.66
108-118,0,0,4.9,0.61,62.29,16.77,11.19,532.14,1.86,10.9,25.71,414.86,23.44,0,1.42,46.48,24.33,20.91,4.16,4.01,24.33,339.23,6.17,18.49,32.03,1093.24,2.24,12.89,18.51,0,4.35,37.17,0,0,3.54,5.17,0,26.94,15.86,3.55,75.97,2.54,27.92
120,0,0,22.99,0,83.39,33.8,2.02,485.73,0,16.48,37.01,593.75,53.15,0,2.63,105.17,11.51,3.04,2.66,1.1,9.99,342.67,0,9.81,45.23,1086.17,6.37,28.92,15.37,0,19.92,38.44,2.5,0,5.15,0,0,4.66,2.82,5.64,81.04,0,8.41
