stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,61.31,353.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.07,0,0,0,0,0,0,0,0,0,0
  5-6,33.79,647.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.85,0,0,0,0,0,0,0,0,0,0
  7-9,0,21.43,0,16.37,0,0,0,11.38,0,0,0,0,0,6.47,0,0,0,0,0,0,0,0,0,0,0,177.48,3.22,0,0,55.87,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,54.43,0,0,0,42.88,0,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,294.97,11.42,0,0,54.61,0,25.5,0,27.08,0,0,0,0,0,0,0,0
 14-21,0,1.36,0,17.75,353.15,35.72,0,121.6,0,0,0,26.64,12.74,1.29,5.31,0,4.89,0,0,0,0,106.38,0,0,73.73,971.85,81.4,1.54,12.05,22.18,0,108.65,97.62,6.67,3.92,142.86,333.94,0,0,16.47,0,2.09
 24-34,0,0.83,0,3.16,47.68,3.49,0,48.26,4.53,0,1.23,23.07,3.36,0,6.96,0.64,0.63,0,2.11,0.67,0.8,98.67,0,0.81,62.08,749.38,30.15,0,5.45,0,0,47.98,0,4.04,11.3,24.93,275.36,0,0,23.63,0,1.27
 36-46,0,0,0.85,0,41.34,0,0,85.59,22.82,10.23,4.19,86.87,2.22,0,7.58,0,0,1.11,3.46,0.84,0,197.87,3.2,1.48,45.7,894.88,20.44,0,6.97,0,0,68.03,1.82,1.31,25.94,0.72,402.15,0,3.97,12.16,0,0
 48-58,0,0,0.42,0,36.2,0.5,0,385.29,22.65,14.96,7.7,74.95,0.41,0,8.05,1.01,0.98,2.8,1.16,0.37,0,146.47,11.98,6.47,30.25,352.96,16.13,2.15,5.59,0,0,157.06,0,0,6.41,0,118.65,0,1.12,4.58,0.78,0
 60-70,0,0,0,0.68,44.82,0,0,2096.39,17.56,21.24,11.67,214.78,3.23,0,5.12,4.91,2.69,9.98,4.39,0,11.2,255.57,1.01,7.67,25.93,703.44,11.6,0,9.47,0,0.84,77.33,0,4.17,13.48,0,87.98,0,0.65,7.33,0.98,9.96
 72-82,0,0,0,0,13.3,19.31,0,2381.93,8.94,2.11,10.28,194.74,1.78,0,2.4,11.03,1.16,6.04,0,2.74,0,125.53,1.38,2.8,7.48,1120.42,2.66,0,2.09,0,1.61,60.51,0,1.5,2.44,0,34.16,0,5.33,5.66,1.35,4
 84-94,0,0,2.56,0,44.3,16.68,0,1367.99,0.82,6.07,7.31,178.44,2.84,1.3,2.73,14.9,1.32,25.04,2.41,0,1.82,115.14,12.13,13.48,6.8,798.5,5.31,3.38,2.22,0,3.15,177.38,0,0,2.6,0,54.48,0,1.96,7.9,3.39,0
 96-106,0,0,2.46,0,62.79,25.14,0,1397.88,1.52,1.56,1.24,126.02,2,0,0,39.03,3.26,11.33,3.39,0.76,0,56.35,1.32,3.76,11.77,687.29,1.36,5.51,2.23,0,0,206.25,0,0,0.57,0,27.55,0,3.34,6.73,6.49,10.14
108-118,0,0,0,0,59.02,16.6,1.11,1279.51,1.14,8.08,0,118.28,3.34,0,0.93,55.15,6.76,12.14,2.39,7.76,0.68,51.92,5.32,8.44,8.17,1049.7,4.36,2.38,0,0,4.35,201.85,0,0,0.48,0,24.92,0.43,1.11,16.96,4.54,2.5
120,0,0,0,0,26.97,8.51,0,900.66,0,2.65,5.84,80.17,16.99,0,0,85.08,6.72,1.91,0,0,0,100.72,1.31,0,8.69,1442.06,0,8.17,0,0,0,120.42,0,0,0,0,11.92,0,0,10.2,0,0
