stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,621.96,7146.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.64,0,0,0,0,0,0,0,0,0,0,0
  5-6,842.36,9047.21,0,10.26,0,0,0,0,0,0,0,0,53.26,0,0,0,0,0,0,0,0,0,0,0,267.56,25.71,0,0,22.23,0,155.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,238.66,146.77,0,129.08,0,0,317.65,0,0,0,0,0,220.4,0,0,0,0,0,0,0,0,0,0,0,3305.97,278.66,0,0,1991.57,0,4.32,44.13,0,0,0,0,0,0,0,0,0,0
 10-12,0,41.59,0,88.09,0,0,148.68,0,0,0,0,0,20.86,0,0,0,0,0,5.32,0,0,0,0,0,1639.68,252.73,0,0,1922.89,0,0,9.77,13.27,119.93,0,16.46,25.95,0,0,0,0,0
 14-21,0,0,1.11,3.49,40.87,14.88,23.6,0,0.81,0,15.37,2.78,0,0,0,0,0,0,0,0,19.86,0,0,10.38,227.5,28.95,0,0,31.71,0,7.57,2.07,115.41,2.79,6.39,122.94,108.69,0,0,2.02,0,0
 24-34,0,0,2.28,1.27,103.34,0.6,32.3,0,11.42,4.01,15.75,2.36,0,1.04,0,0,0,0,0,0,61.29,2.43,0,28,297.87,6.51,6.07,2.89,0,0,3.29,0,0,0.63,1.03,13.92,149.63,0,0,5.84,0,0
 36-46,0,0,0.69,0,160.45,0,32.79,0,66.01,7.63,44.86,0,0,0.69,0,0,0,1.78,0.74,1.99,120.49,0,0,25.83,279.97,3.38,2.97,0,0,0,1.68,0,0,1.4,0,0,110.56,0,0,4.53,0,0
 48-58,0,0,0,0,145.79,0,52.59,0.93,25.97,2.27,102.86,0,0,0.42,0,0.57,2.79,0.69,0,0,136.38,0,7.27,15.19,195.97,10.67,0,3.23,0,0,0,0,0,0,0,0,141.18,0,0,1.24,0,3.77
 60-70,0,0,0,0,112.61,0,123.77,0,38.39,8.32,296.75,0.82,2.38,0,0,0,3.41,4.42,0,1.64,198.14,0.76,8.94,15.57,301.62,0,0,2.21,0,2,4.56,0,0,0,0,0,149.41,0,3.25,0,0,0
 72-82,0,0,0.95,0,91.83,0,266.27,0,21.46,1.71,275.66,5.84,0,2.16,0,1.52,0,3.05,0,0,184.09,0.73,6.9,20.06,222.59,0,0.63,1.45,0,5.78,0,0,0,0,0,0,158.26,1.01,6.85,0.77,8.53,2.99
 84-94,0,0,1.16,0,163.14,0,228.19,0.56,28.42,2.07,177.44,10.9,0,0,0,0,0,0.63,0,3.81,205.85,0,7.95,15.39,203.47,0,5.57,1.81,0,0,1.87,0,0,0,0,0,55.57,0,10.65,0,6.75,0
 96-106,0,0,1.78,0,132.46,7.54,340.71,0.87,22.91,6.03,204.58,8.54,0,0,1.57,2.34,0,9.88,0,0,198.94,1.24,2.56,21.14,165.55,0.59,0.73,7.39,0,10.42,0,0,0,0,0,0,45.71,0,8.89,2.51,19.85,0
108-118,0,0,1.43,0,178.22,0,221.75,0,39.72,1.3,151.9,4.13,0,0,1.01,0,1.28,1.77,2.09,0.64,247.18,0,9.48,7.55,180.56,0,2.32,3.09,0,32.11,7.22,0,0,1.93,0.59,0,40.85,1.18,19.81,0,36.28,2.31
120,0,0,4.31,0,202.62,0,164.26,0,44.96,3.99,388.26,2.65,0,0,1.18,1.48,0,3.46,0,0,262.55,2.81,20.59,17.01,490.68,0,0,1.98,0,92.6,0,0,0,0,0,0,39.17,1.24,49.52,0,63.13,0
