stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,38.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,8.19,121.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,7.47,0,3.82,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.56,0,0,0,13.87,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,6.14,0,10.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.1,0,0,0,8.92,0,0,0,0,0,32.51,0,0,0,0,0,0
 14-21,0,0,0,0,2.83,5.18,0,3.14,0,0,0,3.59,0,0,22.06,0,9.97,0,0,0,0,1.74,0,0,126.92,77.55,0,5.23,1.38,19.14,0,2.93,31.85,0,4209.19,7242.11,30.07,0,0,0,0,0
 24-34,0,0,0,0,12.24,1.81,0,74.37,1981.09,1.45,0,5.14,0.69,0,13.1,0,8.8,0,2.56,3.11,0,61.21,0,0,497.2,820.87,3.24,11.09,4.23,0,0,39.6,2.77,7.46,1929.99,3631.9,139.4,0,0,36.81,0,3.61
 36-46,0,0,0,0,16.71,0.61,0,68.49,3691.98,0,3.82,19.86,0.72,0,6.45,0,1.93,0.65,0.57,0,14.48,34.37,0,1.42,335.47,780.18,8.38,5.37,0,7.09,0,35.55,24.42,5.41,1559.34,220.9,164.93,0,1.37,11.49,0,15.42
 48-58,0,0,0,0,11.33,2.05,0,251.12,2874.49,0.49,6.99,46.62,2.3,1.43,8.4,0.85,3.6,11.64,1.31,0,11.84,73.73,1.05,3.37,457.33,1242.35,13.25,2.58,9.15,0,0.56,21.29,0,0.46,1050.63,1.11,219.97,0,0.4,14.52,0,24.03
 60-70,0,0,0,0,14.1,0.81,0,276.59,1691.22,6.47,8.57,25.87,0,0,6.36,14.8,0,0,1.26,7.32,3.48,88.31,1.83,0,336.71,1069.24,18.11,1.43,1.23,4.05,0,13.58,1.38,0,561.18,0,162.14,2.38,0,1.76,0.81,24.39
 72-82,0,0,0,0,8.37,25.1,0,321.53,1038.26,0.78,5.79,54.09,7.81,0,1.78,11.07,1.07,0,2.21,8.57,1.95,88.26,0.93,1.87,204.08,1056.49,1.07,12.25,5.53,6.76,3.03,14.98,0,0,276.41,0,125.67,14.68,0.56,15.14,3.42,24.33
 84-94,0,0,2.43,0,14.43,53.62,0,347.49,1583.61,1.33,2.12,36.37,5.05,0,8.46,1.95,0.8,2.14,1.37,6.93,2.81,97.33,1.71,2.81,282.39,792.2,4.07,3.11,7.3,0,1.59,49.23,0,0,534.35,0,65.88,40.87,6.91,8.74,4.56,19.61
 96-106,0,0,1.78,0,57.05,50.94,0,550.79,2661.1,15.67,11.79,101.96,2.25,0,4.49,22.66,0.61,7.08,3.03,22.3,0,202.13,2.42,2.54,319.9,1237.7,3.24,14.19,7.54,6.02,9.94,71.44,0,0,566.59,0,81.8,61.63,0.88,15.94,6.65,40.4
108-118,0,0,0,0,41.35,29.41,0.98,379.05,2069.32,12.67,10.26,80.92,13.33,0,5.56,5.84,4.02,12.47,3.18,33.83,4.47,160.09,14.41,0.71,408.67,1249.16,5.08,0.43,10.9,0,1.19,48.82,0,1.85,492.09,0,56.64,67.69,3.84,8.13,2.62,12.56
120,0,0,0,0,28.84,23.93,0,242.06,1188.53,0,2.94,47.03,8.04,0,4.85,3.46,1.17,0,4.39,6.54,0,111.32,0,1.45,360.27,1532.3,0,0,0,0,16.43,52.23,7.83,0,148.07,0,3.72,40.2,3.79,7.83,16.58,13.79
