stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,1074.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.28,0,0,0,0,0,0,0,0,0,0
  5-6,166.13,2355.69,0,0,0,0,0,0,0,0,0,0,0,14.89,0,0,0,0,0,0,0,0,0,0,0,131.28,37.07,0,0,43.78,0,101.97,0,0,0,0,0,0,0,0,0,0
  7-9,138.98,146.93,0,207.5,0,0,0,401.69,0,0,0,0,0,147.06,0,0,0,0,0,0,0,0,0,0,0,3378.98,133.06,0,0,1251.67,0,3.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,36.05,0,148.2,0,16.69,0,266.71,0,0,0,0,0,51.15,0,0,0,0,0,0,0,0,0,0,0,2394.3,29.16,0,0,960.38,0,8.38,0,130.33,0,14.83,17.31,0,0,0,0,0
 14-21,0.89,0,0,9.41,93.34,39.66,0,42.13,0,0,0,20.25,3.19,0,0,1.34,2.88,0,0,1.15,0,48.32,0,0,28.12,664.91,35.1,7.18,4.51,27.87,0,52.03,97.73,10.44,0.84,47.71,192.75,0,0,8.17,0,0
 24-34,0,0,0,0,21.48,5.67,0,119.68,0,0,0.69,25.01,0,0,0.69,3.23,0.77,1.03,3.04,2.69,0,120.99,1.03,0,67.19,1314.62,14.31,14.09,7.27,0,0,58.64,0,4.23,0,7.7,305.18,0,0,23,0,9.76
 36-46,0,0,0,0,9.43,1.39,0,328.56,0,1.42,0,19.1,0.72,0,10.22,9.39,0.67,0,1,0,0,119.08,0,3.87,47.22,1063.2,6.63,6.01,2.06,0,0,37.3,1.05,5.92,0.9,0,216.87,0,0,16.33,0,3.18
 48-58,0,0,0,0,19.67,0.81,0,364.69,0,1.55,5.81,29.34,2.3,0,0.81,10.59,0.5,2.14,1.38,0,0,130.24,0,10.29,21.83,490.52,0,3.36,11.19,0,0.39,5.71,0,0,1.4,0,79.72,0,0,7.92,0,10.88
 60-70,0,0,0,0,32.49,0,0,229.69,0,3.63,0,31.72,6.07,0,1.7,0.72,0,1.16,1.12,5.83,0,98.72,0,10.91,9.58,289.24,0.58,1.42,0.67,0,0,15.17,0,1.88,2.09,0,51.73,0,2.13,11.39,0,1.87
 72-82,0,0,0,0,25.54,0.59,0,129.56,1.87,0,6.04,27.59,3.11,0,0,12.34,1.1,0,0,0.78,0,74.35,0.58,9.22,11.77,265.25,0.62,0,3.62,0,2.35,5.48,0,0,0,0,54.28,0.67,1.38,14.73,2.04,1.17
 84-94,0,0,0,0,14.19,1.65,0,134.63,0,1.2,6.59,18.87,7.84,0,1.45,13.82,5.21,2.64,0,0,0,69.96,2.96,7.52,9.08,188.27,1.05,0,0,0,0,12.06,0,2.57,0,0,23.17,1.46,0,11.91,0,4.41
 96-106,0,0,0,0,5.51,5.14,0.85,59.02,0,1.09,0,19.56,4.38,0,0.73,22.61,0,2.86,0.75,6.2,0,60.34,0,1.37,2.11,162.89,0,1.43,3.92,0,0,6.45,0,0.6,0,0,14.56,0,0,4.56,0,0
108-118,0,0,0.57,0,10.26,4.36,0,86.18,1.09,0,1.27,30.94,10.84,0,0,29.21,0.44,4.76,0.87,6.91,0.46,42.98,0,3.21,9.35,232.08,4.22,3.13,3.27,0,0,3.44,0,0.44,0.94,0,13.72,0.58,0,9.81,1.69,0
120,0,0,0,0,33.34,4.28,0,74.97,0,0,1.83,43.87,4.01,0,0,45.76,0,17.39,0,0,0,52.28,0,0,3.47,244.81,2.47,10.18,0,0,0,4.5,0,0,0,0,3.72,0,0,7.7,0,0
