stage,blastomeres,epidermis,eye,fin.epithelia,glial,mesenchyme,mural.cell,neural,spinal.cord
  3-4,9.85,0,0,0,0,0,0,0,0
  5-6,8.78,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,0,0,0,1.63,0
 24-34,0,0,0,0,0,0,0,1.68,2.9
 36-46,0,0,0,0,0,0,0,11.06,3.04
 48-58,0,0,3.03,0,0,0,0,13.45,2.5
 60-70,0,0,15.64,0,0,0,0,43.51,3.51
 72-82,0,0,58.61,0,0,0,0,26.77,2.71
 84-94,0,0.57,41.37,0,0.57,0,0,14.18,2.91
 96-106,0,0,29.45,1.21,0,0,0,6,4.25
108-118,0,0,21.35,0,0,0.81,4.77,2.33,0
120,0,0,0,0,0,0,0,26.24,0
