stage,blastomeres,mesenchyme,neural,paraxial_mesoderm,spinal_cord
  5-6,12.2,0,0,0,0
  7-9,0,0,0,5.9,0
 10-12,0,0,4.8,0,0
 14-21,0,0,0.9,0,2.13
 24-34,0,0,0.79,0,0.66
 36-46,0,0,0.56,0,0.68
 48-58,0,0,4.41,0,3.03
 60-70,0,0,3.25,0,1.32
 72-82,0,2.08,1.36,0,0
 84-94,0,1.71,2.96,0,0
108-118,0,4.31,3.3,0,0
120,0,0,10.2,0,0
