stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,70.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,126.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,16.42,7.46,0,0,0,0,0,7.52,0,0,0,0,0,6.88,0,0,0,0,0,0,0,0,0,0,0,144.43,0,0,0,55.21,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.82,5.72,0,0,4.5,0,0,0,0,0,7.28,0,0,0,0,0,0
 14-21,0,0,1.41,2.06,144.88,52.03,0,56.4,0,0,0,19.93,5.02,8.57,2.1,0,1,0.87,1.84,9.24,3.92,72.93,0,0,60.72,826.28,20.19,8.41,5.43,14.98,0,16.42,134.61,6.57,9.14,154.07,228.45,0,0,7.89,0,5.02
 24-34,0,0,1.69,10.58,192.33,27.92,0,402.46,5.85,11.3,9.53,61.24,5.3,1.83,11.69,20.8,21.6,8.5,10.25,23.3,14.38,375.77,5.84,2.61,164.3,3082.3,24.14,25.25,30.53,10.77,0,121.32,8.99,18.43,16.39,81.01,619.29,0,0,66.58,0,24.91
 36-46,0,0,0,0,352.8,21,0,933.57,132.09,126.97,19.09,154.19,12.18,20.53,5.79,17.75,68.95,50.17,9.04,45.89,49.61,384.95,20.85,14.4,124.26,3675.22,98.34,16.12,66.96,0,0,691.38,2.44,46.41,47.35,5.75,548.58,0,0,99.98,0,38.06
 48-58,0,0,0,0.44,274.05,16.02,0,1518.64,49.95,58.64,34.56,240.99,23.35,25.25,9.8,41.1,20.91,29.13,6.8,25.57,24.63,594.75,13.41,35.85,135.53,3157.98,56.19,11.67,66.45,0,0,287.71,0,22.04,14.91,2.82,434.06,0,0.84,75.15,0,66.06
 60-70,0,0,0,5.18,316.24,30.74,0,1499.38,45.49,39.08,39.01,242.37,58.71,2.58,6.98,93,44.76,27.28,15.46,25.55,30.03,769.67,3.2,29.21,118.26,2108.34,65.18,26.02,55.46,0,2.94,352.75,1.38,11.68,9,0,148.79,1.79,15.34,65.67,3.89,43.86
 72-82,0,0,11.53,0.75,131.9,25.17,2.03,627.47,18.69,36.85,39.98,180.25,32.52,3.11,8.16,52.56,7.2,3.43,11.12,9.16,4.45,657.91,1.86,30.38,100.19,1052.74,15.14,10.46,35.32,0,1.2,138.67,0,20.43,5.54,0,66.21,5.59,13.42,56.35,16.51,41.68
 84-94,0,0,8.23,0,81.06,17.38,4.46,414.46,1.83,16.84,15.9,93.33,18.68,0,4.99,34.36,22.83,8.02,11.92,15.78,11.5,353.48,8.09,9.05,60.13,466.73,7.74,10.92,25.76,0,0,130.83,0,4.11,0.79,0,64.51,2.02,4.03,29.64,18.71,30.66
 96-106,0,0,1.8,0,79.36,24.36,1.07,191.57,3.21,21.04,21.65,73.3,14.16,0,3.59,30.17,4.5,6.92,6.55,25.56,7.1,348.4,7.42,3.15,57.21,333.18,7.95,7.78,13.93,0,5.58,100.03,0,4.1,0.6,0,14.15,2.23,7.57,34.35,6.93,17.35
108-118,0,0,0,1.34,113.55,22.91,3.17,168.15,1.66,29.83,12.9,63.89,26.86,0,11.68,26.15,16.78,13.57,10.8,11.95,2.96,280.92,5.26,9.22,44.55,349.65,9.9,5.95,42.55,0,8.04,145.84,0,3.79,0.99,0,12.42,3.61,7.2,37.52,8.51,46.34
120,0,0,4.34,4.45,382.93,94.1,1.62,387,19.94,62.39,53.79,244.91,81.53,0,0,123.35,16.97,35.52,14.48,54.08,12.19,637.46,10.23,14.99,153.52,937.52,43.98,9.02,39.32,0,20.01,333.45,0,15.56,1.21,0,19.48,8.58,11.84,129.48,21.45,12.11
