stage,eye,glial,neural,spinal.cord
 24-34,0,0,1.88,0
 36-46,0,0,1.06,0
 48-58,0,0.76,10.88,0
 60-70,0,0,0,2.8
 72-82,0.7,0,0,0
 96-106,0,0,2.11,0
