stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,50.52,716.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.15,0,0,0,0,0,0,0,0,0,0
  5-6,68.7,760.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6,0,0,0,9.41,0,16.17,0,0,0,0,0,0,0,0,0,0
  7-9,18.46,8.22,0,29.5,0,0,0,71.12,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,414.05,23.51,0,0,151.82,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.32,0,29.49,0,0,0,28.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.86,13.93,0,0,127.76,0,0,0,27.94,0,0,0,0,0,0,0,0
 14-21,0,0,0,0.96,11.97,3.82,0,3.37,0,0.88,0,2.51,0,10.06,0,0,0,0,0,0,0,4.24,0,0,3.5,105.93,3.8,0,0,0.9,0,13.74,21.28,0,0.83,16,27.3,0,0,1.83,0,0
 24-34,0,0,0,0,1.91,0,0,19.7,0,0,1.41,5.87,0.66,0,0,0,0,0,0,0,0,9.5,0,0,6.3,141.31,0,1.56,2.96,0,0,4.13,0,0,0,2.04,26.11,0,0,2.61,0,1.76
 36-46,0,0,0,0,2.95,0,0,23.29,0,0,0,18.27,0,0,0.73,0,1.55,0,0.61,0,0,18.44,0,0,3.43,194.44,0,0,0,0,0,6,0,0,0,0,38.32,0,0,5.06,0,1.12
 48-58,0,0,0,0,2.05,2,0,45.01,0,0,1.07,14.7,0,0,0.44,0,0,0.54,0,0,0,30.74,0,1.33,8.16,100.31,0,1.38,0.99,0,0,3.72,0,0,0,0,26.03,0,0.44,1.99,0,1.72
 60-70,0,0,0,0,0,1.29,0,46.23,0.88,0,2.63,19.67,1.46,0,0,0.98,0,0,0,3.41,0,21.92,0,1.73,0.64,103.73,0,6.67,0,0,0,2.57,0,0,0,0,9.5,0,0,8.38,0.83,0
 72-82,0,0,0.68,0,2.51,0.63,0,27.45,0,0,0.5,18.7,0.51,0,1.82,0.53,1,0,1.68,0,0,36.91,0.67,0,1.35,51.33,0,0,0.54,0,3.59,1.18,0,0,0,0,15.03,0.88,0,4.88,0,9.51
 84-94,0,0,0,0,1.76,1.66,0.59,33.86,0,3.51,3.19,11.74,3.83,1.23,0,0.62,0,0.61,1.05,0.82,0.72,22.72,1.63,0,3.99,59.89,3.97,1.59,0.78,0,0,14.85,0,0.74,0,0,9.58,3.74,0.64,1.89,1.98,0
 96-106,0,0,0,0,8.83,0.59,0,24.17,0,0,1.22,29.8,0,0,0.72,0.73,0,0,1.94,0.59,0,21.99,0,0,0,38.26,1.23,0,0.85,0,3.62,8.44,0,0,0,0,1.03,0.81,1.74,1.55,0,2.98
108-118,0,0,0,0,2.86,5.57,0,26.48,0,0.44,1.51,10.78,0.49,0,1.86,0,0.94,0.85,0,3.13,0,19.11,0,0,6.1,72.45,3.45,6.31,0.92,0,0,5.65,0,0,0,0,0,0.55,0,2.56,1.9,4.06
120,1.12,0,0,0,10.24,0,0,28.89,0,1.77,2.66,0,1.08,0,0,4.88,0,0,0,0,0,17.14,0,0,6.75,86.27,2.98,0,0,0,0,12.94,0,0,0,0,0,1.81,0,0,0,0
