stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,25.01,826.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.48,0,0,0,0,0,0,0,0,0,0
  5-6,65.25,938.1,0,0,0,0,0,0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,0,0,0,0,31.55,18.35,0,0,0,0,7.58,0,0,0,0,0,0,0,0,0,0
  7-9,67.22,37.07,0,92.72,0,0,0,148.72,0,0,0,0,0,56.89,0,0,0,0,0,0,0,0,0,0,0,1051.65,51.11,0,0,288.71,0,3.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,27.73,0,120.97,0,30.13,0,129.79,0,0,0,0,0,10.64,0,0,0,0,0,0,0,0,0,0,0,1133.02,72.54,0,0,357.18,0,0,0,58.44,0,0,0,0,0,0,0,0
 14-21,0,0,0,3.81,33.37,6.23,0,10.83,0,0,0,5.08,4.46,0,0,0,1.79,0,0,0,0,16.3,0,0,15.41,156.01,13.49,0,1.73,8.52,0,5.56,31.07,5.7,2.16,33.09,97.16,0,0,0,0,0
 24-34,0,0.83,0,0,16.63,8.78,0,12.73,0,0,3.17,12.97,0,0,0.86,0,1.39,1.14,0,10.33,3.61,44.79,0.71,0.82,28.02,342.38,9.75,1.53,3.82,0,0,23.62,0,4.21,0,4.19,107.94,0,0,11.13,0,2.92
 36-46,0,0,0,0,4.54,0,0,17.35,1.24,1.94,1.53,19.5,1.58,0,0,1.61,0,0.74,0.77,0,1.53,91.21,0,3.53,15.22,357.83,3.02,4.58,9.98,0,0,62.17,0,7.15,0,0.83,106.65,0,0,4,0,0.9
 48-58,0,0,0,0,23.76,0,0,77.5,3.44,0.94,9.74,35.52,0,0,0.4,4.33,0.39,0.86,1.69,0,4.46,108.5,2.33,1.22,17.36,332.12,0,2.08,0,0,0.53,27.88,0,1.46,1.94,0,82.41,0,0,7.66,0,16.64
 60-70,0,0,0.89,0,9.61,0,0,71.51,4.15,1.82,15.6,36.48,1.76,0,0,0,9.14,1.31,1.02,0,0,97.44,0,0.66,6.85,349.71,4.29,4.02,2.96,0,0,29.29,0,2.24,2.66,0,71.83,0,0,6.19,0,0.77
 72-82,0,0,0.69,0,15.66,0,0,72.33,0,2.01,9.18,52.44,1.26,0.6,0.51,0.52,0.66,3.08,0.84,0,0,101.62,2.58,3.13,19.2,191.19,0.5,4.11,3.95,0,0,12.93,0,1.1,0,0,25.81,1.44,4.36,14.25,6.82,15.74
 84-94,0,0,0,0,14.55,0,0,46.32,0,3.61,3.37,34.46,3.4,0,0.73,3.77,3.01,4.1,7.6,1.26,3.2,147.32,1.19,4.89,17.85,171.91,0.66,4.43,8.61,0,3.48,28.24,0,0.74,0,0,18.14,0,3.33,4.8,0,2.32
 96-106,0,0,1.38,0,13.35,7.75,0,37,0,5.3,5.96,50.17,4.17,0,2.28,3.33,3.5,4.05,3.28,0,0.69,98.57,1.44,8.24,11.04,138.36,0.79,6.06,3.1,0,2.84,21.69,0,2.34,0,0,12.02,1.26,1.65,8.67,4.28,2.67
108-118,0,0,0.62,0,17.64,3.2,4.55,49.64,0,5.71,0,46.88,6.41,0,0.69,3.45,5.5,8.74,2.37,0.61,0,82.87,0,3.75,10.35,199.97,2.86,5.42,4.8,0,0,38.08,0,3.63,0.46,0,7.55,0.93,1.88,14.7,3.54,2.54
120,0,0,0,0,35.77,0,0,32.42,1.04,3.85,1.58,120.39,1.31,0,6.07,2.57,1.1,4.67,5.89,1.32,1.33,121.36,1.31,6.7,9.51,298.07,6.32,0,11.46,0,13.66,21.93,0,0,0,0,25.2,0,10.25,12.61,8.93,0
