stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,44.69,875.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66,0,0,0,0,0,0,0,0,0,0,0
  5-6,66.36,361.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.34,0,0,0,11.07,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,24.41,0,21.49,0,0,35.69,0,0,0,0,0,30.53,0,0,0,0,0,0,0,0,0,0,0,299.29,26.43,0,0,94.61,0,0,26.95,0,0,0,0,0,0,0,0,0,0
 10-12,0,13.33,0,45.71,0,11.1,55.4,0,0,0,0,0,12.86,0,0,0,0,0,0,0,0,0,0,0,603.9,18.39,0,0,193.48,0,3.1,31.17,0,46.48,0,9.59,0,0,0,0,0,0
 14-21,0,0,0.82,6.66,47.34,9.16,19.72,0,0,0,7.61,3.52,1.34,1.66,0,2.34,6.7,0,6.59,9.99,50.31,0,0,12.02,273.33,16.8,5.27,2.08,4.11,0,8.34,3.02,36.03,5.04,0.8,36.98,95.89,0,0,7.13,0,15.04
 24-34,0,0,0.6,2.01,11.21,8.59,57.63,0,4.52,1.45,24.84,7.84,2.58,1.84,2.5,1.24,3.1,0.66,3.28,29.13,38.19,0.71,0,24.88,576.97,2.32,13.64,4.96,0,0,15.12,0,2.68,4.46,1.73,5.49,142.66,0,0,45.17,0,26.05
 36-46,0,0,0,0,2.89,0.89,93.26,0,1.24,0.84,28.01,1.22,0,0,4.08,0,3.61,1.34,0,34.48,43.02,0.6,0,10.54,622.22,0.64,14.49,1.42,0,0,15.28,0,0,9.2,0,0,127.52,0,0,12.72,0,40.26
 48-58,0,0,0,0.43,5.7,0.42,183.8,0,0.83,2.23,55.3,0.56,1.5,0.44,4.54,0,4.03,0.46,0.38,9,64.04,0.5,0,8.86,646.04,6.78,1.42,2.14,0,0,12.2,0,0,0,1.93,0,136.81,0,1.77,5.81,0,31.44
 60-70,0,0,0,0,10.76,0.57,381.89,0.64,0.94,15.65,87.64,0,0.59,0.76,4.01,0,18.74,1.8,1.63,1.65,120.32,3.26,0,9.52,710.69,0.8,5.82,3.01,0,0.63,16.85,0,0,1.88,0.67,0,134.17,0,0,7.32,0,32.06
 72-82,0,0,1.71,0,13.46,14.4,353.46,0,1.99,4.48,138.4,0.72,0,1.12,18.67,0,11.33,1.72,1.36,9.06,128.96,4.48,0.97,12.37,518.41,0.72,17.21,3.98,0,0.77,4.88,0,0,14.13,0,0,49.73,1.33,3.11,14.12,2.65,23.68
 84-94,0,0,0.66,0,12.55,12.28,272.26,0,3.27,1.84,85.62,3.17,3.17,0,11.16,5.05,7.45,2.41,3.68,3.25,107.09,8.97,0.99,11.04,341.69,2.47,16.93,6.85,0,6.7,51.06,0,0,6.97,0.78,0,47.22,1.63,8.88,12.46,5.57,20
 96-106,0,0,4.67,0,8.07,38.47,276.75,0,2.38,0.64,127.59,6.65,1.32,4.65,15.83,5.51,15.59,0.79,2.98,4.12,126.41,5.85,6.32,6.42,364.08,1.29,27.82,3.82,0,2.93,32.67,0,0,3.4,0,0,39.86,10.77,5.64,18.4,8.03,48.71
108-118,0,0,0.8,0,28.85,5.8,246.68,0,5.41,3.49,128.94,7.35,0,0.69,17.38,6.16,21.61,2.93,4.92,4.92,127.89,9.97,5.19,10.77,571.08,3.65,10.26,9.5,0,0,31.61,0,0,1.15,0,0,24.09,5.86,4.79,20.98,5.35,13.38
120,0,0,1.37,0,12.9,13.52,168.93,9.69,6.04,0,67.3,13.52,0,0,21.65,0,4.61,1.77,0,1.79,117.32,3.25,22.65,6.52,509.89,0,2.2,2,0,0,28.08,0,0,2.12,0,0,12.03,0,2.15,48.56,0,0
