stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,205.83,4864.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.09,0,0,0,0,0,0,0,0,0,0,0
  5-6,83.51,2035.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.11,0,0,0,9.77,0,87.63,0,0,0,0,0,0,0,0,0,0,0
  7-9,87.55,25.3,0,82.31,0,0,0,148.75,0,0,0,0,0,67.84,0,0,0,0,0,0,0,0,0,0,0,1061.31,105.92,0,0,404.02,0,74.63,15.98,0,0,0,0,0,0,0,0,0,0
 10-12,0,88.35,0,156.74,0,40.34,0,205.21,0,0,0,0,0,163.82,0,0,0,0,0,0,0,0,0,0,0,3861.09,238.91,0,0,1211.85,0,27.59,46.39,3.57,147.47,0,29.8,5.09,0,0,0,0,0
 14-21,0,0,8.91,23.06,529.53,143.96,0,147.76,0,17.42,0,27.61,18.54,34.36,9.81,11.27,63.91,0,3.83,8.23,29.11,133.54,4.03,0,95.88,1650.01,196.4,21.5,23.83,36.92,0,117.85,10.12,236.95,32.93,55.23,471.74,584.78,0,0,47.66,0,40.39
 24-34,4.9,0,9.07,5.92,195.85,36.54,0,313.57,1.3,29.85,11.15,63.73,9.21,7.86,15.84,37.93,104.76,1.59,16.6,18.29,115.8,236.72,32.61,0,127.12,3299.87,48.33,87.11,47.06,1,3.82,223.59,0,3.82,42.31,9.13,107.43,818.15,0,0,138.02,0,112.81
 36-46,0,0,4.55,0.78,80.18,11.13,0,590.48,3.37,14.18,26.81,137.2,1.4,1.45,8.6,34.98,19.43,11.07,8.74,7.32,122.05,305.29,10.49,5.28,96.7,4483.4,43.91,89.11,26.3,0,0,358.35,2.89,13.07,22.09,9.41,2.11,978.74,0,0.62,83.32,0,178.3
 48-58,0.77,0,4.74,1.75,121.87,18.29,0,1380.91,10.97,50.81,33.73,336.36,5.16,3.42,5.38,43.91,35.63,18.75,13.66,12.83,88.34,472.51,12.06,15.96,96.55,4932.98,24.4,41.28,35.41,0,0.53,201.27,0,0,6.92,2.85,0,1105.84,0,0.82,63.62,0,186.17
 60-70,0,0,4.34,0,84.71,20.52,0,2480.86,10.32,39.84,28.19,410.24,13.79,10.77,11.25,74.58,17.27,27.73,9.27,43.08,22.2,511.82,2.66,28.79,63.31,5033.26,8.05,33.14,39.39,0,3.13,196.37,0,1.38,7.42,1.71,0,814.44,3.85,10.61,69.49,6.99,143.08
 72-82,0,0,23.66,0.56,87.83,88.59,0,2907.72,6.84,26.54,44.71,435.31,45.53,0.5,16.37,48.11,23.74,49.06,17.01,19.41,15.64,776.65,22.35,21.31,55.48,4306.52,5.88,52.75,56.17,0,2.73,112.89,0,0,6.64,0.53,0,408.09,19.5,16.99,103.23,24.53,141.77
 84-94,0,0,18.06,2.6,165.58,65.15,2.65,2207.62,2.98,27.48,47.32,397.3,53.57,0,1.78,78.06,49.73,38.5,8.73,15.12,16.81,688.53,18.28,30.57,40.77,2622.72,10.91,39.97,67.14,0,10.97,364.88,0,0,18.44,3.8,0,290.97,26.56,32.07,114.37,22.8,75.62
 96-106,0,0,24.61,2.76,185.49,116.42,7.02,2042.31,7.9,31.8,17.89,462.2,81.18,0,20.81,64.74,59.12,42.47,31.38,31.59,13.59,587.76,18.35,27.7,79.6,2302.01,6.47,72.37,64.05,0,17.39,311.79,5.44,0,14.05,0.64,0,131.33,34.69,20.03,100.72,33.55,84.4
108-118,0,0,18.44,0.42,180.31,64.39,6.67,1713.98,4.58,31.14,18.79,407.98,49.07,0,5.6,82.78,43.15,43.91,24.77,33.59,10.32,508.2,19.39,18.73,73.44,3029.28,9.13,39.54,61.92,0,21.52,242.44,0.64,0,10.19,2.5,0,122.35,23.5,10.64,76.3,25.99,37.93
120,2.37,0,14.81,1.28,212.54,90.75,4.6,1353.45,2.79,23.75,34.73,472.07,75.91,0,1.61,104.11,10.14,35.18,17,37.33,24.33,500.12,20.36,71.81,56.14,3668.08,16.09,49.64,92.49,0,17.18,159.8,1.53,0,9.83,2.52,0,97.4,24.03,18.1,74.24,42.15,35.74
