stage,axial,blastomeres,eye,hatching_gland,mesenchyme,neural,periderm,pgc,pronephros,spinal_cord
  3-4,11.32,27.64,0,0,0,0,0,0,0,0
  5-6,0,12.33,0,10.32,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,3.79,0,0
 10-12,0,0,3.85,0,0,32.11,0,0,3.51,0
 24-34,0,0,0,0,0,2.52,0,0,0,0
 36-46,0,0,0,0,0,2.82,0,0,0,0.88
 48-58,0,0,0,0,0.38,1.6,0,0,0,1.35
 60-70,0,0,0.67,0,0,2.67,0,0,0,0
 72-82,0,0,0,0,0,1.2,2.33,0,0,0
