stage,eye,ionocyte,mesenchyme,mural.cell,muscle,neural,notochord,otic,paraxial.mesoderm,pronephros,spinal.cord,visceral.smooth.muscle,xanthophores
  7-9,0,0,0,0,0,3.64,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,9.17,0,0,0,0
 24-34,0,0,0.97,0,0,0,0,0,0,0,0,0,7.73
 36-46,0,0,0,0,0,1.51,35.03,0,0,0.88,0.68,0,0
 48-58,7.08,0,0.77,0,0,14.28,40.75,0,0,0.43,0,0,0
 60-70,2.34,0,7.79,1.02,0.82,0,201.35,0,0,0,0,0,0
 84-94,0,0,0,0,1.06,0,0,0.66,0,0,0,0,0
 96-106,0,0.66,0,0,0,0,31.72,0,0,0,0,0,0
108-118,3.97,0,0,0,0,4.12,141.77,0,0,0,0,1.55,2.24
