stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,399.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.94,0,0,0,0,0,0,0,0,0,0,0
  5-6,17.79,379.83,0,0,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,7.43,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.01,6.88,0,18.49,0,0,0,18.17,0,0,0,0,0,37.96,0,0,0,0,0,0,0,0,0,0,0,191.03,10.43,0,0,23.97,0,97.05,7.7,0,0,0,0,0,0,0,0,0,0
 10-12,0,33.97,0,20.6,0,0,0,3.13,0,0,0,0,0,106.86,0,0,0,0,0,0,0,0,0,0,0,635.23,50.73,0,0,227.72,0,133.01,0,0,10.55,0,0,0,0,0,0,0,0
 14-21,0,0,2.94,10.17,407.71,17.51,0,7.23,0,20.82,0,2.24,24.18,18.21,1.15,0,27.9,0,0.92,1.89,0,50.73,5.13,0,31.75,122.43,46.57,1.93,4.83,2.13,0,2475.58,0,38.52,16.24,18.23,75.07,40.55,0,0,5.18,0,0.85
 24-34,0,0,3.38,14.69,369.72,3.96,0,17.09,0,183.16,1.5,10.74,2.14,14.4,2.01,2.43,143.71,0,4.97,13.44,3.62,55.62,53.6,1.52,29.33,304.73,62.4,19.4,5.97,0,0,3593.57,0,0,2.06,2.39,15.67,46.8,0,0,27.01,0,0
 36-46,0,0,3.31,0.6,378.4,0,0,28.25,1.75,337.6,1.79,12.64,2.22,0.76,1.63,0,67.45,1.11,2.11,21.16,9.54,63.27,53.67,6.45,24.46,267.05,29.63,11.6,25.77,16.41,0,3679.99,0,0,9.8,5.28,0,34,0,0,27.39,0,0
 48-58,0,0,1.28,0,649.18,0,0,65.23,2.29,367.17,7.64,34.91,12.09,1.24,4.29,0.71,12.91,3.23,7.16,1.17,3.85,113.43,52.06,2.59,17.5,273.31,26.26,8.84,11.18,0,0,3190.37,0,0,4.35,0.58,0,50.28,0,0.61,18.64,0,18.19
 60-70,0,0,0.86,0,580.24,0,0,51.24,1.33,251.66,2.37,44.83,12.18,1.94,0,1.84,31.13,0,8.5,13.46,0.59,210.72,31.12,2.87,6.19,153.65,13.85,10.24,15.61,0,0,2554.18,0,0,19.6,1.48,0,20.39,2.74,2.88,6.55,2.44,0.69
 72-82,0,0,7.55,1.84,470.54,10.2,0.69,111.08,0,279.27,5.04,44.92,37.59,2.15,1.36,1.04,50.36,0,21.48,17.41,0,281.23,57.85,6.03,11.42,196.69,13.7,20.75,39.2,0,0.8,1732.51,0,0,3.84,0,0,7.03,7.89,1.22,39.72,4.87,1.6
 84-94,0,0,6.01,2.34,993.61,2.7,0.7,76.21,1.38,407.58,4.07,44.7,78.62,0,4.19,2.92,74.78,4.32,14.55,24.67,10.36,215.28,75.44,2.86,8.42,110.75,14.39,19.98,28.25,0,3.28,4503.94,0,0,5.75,0,0,16.29,52.58,3.81,40.32,4.49,18.09
 96-106,0,0,17.81,10.44,1163.62,11.41,1.89,122.59,2.7,433.86,4.76,82.21,113.03,0,0,6.77,98.1,0,29.92,21.65,0,197.97,96.23,8.41,6.39,253.9,33.68,34.04,33.95,0,4.29,5036.76,0,0,9.3,2.03,0,5.77,46.33,1.16,39.38,7.42,0
108-118,0,0,17.37,5.41,1370.57,13.55,18.08,53.85,0,593.09,2.36,82.05,108.85,0,4.09,7.66,153.37,2.37,21.96,68.72,0,184.87,114.15,7.05,9.4,164.09,37.34,19.96,34.92,0,1.1,5080.95,0,0,3,0.56,0,8.95,77.95,5.03,22.18,15.59,5.72
120,0,0,18.43,0,938.32,17.06,7.13,62.78,4.88,318.87,1.49,84,108.39,0,0,7.4,64.85,2.62,28.1,40.14,0,167.56,56.35,2.03,10.26,209.11,24.24,15.21,33.7,0,13.43,2360.21,2.5,0,0,0,0,8.97,9.38,0,34.16,17.06,0
