stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,164.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,14.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,16.08,0,0,68.38,0,0,0,5.66,0,0,0,0,0,45.54,0,0,0,0,0,0,0,0,0,0,0,110.18,9.19,0,0,19.58,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,128.47,0,37.32,0,12.22,0,0,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,141.45,0,0,0,53.66,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,7.74,78.28,30.25,89.01,0,4.39,0,0,0,1.99,10.67,0,15.57,0,0,0,0,7.15,0,86.57,0,0,22.11,90.65,0,0.98,9.19,0.98,0,0,5.57,12.31,3.25,19.64,56.84,0,0,12.59,0,0
 24-34,0,0,6.88,17.8,4.96,15.51,0,8.2,0,0,0,0,2.63,0,36.45,0,2.76,0,0,3.63,2.11,79.97,0,1.77,27.09,376.22,0,0.77,16.89,0,0,1.43,0,5.22,0,0.65,130.86,0,0,54.48,0,0.86
 36-46,0,0,1.1,1.49,4.19,4.8,0,56.39,0,0,0.87,6.67,2.37,2.18,51.53,0,10.04,0,0,4.39,3.06,54.55,0,17.04,9.04,760.68,0.99,3.33,6.89,0,0,20.83,0,2.44,0,0,136.95,0,2.92,30.17,0,7.75
 48-58,0,0,0.83,0.67,2.72,5.16,0,125.96,0,0,1.33,31.13,3.3,0,36.04,0.58,0,2.33,0,4.18,13.82,72.8,0,4.35,10.28,1242.29,5.03,0,14.21,0,2.85,3.17,0,2.34,0,0,100.71,0,0.61,37.73,0,0.62
 60-70,0,0,6.75,0,1.55,5.88,0,52.57,0,0.89,0,20.36,11.08,0,28.5,0,0,0.85,0.86,15.61,1.05,60.5,0,2.62,3.76,998.53,0,0,7.8,0,2.74,0,0,5.97,0,0,86.76,0,10.5,26.46,1.96,0
 72-82,0,0,8.79,0,8.05,31.96,2.48,51.36,0,0,0,6.84,12.53,0,30.25,0,0,0,1.54,0,0.67,77.78,0,21.57,7.05,595.79,0,0,17.5,0,11.3,0.72,0,1.39,0,0,60.98,0,3.25,28.28,2.72,1.88
 84-94,0,0,5.68,0,10.04,29.53,6.2,44.48,3.76,0.7,0,26.83,19.71,0.99,17.58,3.7,0,0,1.2,3.31,3.12,75.97,1.43,29.67,1.3,442.33,0,0,17.54,0,1.16,6.26,0,0.67,0,0,62.24,0,11.27,41.72,0,0.69
 96-106,0,0,9.16,0,5.78,65.4,3,30.24,0,0,0,10.89,13,0,20.31,0.56,0,0.66,1.64,12.4,1.74,52.55,0,4.88,5.62,374.09,0,3.71,19.47,0,16.09,6.76,0,0.68,0,0,10.3,1.19,6.74,32.4,0,0.62
108-118,0,0,7.03,0,2.75,38.08,18.83,56.31,0.49,0.51,3.98,10.26,20.74,0,12.14,0.5,1.46,10.1,6.07,5.94,4.08,54.86,0,12.85,6.33,377.63,0,0,12.97,0,5.93,8.31,0,0.44,0,0,8.03,0,7.67,49.56,3.77,2.16
120,0,0,7.64,0,1.34,83.62,3.55,51.74,10.26,0,0,4.71,37.33,0,43.04,4.42,0,0,4.13,17.27,0,110.63,0,34.47,0,541.87,0,3.27,14.62,0,0,1.52,0,0,0,0,0,0,8.02,29.05,0,0
