stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,11239.67,197982.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7442,0,0,0,0,0,0,0,0,0,0,0
  5-6,27816.09,320783.87,0,510.94,0,0,0,0,0,0,0,0,0,1331.91,0,0,0,0,0,0,0,0,0,0,0,11168.63,1045.37,0,0,2795.87,0,6485.47,0,0,0,0,0,0,0,0,0,0,0
  7-9,7506.31,8096.09,0,11515.1,0,84.53,0,28655.28,0,0,0,0,0,10152.72,0,0,0,0,0,0,0,0,0,0,0,239783.39,8553.99,0,0,76066.88,0,478.85,703.25,0,49.21,0,0,0,0,0,0,0,0
 10-12,72.43,4956.58,0,7701.96,0,1049.14,0,17405.89,0,0,0,0,0,2554.93,0,0,0,0,0,46.83,0,0,0,0,7.75,142385.28,4321.88,0,0,49103.87,0,121.22,303.93,277.41,6365.25,0,383.8,260.27,0,0,0,0,0
 14-21,0.89,3.27,8.68,230.73,3256.06,940.83,0,1883.16,0,4.72,0,235.32,109.11,16.98,19.82,3.93,91.5,6.28,6.74,28.66,48.03,1122.67,5.2,0,1032.4,16667.7,407.44,78.27,265.79,683.5,0,283.9,12.48,2443.87,182.02,150.57,3654.63,4909.36,0,0,50.44,0,45.44
 24-34,4.02,1.67,12.84,70.82,791.57,92.49,0,2732.61,7.3,45.03,22.52,366.29,35.09,3.89,51.66,30.95,60.95,49.95,55.32,40.78,81.94,1621.76,25.15,6.23,648.47,20616.54,99.91,214.62,223.01,1,2.98,423.36,2.04,12.2,40.3,48.87,530.42,4223.98,0,0,358.85,0,77.24
 36-46,0,0,5.16,8.5,326.62,18.59,0,4000.72,11.06,25.9,37.74,691.77,28.55,0.76,23.43,36.11,31.84,42.3,51.78,94.4,52.23,1553.48,19.08,44.27,374.83,19476.01,67.31,169.2,146.09,0,2.87,365.97,5.58,15.77,25.81,12.25,9.13,3932.39,0,1.67,169.26,0.78,69.81
 48-58,3.41,0,2.59,3,347.12,15.09,0,6620.7,9.42,52.53,74.19,1251.29,79.51,1.24,37.22,38.19,19.54,86.56,44.86,42.43,17.69,2064.33,18.36,82.4,417.9,17071.06,39.16,105.3,120.12,0,4.04,293.61,0,2.72,13.4,15,0.55,3085.62,0,7.43,159.88,1.31,123.14
 60-70,2.52,0,2.62,0,347.99,38.13,0,6853.41,17.09,77.89,63.06,927.96,82.5,0,33.42,39.64,33.95,40.64,40.38,42.45,16.56,1732.93,8.13,101.12,249.5,12639.3,33.62,79.3,59.18,0,8.75,172.54,0,0,21.17,2.76,0,1447.37,6.86,31.97,143.44,19.67,135.77
 72-82,0,0,13.61,0.75,302.09,80.09,2.15,5161.53,18.13,17.75,84.31,756.22,118.33,0,21.77,53.74,46.8,40.66,51.2,23.52,10.93,1773.7,20.38,85.27,257.94,8857.3,11.39,133.83,102.94,0,11.4,145.39,0,0,43.24,1.72,0,818.58,21.33,53.64,190.6,44.6,91.13
 84-94,0.62,0,15.78,0,411.81,111.43,19.53,3651.26,5.74,32.9,79.12,576.74,145.79,1.36,16.18,84.24,49.44,51.57,35.64,34.71,22.81,1410.41,5.43,99.85,227.93,5916.49,46.66,113.71,100.23,0,5.03,318.55,1.4,0,25.41,2.35,0,596.63,52.96,44.48,178.28,31.66,65.84
 96-106,0,0,9.12,0.66,297.71,103.76,5.63,2750.99,16.66,24.66,38.31,503.46,99.91,0,26.6,93.1,31.36,40.87,31.76,53.66,11.72,959.77,11.2,60.56,170.04,4186,16.37,152.62,109.09,0,18.81,291.24,3.15,0,19.74,1.44,0,194.72,34.76,29.98,170.65,57,65.09
108-118,0.5,0,16.55,3.67,340.94,93.03,32.29,2749.19,11.53,36.88,60.85,615.91,92.15,0,6.37,71.18,48.18,65.53,38.54,24.73,9.12,1029.86,27.6,61.26,207.35,5936.1,21.14,106.42,95.15,0,23.28,231.36,0.42,0,18.54,1.92,0,201.34,39.38,13.24,126.28,20.98,38.72
120,4.02,0,10.77,3.17,377.12,72.52,0,2556.82,8.02,39.13,59.84,730.66,55.43,0,18.46,139.04,55.11,55.62,50.54,17.3,3.17,1033.06,5.8,57.16,184.65,8275.16,48.17,155.86,109.98,0,47.96,233.38,0,1.12,3.67,2.84,0,244.75,16.16,15.14,232.41,43.22,21.36
