stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,415.41,10262.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.91,0,0,0,0,0,0,0,0,0,0,0
  5-6,990.49,11818.35,0,13.2,0,0,0,0,0,0,0,0,11.49,0,0,0,0,0,0,0,0,0,0,0,294.14,47.58,0,0,73.04,0,60.64,0,0,0,0,0,0,0,0,0,0,0
  7-9,313.04,252.96,0,409.02,0,0,841.66,0,0,0,0,0,342.08,0,0,0,0,0,0,0,0,0,0,0,8478.99,348.76,0,0,3033.94,0,0,87.55,0,0,0,0,0,0,0,0,0,0
 10-12,0,132.02,0,372.94,0,42.07,465.79,0,0,0,0,0,27.9,0,0,0,0,0,0,0,0,0,0,3.87,4320.94,104.23,0,0,1696.47,0,3.1,29.57,0,162.77,0,6.84,14.61,0,0,0,0,0
 14-21,0,0,0,4.94,87.11,29.35,35.76,0,0,0,14.04,4.13,8.86,2.16,0,1.8,0,0,4.33,0,39.37,0,0,24.06,573.06,5,2.11,15.78,31.67,0,10.55,1.12,86.63,10.17,1.23,45.59,203.99,0,0,1.21,0,0
 24-34,0,0,0,0,37.75,4.06,153.01,0,3.04,1.73,23.73,5.55,0,4.26,0,2.38,0,2.14,0.68,1.32,127.52,1.94,3.04,63.07,1311.47,2.62,4.98,12.88,0,0.99,9.23,0,4.06,2.5,0,11.82,264.4,0,0,38.45,0,0
 36-46,0,0,0,0,62.45,1.66,461.03,5.89,11.65,0,30.8,0,0,0,0.64,0,0,0.57,0,0,133.75,0.56,21.67,33.66,1041.2,2.53,3.61,4.02,0,0,12,0,0,0.59,0.71,0,216.56,0,0,10.37,0,0
 48-58,0.58,0,0,0,21.37,3.17,513.76,3.91,9.78,10.02,58.46,0,0,11.37,1.57,0,5.06,0,0.87,3.78,139.23,1.95,7.73,29.24,470.05,1.05,7.54,5.93,0,0.59,11.79,0,0,0,0,0,105.98,0,0,10.79,0,7.61
 60-70,0,0,0,2.79,55.25,0.93,378.36,3.29,23.16,2.48,53.97,2.31,0,3.99,5.6,0,0,2.03,0,0,144.17,0,11.71,9.86,238.16,1.35,5.52,0.86,0,3.93,4.01,0,0,0,0,0,31.56,0,2.4,19.32,0.59,10.38
 72-82,0,0,2.5,0,30.97,12.28,123.12,8.62,9.97,2,77.39,1.21,0.5,2.19,3.41,1.87,1.24,3.24,0,0,137.31,8.41,11.1,9.45,159.1,0.82,6.3,3.85,0,1.78,3.51,0,0,0,0,0,8.54,1.42,2.09,24.95,0.67,0
 84-94,0,0,0.84,0,48.75,2.86,132.04,0,16.21,3.25,39.24,6.32,0,0,8.12,4.52,3.76,2.78,2.07,2.53,139.79,0.57,9.49,19.36,149.61,0,8.83,4.54,0,1.75,15.81,0,0,2.3,0,0,12.96,1.26,0,29.91,0.89,0
 96-106,0,0,1.28,0,41.42,0,91.55,3.74,6.65,2.76,52.34,4.15,0,3.92,7.69,3.28,0.81,5.14,0,0,116.41,3.76,2.73,7.7,133.15,1.32,8.67,5.64,0,3.23,8.6,0,0,0,0,0,7.06,3.18,5.16,12.22,0.59,2.94
108-118,0,0,0,0.49,47.16,5.95,88.68,4.67,35.87,5.46,49.94,5.39,0,1.9,8.08,2.43,2.42,1.74,1.09,1.61,96.46,2.76,1.63,9.71,120.27,3.58,6.47,4.3,0,1.49,11.83,0,0,1.61,0,0,2.87,0,3.38,13.43,12.37,4.06
120,0,0,0,0,61.95,0,91.09,3.99,29.14,0,73.09,1.15,0,3.7,7.18,5.76,2.88,5.46,0,0,178.03,18.49,4.82,15.9,174.3,7.76,9.56,5.68,0,5.46,8.22,0,0,12.14,1.6,0,14.09,0,3.14,8.77,0,0
