stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,343.08,9134.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.74,0,0,0,0,0,0,0,0,0,0,0
  5-6,1169.5,14523.05,0,33.69,0,0,0,0,0,0,0,0,0,90.98,0,0,0,0,0,0,0,0,0,0,0,471.91,36.52,0,0,172.11,0,344.7,0,0,0,0,0,0,0,0,0,0,0
  7-9,517.64,569.4,0,710.67,0,12.95,0,1789.68,0,0,0,0,0,543.02,0,0,0,0,0,0,0,0,0,0,0,16139.35,778.71,0,0,5460.45,0,41.8,23.71,0,0,0,0,0,0,0,0,0,0
 10-12,8.63,396,0,687.87,0,97.45,0,1366.91,0,0,0,0,0,175.68,0,0,0,0,0,12.78,0,0,0,0,0,13020.86,444.64,0,0,3748.46,0,7.12,40.61,39.72,445.92,0,53.88,39.68,0,0,0,0,0
 14-21,2.31,0,1.13,75.73,788.06,145.38,0,462.06,0,4.62,0,89.14,36.11,15.07,14.33,0.94,14.18,0,4.67,0,9.53,367.62,0,0,329.86,5233.44,115.92,27.94,80.28,143.57,0,27.8,5.98,395.52,32.96,15.08,563.55,1739.57,0,0,26.82,0,8.47
 24-34,0,0.83,1.89,24.89,210.85,21.81,0,834.37,0.72,12.46,8.63,172.47,8.49,7.13,16.53,4.05,10.36,6.07,16.65,6.47,11.28,788.56,12.88,7.38,265.92,10282.93,45.4,75.17,94.62,0,0,93.1,0,1.86,15.76,9.61,91.54,2352.03,0,0,118.12,0,30.08
 36-46,0,0,3.5,1.37,122.25,1.57,0,1811.28,0,17.97,24.85,420.88,4.99,7.5,12.58,0,4.11,37.09,17.3,2.22,19.72,783.23,8.54,7.98,174.99,13477.73,33.34,57.46,71.83,0,0.97,197.66,0.91,1,3.72,3.18,3.96,3117.78,0,2.51,79.63,0,24.6
 48-58,0,1.29,1.37,0.5,121.73,2.8,0,2876.11,8.42,38.65,25.73,766.41,5.21,5.64,15.88,6.53,3.19,19.65,11.46,2.53,12.44,865.57,2.55,17.64,167.25,10710.68,16.26,29.27,48.05,0,2.44,66.62,0.98,0,11.73,2.72,0,2408.48,0,2.66,82.33,1.5,47.59
 60-70,0,0,1.36,0,96.96,0.75,0,3159.05,1.73,13.2,19.35,537.04,11.72,0,16.21,12.34,0,6.49,5.37,3.83,7.62,866.39,3.69,23.79,100.43,8448.78,6.86,28.97,38.04,0,3.9,36,0,0,7.37,3.48,0,1298.78,2.26,21.26,70.87,3.62,13.72
 72-82,0,0,7.9,0,89.01,19.63,0,2213.16,4.06,11.03,34.94,475.47,11.24,1.1,10.12,10.26,14.45,11.21,16.04,1.58,4.18,869.22,2.04,32.51,80.4,5814.72,6.2,27.23,51.75,0,8.11,43.84,0,0,3.39,1.5,0,673.11,15.15,28.16,102,18.66,26.37
 84-94,0,0,5.58,0,107.82,32.73,0.7,1759.08,11.44,12.54,22.72,441.83,29.03,5.92,5.62,18.16,12.21,30.8,11.16,4.69,16.97,727.93,1.87,30.3,81.34,4099.78,11.76,27.25,65.87,0,9.54,79.07,0,0,11.51,10.75,0,422.22,19.5,28.18,90.93,30.31,35.5
 96-106,0,0,5.51,0,110.03,50.96,0.9,1239.11,4.72,7.97,19.07,371.49,17.33,1.06,15.76,16.2,9.25,26.99,18.54,7.2,0.68,592.54,11.24,31,76.56,3072.98,4.28,31.1,67.68,0,19.01,83.13,0,0,4,0,0,199.9,23.3,21.8,93.47,13.47,27.8
108-118,0,0,2.72,0,122.2,18.19,2.86,1173.49,3,17.03,28.91,354.86,22.53,0,7.59,20.17,9.04,37.84,21.65,6.1,12.25,665.5,1.85,20.92,50.23,3877.39,8.8,25.72,40.53,0,24.65,60.22,0,0,6.35,3.63,0,138.58,21.82,7.97,70.4,11.32,19.12
120,4.68,0,2.95,0,128.05,17.57,3.69,1037.64,1.95,27.33,46.59,441.4,27.39,0,18.08,20.21,9.97,9.14,17.24,5.59,3.17,486.24,19.15,41.16,53.29,4350.19,21.3,51.18,53.68,0,52.98,23.73,0,0,4.54,1.52,0,143.4,11.59,13.64,48.09,19.54,4.96
