stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,63.44,853.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.42,0,0,0,0,0,0,0,0,0,0
  5-6,40.22,986.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.39,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0
  7-9,19.88,10.17,0,18.41,0,0,0,29.09,0,0,0,0,0,13.78,0,0,0,0,0,0,0,0,0,0,0,242.32,13.91,0,0,100.13,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,8.28,0,0,0,0,0,6.95,0,0,0,0,0,0,0,0,0,0,0,274.09,35.31,0,0,63.55,0,0,0,20.8,0,0,0,0,0,0,0,0
 14-21,0,0,0,5.21,160.5,47.99,0,31.97,0,0.95,0,13.76,3.81,0,2.77,0,0,0,0.93,0,0,40.88,0,0,32.99,522.57,52.33,1.09,17.46,6.45,0,0,32.1,22.9,5.83,31.08,126.34,0,0,27.52,0,0
 24-34,0,0,1.72,2.01,58.95,11.76,0,77.67,0,6,2.33,14.36,3.79,0,2.23,3.06,0.74,0,25.61,3.58,3.87,80.3,0,0,44.62,845.07,4.6,5.63,32.68,1,0.99,2.55,0,20.49,3.72,6.41,224.48,0,0,150.25,0,8.15
 36-46,0,0,0,1.19,51.31,2.17,0,101.01,2.63,14.7,4.38,43.3,1.81,0,3.45,3.55,0,0,19.91,20.94,16.65,103.93,0,0,19.48,587.38,7.78,1.69,40.96,0,0,3.69,0,13.66,0.61,0.56,144.11,0,0.62,69.35,0,24.81
 48-58,0,0,0,0,53.15,12.53,0,117.33,1.84,10.98,3.33,63.79,0.82,0,9.14,6.36,4.15,1.9,15.48,13.11,29.71,98.08,3.95,1.8,15.83,362.56,2.79,9.34,25.68,0,0.56,0,0,23.41,7.04,0,104.96,0,0,81.79,0,9.51
 60-70,0,0,6.75,0,58.19,0,0,127.28,2.76,10,2.99,61.17,8.95,2.38,4.43,19.92,1.24,1.86,16,0,0.72,111.55,1.91,3.11,13.22,222.07,7.87,1.08,44.42,0,1.97,0.57,0,6.37,4.69,0,37.43,0.65,2.1,70.43,0,18.51
 72-82,0,0,0.88,0,46.12,3.03,0,73.65,0,9.45,5.36,84.77,6.42,0.52,4.6,18.89,4.75,3.04,33.95,0.55,12.22,208.26,0.62,7.21,14.85,131.17,3.22,7.84,63.78,0,4.14,0.6,0,17.69,1.5,0,25.87,0,2.66,127,0.71,30.05
 84-94,0.62,0,0,0,54.95,0.64,0,79.18,1.71,23.39,7.4,81.08,11.41,2.66,2.06,14.35,4.89,3.89,27.22,4.5,15.51,116.48,0,26.49,3.46,147.71,1.52,14.16,57.59,0,0,6.76,0,47.99,0,0,31.35,2.06,2.97,118.39,3.4,24.9
 96-106,0,0,0,2.16,56.93,9.66,3.93,107.81,3.62,12.38,3.88,85.66,22.05,0,5.44,31.13,1.63,6.59,47.83,0,5.46,129.02,1.41,16.98,3.89,146.49,0.62,9.25,60.03,0,4.23,5,0,27.77,0,0,30.12,4.76,5.64,85.12,7.16,16.93
108-118,0,0,0.98,2.06,57.96,1.48,5.67,118.83,0.44,23.12,8.47,68.88,26.51,0,9.92,24.39,6.53,17.46,39.46,14.3,12.92,137.62,0.7,12.58,14.45,143.38,0.93,18.82,95.15,0,14.77,3.94,0,41.53,0.99,0,14.81,8.01,6.05,101.72,1.3,20.73
120,1.12,0,0,0,93.45,0,0,92.48,1.76,21.3,4.71,82.88,45.59,0,12.52,51.01,11.58,3.65,22.11,13.01,0,180.34,3.28,14.17,19.05,222.06,0,14.65,96.59,0,0,2.73,0,30.43,3.56,0,15.92,5.52,2.93,175.85,5.18,3.14
