stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,61.03,1785.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.06,0,0,0,0,0,0,0,0,0,0,0
  5-6,52.98,1805.4,0,0,0,0,0,0,0,0,0,0,0,17.77,0,0,0,0,0,0,0,0,0,0,0,149.17,0,0,0,23.71,0,62.92,0,0,0,0,0,0,0,0,0,0,0
  7-9,78.94,72.47,0,160.18,0,0,0,361.05,0,0,0,0,0,60.06,0,0,0,0,0,0,0,0,0,0,0,2973.69,93.1,0,0,966.68,0,6.81,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,147.81,0,257.12,0,31.24,0,221.03,0,0,0,0,0,69.3,0,0,0,0,0,0,0,0,0,0,0,3484.89,104.16,0,0,1039.12,0,8.04,8.5,0,143.98,0,8.29,9.81,0,0,0,0,0
 14-21,0,1.36,1.05,14.35,313.15,72.28,0,103.56,0,3.07,0,36.27,13.69,13.03,9.93,0,13.63,0.87,2.33,5.76,1.05,145.65,0,0,107.22,1495.53,45.68,5.03,26.95,31.92,0,21.4,1.1,207.51,48.91,39.37,296.64,415.52,0,0,14.42,0,5.38
 24-34,0,0,5.15,6.07,97.25,4.84,0,189.72,0,13.79,4.65,48.76,4.71,0.76,7.08,8.19,34.78,2.11,7.14,6.66,2.48,210.79,0.87,0,98.36,2241.16,18.23,44.2,25.44,0,0,127.95,0,3.26,29.02,10.68,67.9,540.66,0,0,70.15,0,2.93
 36-46,0,0,0,0,27.94,1.85,0,341.41,3.12,15.8,8.8,87,1.29,0,15.35,15.36,10.86,9.92,5.63,0,10.07,186.26,5.47,9.75,38.43,1768.07,16.98,28.32,9.31,0,0.97,180.83,0,0,28.33,12.27,0,399.49,0,0,16.69,0,29.01
 48-58,0.39,0,0.65,0,47.6,0.48,0,517.15,3.68,13.98,12.88,176.07,5.04,5.13,7.61,9.29,9.14,6.14,8.9,5.25,14,212.37,5.77,3.41,55.92,1281.94,7.83,14.82,8.3,0,0.46,126.72,0,0,8.72,13.38,0,350.34,0,0.74,15.86,0,27.78
 60-70,0,0,1.71,0,42.05,15.13,0,504.87,12.77,9.26,17.03,177.5,8.43,0,4.18,8.62,11.88,5.54,0.77,7.28,9.93,173.13,1.14,7.04,28.06,679.94,23.89,17.68,30.41,0,0,105.15,0,0,3.67,10.55,0,206.06,2.21,7.31,11.61,0.71,41.94
 72-82,0,0,4.74,0,41.05,36.17,1.8,521.55,2.72,10.9,23.82,231.39,10.59,1.6,9.7,25.34,13.11,5.56,16.38,8.38,7.1,335.52,3.84,9.91,31.13,769.71,3.91,20.75,17.66,0,3.88,99.27,0,0,14.63,4.89,0,132.47,9.74,4.28,42.64,14.5,31.88
 84-94,0,0,4.1,3.03,97.04,61.62,1.49,451.65,4.23,13.79,26.46,166.34,18.44,1.3,6.27,29.46,22.74,17.1,14.69,13.09,25.28,371.99,7.78,11.14,48.32,643.45,3.27,41.08,35.84,0,1.88,327.86,1.4,0,18.45,20.85,0,78.16,7.16,13.48,40.64,10.41,44.06
 96-106,0,0,3.01,1.72,113.73,107.18,3.35,433.82,11.07,14.4,35.5,297.87,26.04,0,5.89,30.8,22.58,19.83,27.76,12.7,6.6,381.01,17.38,11.73,43.07,645.05,8.26,56.33,36.74,0,14.11,215.15,0,0,20.72,7.07,0,42.25,9.56,11.14,71.04,13.8,42.32
108-118,0,0,5.39,0.98,119.1,61.65,10.04,462.88,13.41,36.68,12.42,233.77,18.84,0,1.25,28.46,31.11,40.35,13.12,22.35,17.55,354.65,13.85,16.32,66.36,911.12,6.87,32.76,37.74,0,22.35,193.46,0,0,14.12,8.92,0,40.73,10.65,5.96,47.03,8.41,39.28
120,0,0,5.63,0,75.38,34.89,0,303.55,6.82,17.47,9.38,260.64,13.52,0,3.41,31.38,1.4,4.87,9.17,29.85,0,215.9,9.29,4.17,49.28,865.63,11.47,11.88,20.7,0,11.54,121.71,0,0,3.69,8.98,0,47.53,4.64,9.45,25.83,10.66,0
