stage,erythrocytes,eye,immune,ionocyte,lateral.line,neural,notochord,paraxial.mesoderm,presomitic.mesoderm
  7-9,0,0,0,0,0,0,0,8.69,0
 10-12,0,0,0,0,0,13.11,24.48,0,0
 14-21,0,0,0,2.28,0,0,2.67,3.28,1.26
 24-34,0,0,0.77,1.27,0,0,0.9,0,0
 36-46,0,0,9.87,0.65,0,0,0,0,0
 48-58,0,0.51,10.15,2.86,0,0,0,0,0
 60-70,0,0,19.56,0,0,0,0,0,0
 72-82,0,0,23.26,0.78,0,1.28,0,0,0
 84-94,0,1.56,15.1,0.89,0,0,0,0,0
 96-106,0,0,35.88,0,1.39,0,0,0,0
108-118,1.38,0,61.68,0,0,4.52,0,0,0
120,0,0,34.3,0,0,5.02,0,0,0
