stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,31.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,39.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,7.47,0,37.95,0,0,0,26,0,0,0,0,0,3.42,0,0,0,0,0,0,0,0,0,0,0,171.98,3.65,0,0,87.93,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,23.56,0,11.9,0,0,0,34.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.8,32.93,0,0,344.92,0,0,4.43,8.96,0,24.88,0,0,0,0,0,0
 14-21,0,0,6.45,4.1,26.65,0.92,0,15.86,0,0,0,15.12,6.76,0,0,0,0,0,0,1.02,0,19.25,0,0,18.24,750.39,0,0,3.1,9.13,0,0,143.96,0,69.65,732.81,328.01,0,0,0,0,0
 24-34,0,0,3.33,0.89,11.19,0,0,20.75,0,1.66,0,16.42,0,0,4.72,0,0,0,0,1.3,1.94,86.58,0.86,1.21,48.38,2515.94,3.57,46.41,6.17,0,0,0.73,1.19,0,6.15,153.73,607.56,0,0,12.32,0,0
 36-46,0,0,0.99,0,10.81,2.17,0,88.19,4.11,0.89,6.38,57.57,0.66,0,5.28,0,0,0,0,0,1.82,126.28,2.08,2.09,34.77,4402.25,1.17,49.63,1.46,0,0.77,12.74,0.9,1.91,0,2.81,822.99,0,0.85,14.36,0,0
 48-58,0,0,0.54,0,22.44,0.59,0,418.3,1.93,6.88,2.82,119.38,0,0,2.88,0.47,0,6.72,1.12,0,5.33,134.4,1.68,3.25,46.39,6265.14,0.75,38.35,1.16,0,0.45,15.62,0,0.56,0.4,0,1016.81,0,0,16.45,0,10.99
 60-70,0,0,0.89,0,3.54,3.91,0,830.69,13.87,1.98,3.21,123.69,0,0,2.4,4.49,2.85,7.43,2.16,0,0,118.1,0,4.57,31.22,7818.18,0,21.76,0,0,0,10.07,0,0,1.33,0,1050.8,0,2.98,0,0.83,13.31
 72-82,0,0,2.17,0,33.77,40.64,0,1298.47,9.41,13.14,3.94,209.23,1.62,0,11.28,6.68,1.06,3.53,0,0,6.74,197.5,0,17.41,28.73,8302.79,1.25,50.03,5.14,0,0,6.7,0,0.49,0,0,748.41,1.01,8.65,6.16,3.59,81.23
 84-94,0,0,5.79,0,30.77,20.02,1.24,860.81,0.79,1.6,0.94,133.24,3.3,0,3.23,0,0.91,9.93,0,11.02,0,146.01,4.78,25.93,33.12,5189.67,0,27.54,2.51,0,2.91,12.95,0,0,0,0,502.46,4.19,3.59,10.31,3.52,1.5
 96-106,0,0,1.8,0,50.26,64.3,0,885.25,5.4,0,9.61,166.42,6.65,1.32,2.12,0,1.41,0.75,6.16,18.76,3.61,216.85,2.45,15.18,25.22,4594.73,0,40.27,0,0,0,31.02,0,2,0,0,274.65,1.13,9.19,11.16,0.61,4.61
108-118,0,0,0.76,0,46.96,17.22,0,806.14,0.5,0,3.06,153.37,0.56,0,2.16,0.88,1.01,6.58,3.68,5.12,0,175.47,0,4.74,31.02,7295.14,0.85,31.11,4.88,0,5.04,7.07,0,0,0.94,0,272.13,4.97,6.79,20.24,6.54,5.35
120,2.82,0,0,0,49.97,45.51,2.68,573.13,3.91,0,2.81,156.71,0,0,1.15,2.26,0,0,0,21.94,0,152.9,0,5.96,28.06,6935.72,0,4.64,0,0,0,21.15,0,0,0,0,206.24,0,0,11.05,0,0
