stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,196.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,9.96,384.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09,0,0,0,6.56,0,7.41,0,0,0,0,0,0,0,0,0,0,0
  7-9,33.2,80.95,0,60.53,0,0,379.63,0,0,0,0,0,44.56,0,0,0,0,0,0,0,0,0,0,0,2133.34,133.23,0,0,469.9,0,0,7.76,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.99,0,143.72,0,4.95,336.89,0,0,0,0,0,47.58,0,0,0,0,0,0,0,0,0,0,0,1842.18,112.78,0,0,616.26,0,0,0,3.96,57.89,0,0,5.09,0,0,0,0,0
 14-21,0,0,1.41,2.65,55.67,18.32,21.61,0,0.95,0,5.73,7.7,0,0,0,1.15,0,0,0,0,44.13,0,0,18.87,468.73,3.72,2.2,1.02,13.54,0,0,0,15.66,0,0,8.51,202.62,0,0,6.5,0,0
 24-34,0,0.83,0.75,0.61,14.1,1.82,48.88,0,0,2.12,19.5,0,0,5.82,3.05,0,0,1.01,1.1,0,64.94,0,0.89,15.5,1150.89,3.25,12.2,3.25,0,0,0.94,0,0,0,0,1.91,207.93,0,0,9.44,0,0.63
 36-46,0,0,0,0,2.16,0.76,170.84,0,3.75,1.29,57.78,0,0,1.34,0,0,0,0,0,0,88.19,0,4.87,12.1,1349.21,1.69,4.28,2.19,0,0,10.28,0,0,0.67,0,0,276.69,0,0.85,22.11,0,0
 48-58,0,0,0,0,16.03,1.42,425.68,0,2.05,2.55,80.34,0,0,1.42,12.39,0.48,0,0.92,0,0,113.12,1.53,2.71,10.39,1485.25,0.5,3.93,8.59,0,0,2.84,0,0,0.47,0,0,269,0,0,15.9,0,2.62
 60-70,0,0,0.65,0,5.04,0,502.7,0.59,1.01,7.15,31.63,0,0,0.71,11.14,1.51,0,0,0,0,92.82,0,1.87,8.81,1068.03,0,5.07,2.36,0,1.1,2,0,0,0,0,0,182.34,0,0.9,18.4,0,0
 72-82,0,0,0.79,0,6.51,0,413.25,0,0,2.09,59.08,3.29,0,3.88,11.1,0.5,1.29,0.53,0,8.55,140.45,0,4.64,4.65,858.48,0,2.43,2.44,0,3.72,0.55,0,0,0,0,0,114.77,0.97,0,10.63,3,3.13
 84-94,0,0,1.98,0,6.84,0.88,302.23,0,1.13,2.81,47.91,2.47,0,0.73,16.01,0.8,0,0.84,0,0,99.05,0,5.25,3.18,503.35,2.45,0.86,8.53,0,1.49,8.1,0,0,0.58,0,0,40.19,4.25,3.47,15.68,0.62,0.66
 96-106,0,0,0,0,15.5,0,237.8,0,0.58,0,17.81,3.98,0,2.77,10.17,1.71,0,0,0,0,97.6,1.47,5.05,2.35,386.33,1.87,1.82,6.37,0,0,7.52,0,0,0,0.64,0,48.35,1.67,1.27,10.07,5,0
108-118,0,0,0,0,14.93,0,176.61,0,0,2.45,29.84,0,0,2.24,11.67,2.41,0,1.03,0,0.66,88.53,1.14,3.45,3.85,525.9,0.94,0,4,0,7.59,0,0,0,0,0,0,24.28,1.88,4.08,10.77,0,0
120,0,0,0,0,15.73,2.65,104.18,1.18,7.21,0,30.81,0,0,3.96,28.24,0,3.57,6.82,0,0,59.41,0,2.47,4.33,440.75,0,25.31,0,0,0,1.83,0,0,0,2.07,0,8.25,5.48,1.54,55.66,12.84,0
