stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,41.93,1167.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.34,0,0,0,0,0,0,0,0,0,0,0
  5-6,16.99,796.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.43,0,0,0,0,0,36.56,0,0,0,0,0,0,0,0,0,0,0
  7-9,50.15,40.33,0,67.88,0,0,152.75,0,0,0,0,0,32.76,0,0,0,0,0,0,0,0,0,0,0,1069.57,63.05,0,0,311.33,0,0,12.96,0,0,0,0,0,0,0,0,0,0
 10-12,0,14.93,0,39.74,0,6.18,114.6,0,0,0,0,0,29.3,0,0,0,0,0,0,0,0,0,0,0,878.68,117.34,0,0,294.01,0,0,0,0,54.23,0,0,0,0,0,0,0,0
 14-21,0,0,1.24,0,67.73,4.9,37.13,0,0,0,2.12,0.87,0,0,0,1.97,0,0,0,0,25.7,0,0,27.61,376.58,0.87,0,1.33,9.74,0,7.73,0,28.63,6.7,0,33.48,77.19,0,0,1.1,0,0
 24-34,0,0.83,0,0.59,23.37,2.99,47.46,0,0,1.72,17.7,0,0,0,0.88,0,0,0.86,0,2.27,56.68,1.09,0,33.42,583.42,5.62,7.33,5.32,0,0,4.08,0,3.08,3.72,0.94,5.1,100.62,0,0,23.16,0,0
 36-46,0,0,0,0.84,6.98,0,65.75,0,0.8,1.98,39.47,0,0,1.53,0,0,0,0.8,0,3.85,70.47,0,1.72,22.56,636.4,2.21,3.64,3.16,0,0,5.56,0,0,0,0.58,0,131.36,0,0,3.44,0,0.64
 48-58,0.39,1.29,0.54,0,13.07,0,115.97,1.51,4.2,2.17,61.26,0.39,0,2.39,0,0,6.42,0.45,2.21,0.71,95.99,0,4.5,13.89,556.43,4.89,5.21,8.21,0,0,14.76,0,0,0.53,1.45,0,124.01,0,0.61,2.76,0,1.25
 60-70,0,0,1.48,0,42.45,4.71,113.57,0,12.09,5.32,43.26,3.49,0,0,0,0,0,0.72,6.57,8.69,149.2,0,2.08,8.06,661.67,1.27,11.79,4.17,0,1.44,17.44,0,0,0,2.41,0,88.41,0,1.78,8.23,0.59,0
 72-82,0,0,1.59,0,19.54,0.83,151.31,2.27,4.7,6.42,84.1,3.69,0,4.53,3.63,0,1.24,1.48,3.06,0,218.93,0,3.16,12.22,549.75,0,11.43,6.81,0,0.71,6.25,0,0,0,0,0,76.29,0.74,4.65,27.51,2.67,5.86
 84-94,0,0,3.73,0,19.73,0.84,121.52,0,3.47,5.63,71.39,2.11,0.77,2.01,7.69,5.34,2.81,2.57,0,0.72,149.71,1.36,5.68,9.12,456.79,8.62,4.09,8.38,0,0.91,22.5,0,0,0,0,0,41.54,2.96,2.83,15.39,3.54,0
 96-106,0,0,1.68,0,34.27,11.1,133.22,1.64,16.35,11.95,65.68,5.29,0,6.51,5.64,5.86,1.64,5.63,0.72,0,144.09,3.1,1.84,9.08,410.78,1.27,13.02,11.71,0,0,21.5,0,0,1.21,0,0,28.33,1.37,3.89,17.09,13.26,1.24
108-118,0.67,0,0,0,37.39,2.1,106.44,0,7.43,11.53,75.59,5.21,0,0.43,6.58,0.92,8.05,4.01,3.34,1.49,188.96,0.45,9.9,14.78,567.62,2.72,3.88,17.26,0,21.97,27.52,0,0,0.72,0,0,27.48,3.63,4.81,18.31,1.93,12.08
120,0,0,0,0,44.55,2.69,107.06,0,4.46,4.94,103.34,8.53,0,1.61,17.89,4.94,13.47,1.04,1.58,1.45,205.53,2.21,9.08,2.55,801.91,9.16,16,13.39,0,2.54,30.71,2.5,0,5.75,2.35,0,41.51,10.97,9.38,10.11,9.58,0
