stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,850.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.89,0,0,0,0,0,0,0,0,0,0
  5-6,55.6,581.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.01,0,0,0,19.54,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,11.96,11.62,0,29.85,0,0,0,37.08,0,0,0,0,0,3.55,0,0,0,0,0,0,0,0,0,0,0,431.09,8.27,0,0,105.11,0,3.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,35.01,0,0,0,22.55,0,0,0,0,0,4.01,0,0,0,0,0,0,0,0,0,0,0,544.78,0,0,0,109.98,0,5.16,13.67,8.82,0,0,0,0,0,0,0,0
 14-21,0,0,0,5.01,23.46,6.44,0,9.05,0,0,0,3.04,1.95,0.81,1.22,0,2.3,0,0,0,0,8.65,0,0,11.65,198.52,4.99,1.08,1.32,4.55,0,4.69,30.67,0,0,22.15,65.64,0,0,2.33,0,1.24
 24-34,0,0,0,0.67,17.52,3.19,0,37.42,0,0.62,0,7.23,0.67,0,1.37,0,0,0,1.27,5.01,1.5,57.88,2.05,0,10.76,431.33,2.15,3.97,3.58,0,0,27.29,0,1.72,0,11.05,104.08,0,0,11.65,0,0
 36-46,0,0,0,0,15.16,0,0,88.26,0,4.64,1.45,32.88,0.82,0,2.2,0,0,0,0.56,0,0,49.27,0.95,0.85,13.81,472.59,0.88,3.22,2.45,0,0,43.6,0,0.63,5.56,0,89.96,0,0,11.43,0,0
 48-58,0.39,0,0,0,4.97,0,0,119.08,0,0.47,4.12,26.62,0,0,0.95,0.48,0.38,0,2.25,5.22,0.53,62.6,1.03,3.09,10.68,356.89,0,6.75,4.1,0,0,15.21,0,0,0.46,0,60.12,0,0.37,10.29,0,8.57
 60-70,0,0,0,0,9.52,0,0,155.37,1.41,1.03,0.68,37.7,2.9,0,0.92,0,0.71,0,2.17,0,0,70.48,0.85,2.37,10.01,237.3,3.86,1.98,0.63,0,2.69,29.63,0,0,0,0,15,0,1.82,2.19,0,0
 72-82,0,0,1.15,0,10.25,0,0,100.03,0,0,1.06,32.57,1.87,0,1.6,0.56,0.52,0,0,0,0,77.58,0,5.06,9.23,200.42,0,0,3.9,0,1.61,3.53,0,3.41,0,0,9.76,2.55,1.66,7.02,6.76,3.31
 84-94,0,0,1.62,0,27.58,14.93,2.85,98.99,0,2.41,2.61,26.34,8.54,0,2.56,5.23,1.52,0,0.81,3.96,1.13,82.5,1.34,6.62,9.85,129.91,0,1.75,10.14,0,0,43.45,0,2.13,0,0,14,0.6,0,3.74,3,0.82
 96-106,0,0,1.96,0,15.68,19.75,5.91,67.99,1.45,3.8,0,15.61,4.09,0,0,3.49,5.37,3.46,3.47,11.77,0,64.78,2.03,4.83,15.32,141.49,0,4.14,9.12,0,2.6,38.65,0,1.3,0,0,5.89,2.29,0,19.97,3.79,0
108-118,0,0,0.83,0,26,1.45,1,63.69,0,1.04,0.96,52.08,5.52,0,4.21,11.14,1.86,2.99,0,3.63,0,64.84,2.59,0,8.68,169.48,0.46,4.43,6.44,0,0,34.92,0,0,0,0,4.42,0,0,2.8,1.76,14.29
120,0,0,0,0,28.67,4.48,2.75,53.29,1.13,0,0,59,10,0,0,27.62,0,0,11.13,0,0,42.58,1.1,12.35,8.31,187.48,0,1.54,2.55,0,5.5,37.55,0,1.38,0,0,1.91,0,0,20.68,0,0
