stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,428.27,8054.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.02,0,0,0,0,0,0,0,0,0,0,0
  5-6,476.86,7492.87,0,0,0,0,0,0,0,0,0,0,0,17.77,0,0,0,0,0,0,0,0,0,0,0,203.26,18.2,0,0,56.02,0,99.99,0,0,0,0,0,0,0,0,0,0,0
  7-9,87.95,85.12,0,72.03,0,0,0,193.36,0,0,0,0,0,127.32,0,0,0,0,0,0,0,0,0,0,0,2138.87,60.28,0,0,620.82,0,3.37,33.06,0,0,0,0,0,0,0,0,0,0
 10-12,0,40.62,0,72.1,0,13.89,0,142.01,0,0,0,0,0,44.06,0,0,0,0,0,0,0,0,0,0,0,1458.9,93.29,0,0,584.34,0,4.33,6.41,4.19,81.15,0,12.1,9.29,0,0,0,0,0
 14-21,0,0,0.82,17.13,189.6,86.1,0,32.75,0,1.74,0,10.63,6.57,0,14.71,0,10.52,0,0,2.07,0,80.8,0,0,42.64,643.66,25.83,0.85,11.06,20.31,0,116.35,2.43,95.7,7.86,18.5,101.5,240.32,0,0,7.4,0,1.13
 24-34,0,0,2.08,4.26,89.4,25.12,0,112.64,2.58,9.58,2.8,23.51,4.24,3.09,11.09,1.33,10.75,0,2.43,18.11,9.89,113.76,2.23,1.21,64.5,1262.23,10.05,18.24,14.47,0,2.91,515.22,0,0,4.08,2.9,26.86,324.79,0,0,36.06,0,4.64
 36-46,0,0,0,0.63,100.55,11.09,0,206.37,0,11.6,5.72,38.94,1.33,0,5.5,22.07,9.5,6.61,2.76,1.28,26.81,149.73,3.22,2.58,26.31,1255.6,8.38,10.47,7.09,0,0,769.49,0.73,0,0.67,3.21,0,326.01,0,0.85,20.91,0,31.49
 48-58,0.39,1.29,0.54,0.4,73.74,21.75,0,353.9,5.81,9.86,5.04,83.14,1.07,0.61,10.12,1.76,7.19,0.86,5.36,3.08,6.12,184.46,8.04,8.07,30.05,967.6,22.72,9.71,5.14,0,0.56,379.83,0,0,1.95,0,0,231.06,0,2.1,22.87,0,60.83
 60-70,0,0,0,0,71.91,54.7,0,628.33,1.54,29.03,4.11,121.96,1.54,0,4.33,10.54,2.59,14.12,3.51,15.76,8.41,239.34,3.05,11.93,18.28,882.19,8.02,21.29,7.24,0,4.09,480.81,0,0,1.71,1.66,0,135.36,0,3.87,23.18,1.75,24.72
 72-82,0,0,2.85,0,62.01,460.18,0,538.57,1.43,12.31,22.32,110.65,2,0,6.74,6.75,5.65,6.85,5.95,13.31,8.06,291.55,6.55,36.02,21.8,755.68,10.51,9.5,29.43,0,4.18,300.9,0,0,3.74,1.6,0,66.74,3.81,4.72,50.34,18.49,8.09
 84-94,0.62,0,1.68,0,70.57,466.45,0.6,565.45,5.16,13.96,7.74,127.41,18.88,0.99,8.09,20.35,12.58,7.47,2.41,5.9,6.79,217.35,5.86,24.56,12.01,528.02,9.66,6.39,13.09,0,2.1,737.17,0,0,5.07,0.81,0,52.2,1.31,13.56,44.25,20.77,17.26
 96-106,0,0,1.95,0,71.97,493.12,0,316.34,2.54,10.59,3.83,120.74,14.17,0,8.89,23.18,10.69,4.22,6.69,11.51,0.57,227.09,17.02,17.63,19.61,468.58,8.01,18.7,19.43,0,8.29,583.38,0,0,3.55,5.45,0,38.3,11.21,7.72,39.51,16.63,18.39
108-118,0,0,2.75,0,93.76,258.7,9.83,461.69,2.57,19.71,10.79,130.87,13.04,0,5.91,20.2,10.84,21.71,1.75,8.19,7.94,239.96,8.94,15.36,28.44,575.4,5.19,17.86,25.67,0,9.11,476.66,0,0,3.06,0,0,23.1,11.94,10.14,36.42,15.4,16.8
120,0,0,1.22,0,150.24,284.9,3.49,552.66,2.44,35.36,13.62,231.19,11.47,0,4.1,28.5,16.18,9.6,3.43,0,1.61,216.63,5.87,16.09,38.51,1050.17,10.59,27.06,21.7,0,32.79,354.19,0,0,7.41,0,0,67.27,1.94,0,27.77,15.53,27.25
