stage,epidermis,eye,fin.epithelia,mesenchyme,muscle,neural,notochord,periderm,presomitic.mesoderm,somites,spinal.cord
 14-21,0,3.45,0,1.32,1.06,10.55,0.81,0,0.87,0.96,2.77
 24-34,0.79,0,1,1.32,0,10.88,0,1.27,0,0,1.78
 36-46,0.7,0.87,0,0,0,1.45,0,0,0,0,2.1
 48-58,0,0.65,0,0.47,0,4.52,0,0,0,0,3.22
 60-70,0,0,0,0,0,1.43,0,0,0,0,0
 72-82,0.54,1.37,0,0,0,5.65,0,0,0,0,0
 84-94,0,2.15,0,0,0,4.5,0,0.59,0,0,0
 96-106,0,0,0,0,0,2.04,0,0,0,0,0
108-118,0,0,0,0,0,5.2,0,0,0,0,0
