stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,11.92,766.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.19,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.42,678.32,0,0,0,0,0,0,0,0,0,0,44.11,0,0,0,0,0,0,0,0,0,0,0,6.44,0,0,0,16.39,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.4,18.21,0,38.82,0,0,94.45,0,0,0,0,0,17.14,0,0,0,0,0,0,0,0,0,0,0,679.45,23.03,0,0,242.18,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,8.63,0,35.92,0,15.04,66.65,0,0,0,0,0,11.53,0,0,0,0,0,0,0,0,0,0,0,582.7,34.93,0,0,228.96,0,0,6.41,0,14.31,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.83,20.71,4.66,13.36,0,0,0,2.23,1.2,0,0,0,0.89,0,0,0,0,14.49,0,0,8.02,159.79,1.9,0,0.91,4.59,0,0,1.16,18.69,0.84,9.68,15.45,63.22,0,0,1.06,0,0
 24-34,0,0,0,1.23,12.14,0,30.86,0,0.75,3.19,16.29,0.71,0,0.81,0,0,0,1.88,1.76,0,47.14,0.87,0,18.08,582.8,3.05,3.33,3.38,0,0,13.89,0,0,2.2,1.98,9.05,180.77,0,0,8.21,0,0
 36-46,0,0,0,0,12.9,1.38,77.26,0,0.6,1.6,45.11,0,0,0,0,0.77,0,0.57,0,1.24,57.26,0,1.94,15.89,455.18,3.72,7.2,3.09,0,0,14.92,0,2.6,0,0.58,0,119.57,0,0,7.49,0,0
 48-58,0,0,0,0,7.05,0,171.3,0,0,2.84,55.62,0,0,1.34,1.31,6.68,0,0,0.52,0,72.01,0,1.93,19.52,468.39,0,3.75,1.05,0,1.4,24.87,0,0,0.53,1.93,0,113.89,0,0,4.36,0,0
 60-70,0,0,0,0,7.51,3.05,241.08,3.97,1.49,0,35.6,2.05,1.77,1.83,1.01,0,0.63,2.66,0,0,88.36,1.1,2.16,9.43,455.27,6.6,2.35,3.28,0,0,15.14,0,0,0,1.39,0,51.58,0,1.59,2.66,0,0
 72-82,0,0,0,0.56,9.68,3.89,206.84,0,3.74,4.81,47.6,0.88,0,0,0.63,3.2,0.76,1.36,3.03,0,113.19,2.14,0.65,7.71,389.05,0.53,5.39,6.8,0,0,1.79,0,0,0.99,0,0,56.15,1.04,1.27,26.16,2.99,0
 84-94,0,0,0,0,15.41,0,187.32,0,1.36,2.91,28.29,1.92,0,0,2.1,7.75,2.12,0.78,0,0,67.97,1.55,1.9,7.96,216.44,1.16,1.17,1.27,0,6.05,21.18,0,0,0.94,0,0,33.74,1.53,0,12.08,2.8,0.7
 96-106,0,0,0,0,9.28,8.21,158.86,0.67,3.31,0,51.01,2.28,0,0,0.69,1.65,1.66,1.2,1.3,1.03,77.51,1.8,1.34,12.21,207.12,0,2.34,2.64,0,0,12.33,0,0,0,0,0,16.9,1.68,2.03,4.69,8,4.63
108-118,0,0,3.27,0.61,10.79,1.74,173.14,0,2.71,1.6,31.25,1.29,0,1.1,1.16,0.72,3.42,5.54,2.8,0.61,83.69,3.69,2.5,2.08,254.03,4.03,3.3,6.97,0,1.08,13.85,0,0,0.64,0,0,10.29,0.43,0.71,2.08,0,2.13
120,0,0,0,0,29.8,2.18,94.79,0,0,3.34,115.16,0,0,0,11.97,0,3.86,0,8.88,0,102.46,16.71,21.62,10.52,337.29,4.99,9.49,6.96,0,0,14.32,0,0,1.56,0,0,9.21,1.37,3.24,1.26,4.69,0
