stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,562.16,10786.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.15,0,0,0,0,0,0,0,0,0,0,0
  5-6,320.14,4590.94,0,0,0,0,0,0,0,0,0,0,0,17.77,0,0,0,0,0,0,0,0,0,0,0,194.35,29.7,0,0,18.8,0,104.1,0,0,0,0,0,0,0,0,0,0,0
  7-9,130.01,107.57,0,230.02,0,0,0,415.72,0,0,0,0,0,141.18,0,0,0,0,0,0,0,0,0,0,0,3432.71,105.96,0,0,1213.42,0,0,34.51,0,0,0,0,0,0,0,0,0,0
 10-12,3.8,143.95,0,407.58,0,36.37,0,594.82,0,0,0,0,0,66.7,0,0,0,0,0,3.73,0,0,0,0,0,4701.98,176.46,0,0,2656.71,0,13.18,72.96,15.84,194.66,0,59.05,0,0,0,0,0,0
 14-21,1.85,0.9,8.14,33.78,449.9,159.26,0,223.66,0,1,0,56.92,33.37,1.73,27.25,1.88,679.85,0.91,0,0,13.25,222.58,42.45,0,161.25,2240.51,85.65,18.53,31.3,81.57,0,16.73,1.53,518.17,448.94,79.26,852.5,1075.58,0,0,15.17,0,7.78
 24-34,0,0.83,3.23,18.33,128.6,15.66,0,365.31,1.53,3.43,10.44,109.17,10.33,0.76,26.06,10.23,931.85,6.71,7.81,13.47,53.98,264.98,83.9,1.21,140.21,4584.81,28.48,87.29,40.76,0,0,24.27,0,1.04,370.5,10.28,124.18,1356.04,0,0,73.16,0,37.4
 36-46,0,0,0,0.6,66.53,2.05,0,653.01,7.18,5.28,14.99,317.3,12.25,0,6.73,15.17,371.69,10.34,5.61,15.98,47.34,314.31,40.37,2.59,112.27,6385.36,21.19,94.09,37.61,0,0,38.13,0,1.05,119.52,4.91,1.39,1647.54,0,0.62,24.48,0,20.16
 48-58,0,2.59,2.33,5.22,67.86,1.76,0,1600.92,7.16,8.38,34.96,842.59,21.32,1.36,13.1,18.62,256.02,21.48,3.38,23.78,12.13,581.29,28.25,16.36,93.85,7269.48,5.39,45.52,38.23,0,1.92,28.3,0,0,93.61,19.08,0,1731.76,0,2.99,39.03,0.9,22.94
 60-70,0,0,2.25,0,68.99,5.56,0,2993.26,5.35,13.57,38.42,1219.64,36.87,0,5.2,25.32,140.45,18.21,7.68,15.39,16.79,619.91,17.65,16.17,54.58,5665.25,2.29,35.48,50.75,0,7.4,33.01,0,1.38,44.5,4.18,0,1111.23,0,7.64,34.13,4.23,25.37
 72-82,0,0,14.63,0.79,70.67,14.67,0.56,3496.53,4.54,17.77,61.38,1357.77,45.99,3.09,9.13,37.29,253.44,16.9,18.79,8.09,1.69,677.47,14.23,26.17,54.39,5757.41,1.82,66.73,66.22,0,13.73,28.04,0,0,59.59,8.1,0,511.49,6.23,18.31,59.37,14.81,15.14
 84-94,0,0,15.8,0.93,125.44,37.76,9.77,2350.97,1.73,13.97,52.61,982.02,52.37,0,5.56,37.88,316.4,20.27,9.92,25.16,4.11,460.68,14.53,36.95,52.68,3554.34,4.94,61.52,60.65,0,7.38,55.5,0,0,108.1,4.56,0,396.76,14.59,14.15,41.98,23.9,27.97
 96-106,0,0,7.95,2.64,108.37,49.21,12.77,1751.05,20.97,8.72,23.44,1119.2,55.22,0,12.76,41.63,271.09,7.61,29.18,18.46,1.6,480.45,13.74,27.78,53.45,3175.43,5.22,77.49,87.38,0,9.03,53.9,0,0,74.7,2.6,0,205.04,13.68,21.27,62.68,16.71,2.09
108-118,0,0,10.21,1.41,98.41,23.52,8.51,1415.76,7.1,6.6,18.61,929.94,39.78,0,3.32,40.65,225.26,12.49,10.5,20.25,6.12,491.98,10.13,15.7,43.82,2777.52,4.76,37.45,75.82,0,23.08,28.22,0,0,59.89,4.74,0,95.5,5.86,5.87,41.66,9.95,9.56
120,1.12,0,17.82,1.66,65.5,39.74,0,1016.07,2.52,4.43,15.06,890.88,21.54,0,4.78,61.19,72.59,1.11,10.8,11.67,0,365.97,3.04,23.59,37.89,2544.19,16.78,79.53,78.71,0,8.63,38.33,2.5,0,53.97,1.32,0,147.54,13.83,6.62,40.65,11.03,8.31
