stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
 14-21,2.31,1.44,0,21.23,1347.86,54.53,0,74.92,0,5.65,0,35.89,15.06,20.49,3.55,0,21.41,0,0,0,3.03,199.32,2.7,0,247.84,886.39,725.36,1,84.8,38.22,0,8.73,142.58,14.79,5.76,266.12,586.58,0,0,18,0,2.76
 24-34,0.88,0,0.62,17.95,655.27,4.19,0,133.75,0,41.29,9,54.51,1.61,0,31.02,2.65,9.01,0.64,3.04,4.21,10.26,572.91,10.58,2.21,343.57,1177.48,412.74,2.77,21.43,0,0.99,39.36,2.17,10.91,1.16,58.7,345.18,0,0,86.37,0,5.32
 36-46,0,0,0,0.84,343.73,1.36,0,131.65,0,57.21,36.51,93.3,0.72,0,9.93,1.97,0.67,0.86,7.14,1.07,4.75,664.97,4.89,10.67,232.44,955.34,249.11,8.17,16.68,0,0,49.45,0,3.43,0,0,284.72,0,0.62,56.4,0,13.86
 48-58,0,0,0,0.85,242.88,2.58,0,200.92,0,49.16,42.08,171.81,2.39,2.07,3.51,1.12,7.5,7.95,3.4,1.96,1.99,778.4,3.93,33.66,120.16,736.72,94.83,7.39,18.35,0,1.08,19.63,0,1.5,4.77,0,210.46,0,1.39,31,0.5,15.03
 60-70,0.81,0,0.7,0,197.87,3.55,0,291.59,2.87,52.42,28.03,176.32,3.35,0,2.88,1.55,12.89,5.92,6.62,3.93,8.68,994.8,4.02,41.28,69.79,712.02,25.52,5.45,16.85,0,7.59,6.72,0,3.51,0,0,126.67,0.84,13.93,26.48,4.93,0
 72-82,0,0,2.35,0,101.57,30.5,0.72,312.91,0.6,41.59,25.93,149.78,6.83,1.02,4.57,2.22,1.19,5,2.76,2.16,5.27,934.97,1.81,23.32,51.69,567.3,19.01,5.82,16.61,0,2.93,7.65,0,0.64,0,0,66.13,2.7,8.81,19.5,16.33,6.04
 84-94,0.62,0,1.15,0,206.4,29.3,3.27,196.84,2.13,40.1,45.82,158.25,14.53,0,3.81,9.4,4.51,6.55,10.29,3.65,4.57,772.54,3.79,49.98,37.82,405.48,20.15,2.39,18.53,0,9.16,6.73,0,1.42,0,0,46.11,3.19,12.72,38.31,28.29,7.91
 96-106,0,0,2.87,0,130.32,46.03,2.26,212.95,2.36,20.84,11.89,122.4,9.04,0,10.73,6.55,6.17,2.94,7.87,1.12,0.67,459.59,2.03,7.34,27.72,416.04,7.94,4.21,14.55,0,2.73,40.16,0,0,1.18,0,19.22,0.58,18.49,12.01,20.66,5.08
108-118,0,0,0.77,0.61,163.84,33.85,22.31,171.52,0.42,36.49,7.56,142.97,10.5,0,5.28,8.16,2.3,7.9,4.37,6.04,2.63,319.71,0.98,13.87,36.29,352.67,8.83,3.96,13.79,0,9.89,8.19,0,2.64,0.57,0,23.61,4.67,4.05,16.34,29.23,1.11
120,0,0,0,0,165.37,40.36,13.03,255.68,2.98,22.4,38.87,228.93,5.05,0,0,6.66,2.11,1.59,4.34,0,0,313.81,0,25.61,25.02,529.02,21.65,0,33.66,0,15.73,10.25,0,2.12,0,0,35.06,3.65,9.38,52.39,36.72,4.86
