stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,149.93,2926.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.38,0,0,0,0,0,0,0,0,0,0,0
  5-6,216.68,4191.71,0,17.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.89,32.66,0,0,23.41,0,75.01,0,0,0,0,0,0,0,0,0,0,0
  7-9,114.8,178.17,0,133.93,0,0,0,322.49,0,0,0,0,0,117.25,0,0,0,0,0,0,0,0,0,0,0,3379.72,157.82,0,0,1089.62,0,8.28,44.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,135.8,0,238.32,0,19.17,0,346.8,0,0,0,0,0,54.66,0,0,0,0,0,3.73,0,0,0,0,0,3157.63,93.33,0,0,1257.22,0,0,20.56,0,182.4,0,4.89,18.39,0,0,0,0,0
 14-21,0,3.99,5.91,36.99,631.33,125.57,0,283.28,0,3.95,0,76.22,24.31,8.08,7.82,1.99,16.46,0,0,0,4.13,272.96,0,0,208.94,2842.96,96.83,19.11,53.6,77.12,0,91.21,10.97,312.59,19.53,27.12,552.2,1022.82,0,0,20.51,0,3.14
 24-34,0,0.83,7.18,22.34,208.31,23.18,0,368.32,1.4,21.27,5.42,96.24,12.35,4.49,24,12.15,24.74,7.09,19.43,4.75,31.15,437.68,12.85,4.81,197.52,4777.55,36.12,52.52,50.44,0,0,251.38,0,9.38,18.04,2.64,83.77,1206.41,0,0,147.96,0,9.42
 36-46,1.07,0,5.4,2.27,106.47,15.43,0,801.32,4.13,16.12,22.73,230.45,2.8,0,8.05,36.42,5.95,4.33,11.96,0.62,24.87,497.25,1.86,18.1,140.86,4988.69,36.11,73.53,31.38,0,0,324.06,1.59,1.63,11.9,4.33,0.8,1212.52,0,2.09,87.72,0,25.29
 48-58,0.58,0,1.09,0,155.27,15.63,0,1469.17,22.86,39.49,54.33,392.92,4.05,3.87,30.35,12,20.65,25.92,8.85,32.55,35.6,666.81,11.51,16.46,124.42,4939.89,89.6,35.17,37.37,0,3,163.92,0,3.76,19.19,10.9,2.82,1081.01,0,2.36,84.07,0,44.58
 60-70,0,0,2.7,2.79,144.74,14.15,0,2303.92,13.01,50.42,55.44,375.92,23.29,5.14,11.58,43.43,24.94,21.46,13.99,22.88,9.29,678.15,7.12,19.81,79.32,4116.58,20.65,28.11,56.65,0,2.73,181.93,0,0,8.59,7.86,0,557.02,1.58,13.54,66.15,4.67,50.5
 72-82,0,0,5.64,0,122.68,136.11,1.3,2448.31,9.5,20.85,25.86,392.9,26.01,1.7,11.28,20.43,15.98,29.01,15.3,9.63,5.63,1019.82,6.23,41.98,98.97,3373.32,5.76,21.75,46.86,0,8.75,117.26,1.65,0,4.1,2.68,0,394.09,3.99,19.47,185.5,14.8,58.24
 84-94,0,0,14.32,1.01,156.44,149.92,2.29,1833.71,2.69,35.23,47.92,313.12,35.89,2.53,14.97,47.77,35.84,33.91,14.71,7.61,14.58,832.52,11.86,42.57,83.6,2223.94,24.4,24.05,62.94,0,10.43,285.89,0,0,22.89,6.11,0,281.56,18.96,28.59,116.13,40.67,30.21
 96-106,0,0,7.47,1.61,155.05,252.03,3.9,1560.07,9.65,29.63,19.41,318.17,41.01,0,22.02,49.11,20.8,17.02,19.73,8,11,706.35,24.26,30.19,59.75,2066.92,13.76,33.53,46.47,0,11.38,261.06,0,0,9.02,1.51,0,189.79,15.46,29.91,147.67,36.86,13.35
108-118,0,0,0.77,1.97,205.03,146.88,20.28,1494.19,16.72,42.57,23.96,393.51,47.38,0,9.92,47.59,28.28,41.11,24.39,24.13,12,869.06,15.96,35.43,56.38,2478.72,23.33,20.79,79.11,0,32.27,236.34,0.48,0,18.19,6.71,0,87.86,31.07,29.01,98.82,24.95,45.61
120,1.19,0,3.16,4.41,265.29,87.03,5.3,1332.28,16.79,41.22,46.87,480.38,27.6,0,29.34,70.69,19.16,20.07,3.6,35.77,1.28,731.83,3.63,38.29,89.78,3659.52,26.91,8.29,99.85,0,4.59,172.82,2.5,0,16.65,0,0,167.69,20.18,18.41,83.06,66.76,0
