stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,45.15,728.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.31,0,0,0,0,0,0,0,0,0,0,0
  5-6,14.59,168.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.36,0,0,0,0,0,18.27,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,8.03,0,0,16.79,0,0,0,0,0,4.43,0,0,0,0,0,0,0,0,0,0,0,64.28,16.47,0,0,95.39,0,0,5.15,0,0,0,0,0,0,0,0,0,0
 10-12,0,8.11,0,10.38,0,7.85,26.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.29,0,0,0,94.33,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1.09,0,11.16,31.09,13.56,0,1,0,0.9,1.09,0,0,1.02,0,0,0,0,0,17.64,0,0,8.91,61.69,1.12,0,3.63,0,0,2.67,1.44,15.21,0,0,12.06,18.52,0,0,6.11,0,0
 24-34,0,0,0,1.41,5.73,4.97,22.52,0,1.42,2.9,3.95,2.41,0,1.36,18.26,0,0.6,0.78,0,10.58,39.2,0,0,17.07,120.11,4.33,0.92,0,0,0,39.24,0,0,0,2.8,6.77,23.43,0,0,59.78,0,2.96
 36-46,0,0,0,0,9.27,1.36,20.08,5.2,0,4.52,8.68,0,0,2.8,19.67,0,9.77,0,0,18.15,40.94,0,0,9.43,109.8,0,5.38,0,0,0,69.25,0,0,4.62,6.61,0,10.49,0,0,46.11,0,1.77
 48-58,0.58,0,0,0,4.87,0,41.09,1.19,1.58,11.16,21.04,0,0,3.27,42.69,0,1.34,1.05,1.59,17.74,44.69,0,0.53,9.32,85.16,0.42,0,0.43,0,0,82.04,0,0,0,3.05,0,8.06,0,0,48.49,0.5,8.11
 60-70,0,0,0,0,0,0.71,53.39,1,8.7,6.64,22.53,0.89,0,9.19,51.37,0,1.71,0.67,0,25.54,104.14,0,0.65,6.46,81.63,0,1.08,0.63,0,3.93,95.98,0,0,0,1.46,0,1.89,0,0.98,45.36,2.76,2.22
 72-82,0,0,0.93,0,17.34,1.28,72.02,2.67,7.82,4.53,81.67,0.5,0,7.4,30,0,1.47,0.81,8.58,1.12,164.96,0,1.38,18.26,89.8,0,1.55,4.71,0,3.95,64.91,0,0,0,0,0,1.29,0.56,1.65,100.97,6.55,5.93
 84-94,0,0,4.61,0,4.67,14.38,33.93,0.73,0.91,4.47,53.29,7.52,0,11.53,52.96,0.57,6.13,0,0,8.96,138.74,0.55,7.42,13.04,81.05,2.1,0,0.92,0,4.73,173.22,0,0,0,0.62,0,10.28,1.75,0,63.85,0,2.11
 96-106,0,0,2.4,0,22.12,3.36,30.66,1.69,0.81,5.66,107.08,14.48,0,19.39,62.23,3.02,3.12,0.79,3.35,11.72,161.52,0,1.15,10.58,118.77,0.57,0.57,2.24,0,9.03,182.4,0,0,3.26,0,0,4.16,1.88,2.89,136.74,4.57,10.78
108-118,0,0,1.63,0,17.5,5.19,32.56,0.92,6.31,12.58,81.92,11.44,0,3.01,63.14,1.46,15.17,3.1,1.7,12.86,200.03,1.07,10.71,20.66,161.6,0.5,1.79,5.16,0,14.06,121.98,0,0,0,0.98,0,3.68,0.88,3.02,78.35,6.85,17.69
120,0,0,0,0,26.73,10.46,20.58,2.98,0,0,118.64,33.34,0,5.8,110.69,1.01,5.99,0,1.23,8.57,167.12,4.02,2.47,0,155.09,16.98,0,2.11,0,0,132.01,0,0,0,0,0,0,0,0,168.78,8.55,2.85
