stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,33.85,567.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.89,0,0,0,0,0,0,0,0,0,0
  5-6,97.4,1116.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.65,0,0,0,8.94,0,195.53,0,0,0,0,0,0,0,0,0,0
  7-9,3.75,42.06,0,7.04,0,0,0,24.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.93,9.15,0,0,115.73,0,123.04,0,0,0,0,0,0,0,0,0,0
 10-12,0,5.43,0,16.84,0,9.23,0,25.53,0,0,0,0,0,38.53,0,0,0,0,0,0,0,0,0,0,0,1218.68,17.76,0,0,109.3,0,81.28,0,27.19,0,0,0,0,0,0,0,0
 14-21,0,0,0,9.28,435.15,45.52,0,10.02,0,1.97,0,14.77,6.35,6.15,6.73,0,40.92,0,0.93,0,0,66.16,5.87,0,28.26,102.61,70.16,1.08,43.74,6.74,0,1008.37,10.48,3.06,2.08,21.67,83.86,0,0,34.62,0,0
 24-34,0,0,0.66,3.38,1007.53,4.31,0,40.03,0,79.78,3.88,49.7,5.12,1.77,19.71,2.48,91.95,0,33.84,12.03,0,138.73,67.16,1.52,66.4,412.94,249.24,24.18,82.31,0,0.99,2946.27,0,16.44,5.55,2.97,318.08,0,0,150.46,0,0.81
 36-46,0,0,0,1.42,849.46,1.96,0,51.42,0.67,212.63,4.1,78.94,7.83,0,16.76,0,79.5,0.65,25.44,4.18,0,147.12,64.31,8.18,48.83,441.85,305.63,19.5,69.81,0,8.6,3455.8,0,11.86,8.64,0,449.49,0,2.08,70.3,0,5.36
 48-58,0,0,0,0.76,673.16,0.65,0,89.85,0.62,213.79,11.01,140.81,5.17,0.96,28.02,0,17.51,1.14,12.9,6.73,0.6,217.84,56.09,13.52,36.27,374.76,196.19,10.07,56.32,0,2.4,2615.45,0,0.75,0.56,0,476.37,0,1.65,33.68,0,9.63
 60-70,0.81,0,1.67,0,586.91,0.71,0,339.02,1.33,169,8.14,332.45,3.48,1.71,29.57,0.65,25.37,0,27.78,9.05,0,251.57,48.41,10.22,22.13,223.11,112.42,8.7,74.61,0,5.44,1947.18,0,4.78,0,0,291.82,0,3.54,27.09,1.77,4.01
 72-82,0,0,4.51,0.75,395.8,13.51,0,216.07,0,111.15,11.32,624.76,8.83,0.59,15.74,2.35,41.44,0,25.48,1.4,0,207.14,59.31,28.13,16.82,136.83,46.08,10.69,104.32,1.13,4.53,1232.86,0,2.38,0,0,69.78,2.36,4.54,57.81,4.6,17.84
 84-94,0,0,6.49,0,736.15,3.36,1.06,140.51,1.92,211.1,12.16,439.91,19.33,0,4.63,2.79,77.61,1.93,44.25,1.76,4.83,233.68,87.09,37.04,15.44,130.95,78.41,20.68,165.61,0,0,2764.72,0,2.64,0.83,0,66.89,3.79,3.64,47.48,10.38,17.01
 96-106,0,0,2.14,0,577.72,39.73,0.63,120.73,0,156.93,3.72,436.82,26.13,0,17.19,14.12,66.71,0.76,62.01,2.07,0,164.04,90.34,13.27,26.75,216.13,70.72,31.26,102.96,0,4.44,2340.39,0,0.63,0.92,0,41.21,12.7,8.25,55.75,8.19,12.11
108-118,0,0,0,0,785.19,16.61,4.69,94.99,0,294.16,5.22,459.79,32.54,0,11.4,7.56,84.46,1.24,30.72,12.15,0,176.61,97.63,17.67,5.15,127.32,80.88,17.25,107.93,0,5.72,2319.29,0,2.55,1.09,0,30.62,16.44,3.24,26.08,9.01,5.45
120,1.12,0,3.9,4.41,768.52,2.41,5.76,88.35,0,171.7,35.65,550.81,25.6,0,27.85,14.14,108.02,0,25.8,7.55,0,217.85,37.84,5.46,21.96,99.91,122.43,9.67,122.82,0,2.76,1460.55,0,5.04,0,0,29.59,3.03,3.38,26.71,3.26,2.34
