stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,91.94,3688.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.3,0,0,0,0,0,0,0,0,0,0,0
  5-6,235.98,6231.34,0,6.55,0,0,0,0,0,0,0,0,27.18,0,0,0,0,0,0,0,0,0,0,0,121.05,52.75,0,0,23.39,0,385.62,0,0,0,0,0,0,0,0,0,0,0
  7-9,173.74,621.41,0,225.92,0,0,886.51,0,0,0,0,0,151.98,0,0,0,0,0,0,0,0,0,0,0,16124.25,226.28,0,0,3571.93,0,54.9,12.39,0,0,0,0,0,0,0,0,0,0
 10-12,0,385.61,0,419.79,0,33.96,270.58,0,0,0,0,0,115.24,0,0,0,0,0,0,0,0,0,0,0,12574.25,433.48,0,0,2834.9,0,0,5.62,0,149.99,0,13.07,35.93,0,0,0,0,0
 14-21,0,0,0,5.63,288.07,62.61,17.37,0,2.7,0,342.81,8.7,0,4.59,0,1.03,0,0,4.44,2.07,91.39,0,0,72.7,807.09,409.5,2.63,11.89,38.29,0,2.01,0,99.41,4.82,61.64,196.6,659.09,0,0,28.43,0,1.35
 24-34,0,0.83,0,1.45,62.07,2.02,45.46,0.91,8.87,5.87,252.86,0.68,0,13.72,2.1,0.63,0,2.35,11.46,3.39,162.87,0,2.21,77.94,845.65,108.02,6.26,10.68,10.77,0,16.01,0,0,0.81,7.56,50.67,342.66,0,0,119.18,0,1.68
 36-46,0,0,0,0,12.32,0,54.37,11.71,8.2,15.37,144.7,0.56,0,22.23,0.8,0,1.81,1.6,2.19,0,253.18,0,1.72,55.21,773.66,51.6,2.16,10.06,0,0,27.5,0,0,1.45,5.63,0,270.75,0,0,59.18,0,3.7
 48-58,0,0,0,0,6.73,0,134.13,9.5,2.62,44.69,128.89,0,10.15,25.66,3.19,0,8.96,1.93,2.86,1.16,287.92,4.23,1.48,50.4,526.32,26.61,2.41,10.3,0,0,11.22,0,0,0.65,10.11,0,167.74,0,0,76.49,0,10.92
 60-70,0.81,0,0,0,29.61,4.64,181.4,2.16,0.67,25.96,115.7,1.5,1.56,40.2,14.37,0,4.73,1.66,1.41,2.33,385.97,3.71,6.09,23.83,427.11,17.51,0.84,16.7,0,1.23,1.81,0,0,0,2.66,0,99,0,1.03,148.85,1.46,0
 72-82,0,0,1.06,0,12.23,4.02,147.65,1.14,2.75,34.28,81.42,2.25,3.57,28.74,9.14,0,3.74,3.09,0,9.23,388.56,0,1.42,33.35,265.92,9.41,0,11.96,0,0,8.23,0,0,0,0,0,36.52,0,3.57,323.82,7.86,2.08
 84-94,0,0,0.56,0,17.14,11.57,149.42,9.59,2.76,27.09,66.89,5.6,11.31,21.75,15.82,0,6.66,0.63,2.4,2.49,336.09,0.76,4.57,15.55,258.08,18.35,1.16,18.74,0,1.37,19.28,0,0,2.39,0,0,57.69,0.71,2.28,310.98,0.64,6.55
 96-106,0,0,0.95,0,20.35,8.85,74.06,5.19,7.26,14.22,37.91,5.64,1.06,37.16,18.18,0.68,3.09,3.52,0,2.33,277.92,0,7.27,8.86,147.65,18.18,0,8.14,0,3.04,15.6,0,0,0,2.39,0,27.79,0,2.42,398.36,3.48,7.53
108-118,3.02,0,1.22,0,16.32,7.19,68.61,0.55,6.46,11.26,48.41,6.48,0,25.07,19.01,2.27,4.63,1.59,1.92,0.76,259.65,0,5.8,14.02,181.34,29.11,1.21,9.25,0,0,9.34,0,0,0.42,1.38,0,16.89,0.62,1.53,313.53,5.11,11.57
120,0,0,0,0,11.76,6.63,29.81,2.07,6.65,18.66,79.28,22.29,15.61,27.38,16.08,0,7.17,5.46,0,0,191.04,0,25.27,20.13,157.33,69.92,0,20.55,0,0,1.36,0,0,0,3.96,0,5,2.82,9.62,271.5,3.54,0
