stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,130.71,2553.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.48,0,0,0,0,0,0,0,0,0,0,0
  5-6,284.33,3688.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.23,10.41,0,0,32.9,0,142.29,0,0,0,0,0,0,0,0,0,0,0
  7-9,159.3,192.1,0,221.83,0,5.98,295.59,0,0,0,0,0,234.95,0,0,0,0,0,0,0,0,0,0,0,3081.87,159.51,0,0,1062.56,0,47.68,8.58,0,0,0,0,0,0,0,0,0,0
 10-12,0,52,0,173.13,0,5.53,144.64,0,0,0,0,0,63.26,0,0,0,0,0,0,0,0,0,0,0,2489.89,122.53,0,0,432.04,0,22.57,9.99,0,56.03,0,8.52,0,0,0,0,0,0
 14-21,0,0,0,1.08,33.87,0,0.81,0,0.87,0,15.56,1.01,0,0.96,0,2.04,0,0,0,0,3.85,0,0,5.12,347.24,0.81,0.85,0,0,0,0,0,3.07,1.52,0,0.82,4217.91,0,0,6.33,0,0
 24-34,0,0,6.75,0.59,28.31,0.62,28.08,0,3.4,1.58,3.29,0,0,3.14,0,4.55,0,1.99,5.55,0,30.35,1.77,0,15.39,1956.57,1.75,4.24,1.34,0,0,23.15,0,0,2.41,0,7.47,18024.06,0,0,23.27,0,1.22
 36-46,0,0,0,0,23.01,2.65,31.24,0,3.14,1.82,11.87,1.35,0,0.6,0,2.35,0,0,0.87,0,26.01,0,1.41,5.15,1419.88,0,2.02,0,0,0,30.96,0,1.78,4.11,0,0,13778.07,0,0,6.94,0,2.02
 48-58,0,0,0,0,23.65,0,33.98,0,9.95,8.39,75.23,2.84,0,0,1.21,1.38,5,0,3.6,0.54,29.14,0.63,1.68,4.36,1412.33,5.29,0,1.53,0,0,6.16,0,0,0,0.68,0,5948.86,0,0,3.24,0,7.9
 60-70,0,0,0,0,10.57,0,56.66,0,3.69,1.85,8.96,0,2.38,1.76,12.8,0,1.86,1.03,0,0,101.28,0,4.28,2.59,189.62,0,1.22,0,0,0,5.08,0,0,0,0,0,2621.09,0,0.98,1.11,0,10.75
 72-82,0,0,1.36,0,6.01,6.57,138.94,0,0,0,7.97,5.88,0.55,0,0,0,0,0,5.43,8.93,101.83,0,1.27,2.16,200.22,0,0,0.49,0,1.53,4.02,0,0,0,0,0,1111.51,0,0,9.14,0,0
 84-94,0,0,0,0,55.72,6.63,354.9,0,7.62,0,6.6,8.04,0,0,0.87,1.51,0.63,0.67,1.72,2.65,79.07,0,3.36,1.23,344.82,0,0.93,0,0,1.01,6.98,0,0,0,0,0,606.09,0,1.05,5.16,0,7.05
 96-106,0,0,3.78,0,4.11,0,326.95,10.44,1.47,0,3.91,5.06,0,0.58,1.07,0,0,0,1.3,0,26.5,0,0,6.42,156.4,0.81,0.67,0,0,0,3,0,0,1.71,0,0,1364.71,0,0.62,2.83,0,0.75
108-118,0,0,7.25,0,10.25,0,1339.23,0,3.61,0,6.73,1.73,0,0,75.98,0.49,0.89,0,0.43,0,39.79,0,1.66,0.56,113.09,1.69,0.86,0.43,0,0,3.49,0,0,0.53,0,0,302.73,1.17,1.51,0.62,0,0
120,0,0,1.22,0,21.34,4.24,162.76,2.98,1.5,3.94,51.13,1.33,0,4.46,3.03,0,0,0,0,0,38.95,0,0,5.28,846.51,0,4.76,0,0,0,7.91,0,0,2.39,0,0,584.82,2.24,0,22.03,6.55,11.19
