stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,79.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,20.44,166.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,3.78,0,0,0,0,65.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.7,6.28,0,0,35.95,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,8.24,0,5.83,0,14.61,22.5,0,0,0,0,0,32.45,0,0,0,0,0,0,0,0,0,0,0,332.6,60.53,0,0,200.28,0,0,0,0,38.22,0,0,14.38,0,0,0,0,0
 14-21,2.31,1.36,0.82,8.51,507.14,165.65,19.18,0,11.52,0,4.73,8.07,54.64,6.39,6.58,0,0,0,0,6.79,95.59,0,0,54.75,444.34,12.95,0,3.16,20.92,0,2.05,0,71.43,5,15.93,38.54,254.16,0,0,105.3,0,59.46
 24-34,0.88,0,1.45,0,26.59,15.59,38.14,0,7.57,24.22,8.52,2.16,2.88,17.04,2.72,0,8.01,0.7,0,53.26,364.15,2.05,0.89,163.1,434.4,0.62,1.26,7.58,0,0,8.24,0,6.1,0,1.38,22.96,128.49,0,0,360.7,0,522.39
 36-46,0,0,0,0,5.87,2.93,24.06,0,11.64,91.48,21.37,0,0,13.39,3.24,0,2.21,2.03,0,111.02,475.37,4.5,4.69,106.32,257.63,1.29,1.78,2.11,0,1.69,0,0,0,2.26,6.87,0,84.69,0,2.46,230.06,0,778.36
 48-58,0.39,0,0,0,9.38,5.58,31.55,2.38,4.36,146.72,26.71,0,0,6.18,9.74,0,11.25,1.51,1.02,31.47,650.79,7.43,10.3,112.32,122.64,0.5,1.04,3.54,0,1.96,0.78,0,0,0,0,0,46.82,0,4.65,94.8,0.48,645.82
 60-70,0.81,0,0,0,9.85,0,43.28,0.62,8.1,141.27,17.77,2.57,0,3.94,1.55,0,2.9,1.33,0,25.73,610.07,2.43,37.99,63.06,121.27,0,0,1.23,0,10.96,0,0,0,0,0.65,0,14.59,0,12.84,55.6,8.94,702.57
 72-82,0,0,0.56,0,7.31,0.84,48.08,1.74,3.05,271.58,38.42,0.67,0,10.44,17.79,0,11.5,0,0,15.77,843.62,14.35,35.33,81.05,94.72,0,0,0.51,0,12.27,0.5,0,0,1.23,0,0,6.5,0,28.47,87.73,27.81,570.28
 84-94,0,0,0,0,7.36,0,68.23,1.98,2.49,187.51,16.96,2.58,0,10.77,20.16,1.28,22.27,2.3,0,27.86,694.96,9.8,46.04,60.13,100.28,0,0,3.87,0,20.25,0,0,0,2.39,0,0,7.9,1.03,18.59,126.57,39.89,453.44
 96-106,0,0,1.65,1.61,10.77,6.29,37.94,1.11,5.68,141.89,60.37,1.29,0,23.04,42.08,0,8.47,0.82,2.16,6.63,630.69,13.87,33.84,41.79,93.04,0,0.57,4.65,0,13.42,8.1,1.35,0,0.82,0,0,0.87,0.67,8.96,103.81,49.67,489.71
108-118,0,0,0,0,10.99,1.33,29.86,1.06,9.48,77.58,30.58,3.53,0,9.92,49.86,3.06,18.06,1.36,0,9.39,598.81,1.71,19.96,55.79,99.6,0,0,5.45,0,45.47,0,0,0,0,0,0,2.24,0,11.82,82.03,36.86,290.28
120,0,0,0,0,14.91,1.46,1.99,1.06,0,57.27,48.54,2.26,0,6.27,45.5,1.01,23.5,0,1.12,1.55,364.32,0,38.2,36.29,99.47,3.25,0,2.28,0,22.15,4.52,0,0,9.87,0,0,2.54,0,9.76,55.15,49.43,129.5
