stage,epidermis,erythrocytes,eye,glial,gut,melanocytes,mesenchyme,muscle,neural,notochord,otic,periderm,presomitic_mesoderm,pronephros,somites,spinal_cord
 14-21,4.44,0,1.68,0,0,0,0,0,5.67,0,0.84,0,0.98,0,1.01,0.96
 24-34,0,0,0,0,0,0,0,1.03,0,0,0,2.19,0,0,0,3.29
 36-46,0,0,10.86,0,0,0,1.76,0,5.35,0.6,0,0,0,0,0,0
 48-58,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0.42,0,0.87
 60-70,0,0,4.59,0,0,0,1.55,0,0.78,0,0,0,0,0,0,0
 72-82,0.55,0.78,0,0,0,0,2.29,0,4.79,0,0,1.22,0,0,0,0
 84-94,0,0,1.14,0,0,0,0,0,5.47,0,0,0,0,1.17,0,0
 96-106,0,0,0,2.18,0,0,2.03,0,0,0,0,0,0,0,0,0
108-118,1.65,0,1.39,2.05,1.58,2.2,0,0,0,0,0,0,0,0,0,0
