stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.05,469.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,25.39,640.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41,0,31.86,0,0,0,0,0,0,0,0,0,0,0
  7-9,18.36,7.17,0,39.01,0,0,0,84.45,0,0,0,0,0,18.72,0,0,0,0,0,0,0,0,0,0,0,538.84,25.24,0,0,155.49,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,49.94,0,38.72,0,0,0,62.93,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,525.56,40.91,0,0,162.21,0,0,5.33,0,57.95,0,7.22,0,0,0,0,0,0
 14-21,0,0,0,1.85,23.81,39.38,0,11.08,0,0,0,14.64,0.85,0,2,0,11.18,0,0,3.13,0,17.33,1.92,0,13.56,226.5,23.79,0,4.22,3.84,0,186.35,0,32.44,3.13,1.03,25.32,74.46,0,0,1.8,0,0
 24-34,0,0,0,0,15.42,23.07,0,44.63,0,2,0.67,13.21,0,0.67,1.47,0.67,45.24,2.79,1.66,12.39,0.66,43.87,4.35,0,17.4,449.18,13.74,3.77,15.09,0,0,367.7,0,0.93,8.97,0,7.42,106.75,0,0,29.98,0,9.24
 36-46,0,0,0,0,14.76,1.14,0,94.94,1.29,2.74,3.78,19.7,0,0,0,2.01,42,1.49,0.6,0,4.62,31.42,3.3,1.4,13.23,337.4,9.26,4.67,5.38,0,0,513.19,0.81,0,0.94,0,0,74.82,0,0,7.32,0,3.94
 48-58,0,0,0,0,19.86,10.33,0,139.92,2.43,8.69,1.24,52.96,2.44,8.08,0.5,9.36,33.33,2.06,2.4,4.43,2.73,105.39,8.69,1.12,6.43,315.03,12.99,0.5,6.78,0,0,308.64,0,0,6.54,0.46,0,53.49,0,0.51,13.36,0.5,7.12
 60-70,0,0,0,0,12.57,18.99,0,170.82,1.8,27.02,3.89,51.98,6.9,0.97,0.79,13.79,18.91,19.19,2.84,5.62,3.48,101.68,18.01,6.6,20.98,307.43,0.85,2.52,4.09,0,0,320.57,0,0,5.93,0,0,38.72,0,0,4.06,0.72,5.83
 72-82,0,0,0,0,12.53,80.42,0,188.54,0.49,0.61,8.21,41.53,3.24,1.02,0,14.21,25.85,4.44,3.16,0.5,2.01,75,6.8,0,9.82,280.53,1.23,1.13,9.14,0,9.3,194.65,0,0,3.38,0,0,27.63,0,2.86,34.81,5.11,6.68
 84-94,0,0,1.44,0,15.98,82.1,1.06,143.92,0,0,3.62,35.87,10.29,0.99,0,27.4,32.41,4.23,0.58,11,9.74,51.15,21.56,0.72,2.58,133.81,3.49,4.54,8.71,0,3.32,461.5,1.4,0,5.75,0.62,0,18.37,0.57,1.87,21.28,5.68,7.23
 96-106,0,0,0,0,16.17,98.21,8.62,180.75,0,2.74,0.81,43.26,26.29,0,0,19.42,33.42,2.23,6.64,9.34,0,53.48,8.85,1.98,3.32,197.05,0,8.78,16.79,0,4.23,404.66,0,0,6.06,1.28,0,2.77,0,3.27,15.58,4.97,7.72
108-118,0,0,0,0,26.26,81.81,15.41,200.02,1.86,8,0.96,33.9,31.28,0,0.69,9.9,41.8,0.98,3.67,3.59,0.52,57.14,4.36,0.94,6.95,148.35,0.44,0.47,18.46,0,0,326.24,0,0,8.54,0,0,4.67,0,1.44,8.66,1.84,7.8
120,0,0,0,0,22.26,52.32,12.71,209.93,7.91,11.87,0,79.34,111,0,0,63,39.75,2.93,6.91,1.45,1.79,49.46,23.59,0,19.6,331.67,1.03,0,34.59,0,0,271.06,0,0,19.28,0,0,3.29,2.31,3.52,4.59,16.29,0
