stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,48.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.94,0,0,0,0,0,0,0,0,0,0
  5-6,0,46.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.33,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0,0,0,0,0,0,0,0,0,0,0,90.81,72.06,0,0,48.43,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,5.4,0,28.46,0,4.95,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.21,482.41,0,0,12.38,0,0,0,47.56,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,71.03,10.56,0,0.99,0,0,0,12.32,0,0,0,0,0,0,0,1.56,0,101.02,0.95,0,139.11,58.59,230.82,0,11.51,0.86,0,0,4.17,2.37,3.35,0.8,140.92,0,0,1.41,0,0
 24-34,0,0,0,2.81,124.87,0,0,9.98,0,0.92,2.91,127.08,0.61,1.41,4.44,0,5.63,0.7,0,3.43,4.59,408.35,3.54,0.91,396.01,214.12,358.42,1.76,8.95,0,1.61,0,0,2.25,18.6,14.07,185.67,0,0,3.46,0,0
 36-46,0,0,0,0,39.82,0,0,13.98,1.94,0,5.42,202.34,0,0,13.18,0,0.56,0,0,0.83,0,794.03,0,14.38,369.4,153.04,209.97,0,38.85,0,0,11.68,4.42,2.11,8.94,1.38,116.91,0,6.93,29.25,0,0
 48-58,0.58,0,0,0,23.1,0,0,14.68,0,5.83,4.6,112.88,0,0,14.1,0,3.71,0.38,0,0,0,844.4,0,8.62,192.97,161.09,52.11,0,17.08,0,0.73,9.39,0,0,6.51,0,53.99,0,0.49,19.94,0,4.44
 60-70,0,0,0,0,24.84,0,0,24.77,3.06,2.95,4.99,13.06,0,0,11.7,4.08,0.58,9.89,0,1.2,0,1086.54,1.27,5.84,134.31,54.68,17.88,4.76,23.3,0,0.63,0,0,0,5.38,0,15.24,0,3.95,11.74,6.12,0
 72-82,0,0,0.97,0,13.87,0.55,0,32.21,1.38,1.53,18.08,23.64,0,0,10.85,0,0,10.24,0,0,0,1334.68,0,8.59,160.53,70.64,8.31,0,19.98,0,0,0,0,1.22,6.18,0,7.24,0,11.71,41.88,12.62,0
 84-94,0,0,0,0,13.16,0,0,44.2,1.64,3.41,1.12,8.95,1.45,0,18.91,0,1.34,2.62,0,2.4,0,1279.44,0,25.98,120.24,68.64,2.63,0,22.03,0,0,2.64,0,0,14.25,0,10.36,1.62,16.39,38.12,17.09,0
 96-106,0,0,0.95,0,13.06,2.99,0,21.86,2.16,12.85,4.47,5.52,0.78,0,8.08,0,0,8.91,0.92,3.85,0,986.86,0,25.43,57.59,62.84,0,0,13.85,0,3.48,6.39,0,5.01,34.25,0,3.03,0,20.19,42.49,37.16,1.09
108-118,0,0,0,0,18.11,0,0.45,28.68,4.63,5.91,12.35,19,2.01,0,3.85,0,0,6.97,0,0.99,0,1021.41,0.43,27.03,53.81,69.53,3.6,0,14.62,0,0.76,1.97,0,0,22.47,0,0.93,0,17.02,29.64,29.73,1.35
120,0,0,0,0,10.87,0,0,15.21,0,11.11,17.46,10.69,0,0,7.84,0,0,9.2,0,0,0,1015.98,0,94.57,44.08,60.69,6.26,0,14.43,0,10.78,0,0,0,10.2,0,3.82,0,54.84,41.92,44.48,0
