stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,50.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,137.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,3.82,0,0,0,0,0,0,30.63,0,0,0,0,0,17.16,0,0,0,0,0,0,0,0,0,0,0,161.84,0,0,0,36.34,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,25.55,0,0,0,7.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,9.11,0,0,56.28,0,4.33,0,39.44,0,0,0,0,0,0,0,0
 14-21,0,0,1.62,3.7,22.27,6.23,0,10.08,0,0,0,6.19,0.82,3.13,0,0,0,0.87,0,0,0,14.27,0,0,9.03,182.56,12.39,0,2.07,3.68,0,0.86,25.46,0,0,24.67,81.79,0,0,0,0,0
 24-34,0,0,0,1.25,13.58,0.96,0,21.62,0,2.16,0,9.48,0.69,0,2.06,0,0,0,0.75,2.73,2.76,29.62,0,0,10.05,378.45,0.67,9.9,2.5,0,0,7.43,0,0,0,3.67,96.43,0,0,10.86,0,1.3
 36-46,0,0,0,0,8.58,0,0,42.44,0,2.91,4.4,14.57,0,0,0,0,0,0,0,0,0.8,33.13,0,0,5.36,391.57,4.61,4.52,1.16,0,0,2.16,0,1.34,0,0,75.3,0,0,5.92,0,0
 48-58,0,0,0,0,9,0,0,87.51,0,0,0,23.81,0,0,0,0,0,4,1.49,2.25,2.21,33.37,0,1.21,7.17,303.41,6.56,3.42,0.95,0,0,8.23,0,0,0,0,49.9,0,0,1.81,0,1.57
 60-70,0,0,0,0,5.26,0,0,102.06,0.65,1.87,2.71,65.11,0.57,0,0,0,0.67,0.63,0.61,2.11,0,58.95,0,0,9.28,310.33,0,0,0,0,0,13.73,0,0.59,0,0,61.15,0.84,0,1.82,0,9.32
 72-82,0,0,0,0,14.17,2.6,0,144.66,0,3.43,10.17,71.24,0,0,0.84,1.07,0,0.83,3.66,0,0.49,91.55,0,6.6,6.6,331.09,2.7,5.86,2.36,0,0,9.02,0,0,4.35,0,39.33,0,3.36,6.93,3.04,0
 84-94,0,0,0,0,5.64,0.63,0,97.2,0,3.11,3,25.83,9.64,0,0.85,1.18,1.69,8.32,4.47,0,1.19,62.95,1.36,2.55,10.44,160.65,1.17,4.93,2.53,0,0,16.72,0,2.25,0,0,22.71,0.86,1.21,10.86,0.62,9.33
 96-106,0,0,0,0,7.9,2.82,0,74.74,0,1.14,0.77,48.13,2.62,0,2.81,0,2.09,1.5,3.13,0.62,0,72.62,0,5.71,2.93,191.92,1.21,4.86,8.8,0,0.79,13.3,0,0.73,0.77,0,6.39,1.57,1.87,10.38,10.36,11.02
108-118,0,0,1.4,0,24.77,0,3.03,74.64,0,8.34,5.32,65.82,6.28,0,0,0,0,8.67,1.18,1.36,2.88,128.77,6.07,2.94,4.47,335.03,1.06,5.17,5.51,0,4.02,17.76,0,0,0.43,0,20.02,0.51,1.42,4.58,2.59,5.91
120,0,0,0,0,50.16,3.5,0,74.79,0,19.49,6.76,70.18,3.78,0,2.09,2.76,1.51,1.91,1.84,1.38,1.54,135.9,1.72,0,2.9,476.84,4.12,1.99,5.89,0,5.08,4.49,0,0,0,0,16.53,0,18.83,13.17,19.44,0
