stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,14144.22,294210.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9835.69,0,0,0,0,0,0,0,0,0,0,0
  5-6,42676.4,523134.1,0,716.22,0,0,0,0,0,0,0,0,0,1662.12,0,0,0,0,0,0,0,0,0,0,0,15971.68,1295.73,0,0,4724.74,0,10336.92,0,0,0,0,0,0,0,0,0,0,0
  7-9,14452.15,17440.25,0,25592.51,0,139.26,0,57618.43,0,0,0,0,0,19328.1,0,0,0,0,0,0,0,0,0,0,0,485678.71,18491.29,0,0,170805.18,0,1095.03,765.66,0,245.31,0,0,0,0,0,0,0,0
 10-12,133.12,13021.36,0,20659.69,0,2285.06,0,37581.18,0,0,0,0,0,4157.83,0,0,0,0,0,54.29,0,0,0,0,46.5,337453.34,11444.05,0,0,121722.34,0,298.17,366.38,460.32,13388.23,0,956.63,487.47,0,0,0,0,0
 14-21,9.47,29.07,38.36,904.59,16705.75,3493.68,0,5692.1,0,24.63,0,1037.66,527.79,124.83,119.27,17,342.33,16.6,35.54,24.31,100.35,5272.22,43.97,0,4692.54,62454.98,1763.11,263.46,1299.48,2676.79,0,981.67,27.17,11704.3,1100.76,753.65,14500.72,20435.77,0,0,280.25,0,75.51
 24-34,4.02,1.67,49.18,329.94,4328.19,213.34,0,6759.43,16.69,177.82,89.7,1477.84,171.63,15.39,119.37,110.04,196.38,144.03,278.29,141.89,162.36,7815.26,116.1,31.04,3025.44,64840.25,499.69,631.75,1017.1,11.76,5.72,2006.35,0,54.25,215.23,108.44,1911.48,16506.84,0,0,1371.52,0,213.03
 36-46,1.07,0,23.82,43.95,2175.86,63.8,0,13979.02,56.23,165.4,297.03,2544.67,127.73,1.01,77.46,185.21,101.08,188.55,209.13,155.34,103.18,8886.12,66.65,150.23,2375.59,80545.26,321.74,516.2,649.96,0,13.17,1441.19,0.81,20.24,155.35,43.13,33.09,18788.29,0,9.68,735.28,1.55,146.57
 48-58,4.83,0,16.07,25.99,2069.64,53.23,0,20832.42,34.53,350.22,316.04,4176.42,255.56,2.7,122.34,156.98,121.25,189.88,187.6,206.74,133.07,10624.92,64.23,426.26,1883.46,70968.38,216.06,317.05,556.27,13.27,24.35,675.03,0.98,11.05,60.13,33.26,2.82,13612.23,0,26.85,631.53,7.79,273.66
 60-70,7.34,0,22.22,8.38,1478.1,71.28,2.97,23207.91,74.63,204.37,300.34,3099.02,386.56,23.57,66.39,151.29,87.64,145.79,154.65,185.63,73.06,9174.15,33.83,448.37,1062.31,56512.32,161.35,213.35,408.77,0,44.39,462.49,0,1.38,63.35,17.23,0,7051.73,16.71,132.05,570.69,52.21,174.06
 72-82,0,0,71.35,3.65,1140.02,135.23,16.2,14418.64,55.17,93.96,316.77,2224.16,450.07,0.55,67.15,195.27,106.19,71.15,140.65,120.63,16.86,7015.08,39.31,242.63,825.96,30517.45,56.01,238.35,393.02,0,36.68,335.67,1.65,0,50.02,6.27,0,2361.65,58.64,141.08,599.9,104.41,239
 84-94,0.62,0,64,17.39,1452.27,98.55,51.47,11440.03,44.45,101.87,199.2,2005.51,619.81,3.62,56.33,229.7,188.88,112.64,131.43,184.84,44.61,5918.02,39.54,362.77,758.34,21215.92,80.13,222.35,410.35,0,10.44,524.59,2.8,0,63.19,5.37,0,1990.5,148.69,152.62,581.23,123.17,84.66
 96-106,5.62,0,59.86,11.94,1048.82,175.14,28.72,7292.06,24.82,89.47,149.16,1434.3,426.67,0,77.1,242.06,133.61,58.42,145.5,140.49,19.87,3445.3,58.03,93.94,445.55,13810.81,60.47,259.17,320.85,0,77.54,475.05,4.74,0,56.11,5.45,0,569.48,115.51,81.94,514.23,112.65,126.78
108-118,1.9,0,23.39,17.4,864.95,106.49,26.46,6438.46,15.31,60.51,124.23,1157.47,288.84,0,49.62,261.79,110.58,87.39,78.13,110.33,27.89,2956.04,24.86,112.97,454.42,18946.78,40.65,238.67,295.71,0,41.9,375.55,0,0,49.89,1.53,0,529.59,125.46,41.97,425.91,51.07,82.1
120,3.94,0,50.52,3.17,867.22,146.52,27.49,6296.98,42.55,75.22,154.38,1690.4,186.39,0,71.13,245.66,71.16,93.3,84.86,139.73,1.33,2689.63,16.76,111.12,499.35,24205.72,69.31,141.25,265.99,19.84,36.56,341.34,4.03,0,31.11,6.2,0,640.73,31.9,51.47,410.4,48.07,22.97
