stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,45.92,812.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36,0,0,0,0,0,0,0,0,0,0
  5-6,16.18,552.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,12.56,15.71,0,0,0,0,0,19.11,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,0,0,134.9,14.31,0,0,60.02,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,27.29,0,6.22,0,42.62,0,0,0,0,0,21.44,0,0,0,0,0,0,0,0,0,0,0,508.98,84,0,0,176.15,0,0,4.75,7.3,0,0,0,0,0,0,0,0
 14-21,0,0,0,4.47,51.19,22.89,0,15.9,0,0.87,0,19.43,0.87,0,6.85,0,4.41,0,0,0,0,41.49,0,0,30.15,306.97,142.42,1.37,6.33,4.5,0,6.2,32.08,6.32,6.03,61.18,140.07,0,0,6.24,0,0
 24-34,0,0,3.63,6.67,65.21,0.72,0,52.94,0,6.33,0.83,53.1,1.96,0,23.23,1.24,8.99,0.85,2.48,0.65,0.95,101.38,0.69,0,48.74,917.48,5.32,10.34,15.05,0,1.14,9.41,0,15.53,0.88,6.07,268.37,0,0,47.6,0,0
 36-46,0,0,0.73,0,35.58,2.92,0,278.81,8.28,10.13,11.27,148.91,3.23,8.79,8.42,15.79,3.65,0.61,5.69,1.92,7.89,125.88,4.4,8.39,36.23,1469.69,11.18,17.51,18.83,0,0,16.07,0,10.19,4.38,0,416.98,0,0.62,36.89,0,0
 48-58,0,1.29,0,0,33.31,2.65,0,795.21,16.65,6.66,11.53,235.31,1.39,7.09,10.92,16.39,9.46,7.22,2.41,4.82,11.01,212.34,6.73,4.83,50.53,1755.58,14.42,18.35,12.01,0,1.98,12.02,0,3.88,5.06,0,401.93,0,0.51,52.49,0,17.63
 60-70,0,0,8.11,0,40.37,0.8,0,1404.1,4.1,31.31,11.7,265.26,0.64,6.12,3.68,27.17,2.63,5.59,4.58,7.43,7.24,240.21,2.09,27.63,40.93,1762.24,3.24,16.82,14.98,0,2.48,15.92,0,7.26,4.31,0,292,0,3.74,42.26,1.57,10.3
 72-82,0,0,1.56,0.75,45.25,70.34,1.16,1272.79,2.15,28.38,14.1,269.71,7.62,1.11,6.55,32.06,1.73,2.44,9.67,3.06,2.19,303.42,1.61,13.57,37.47,1799.96,3.3,28.35,29.55,0,3.1,14.22,0,5.71,1.69,0,179.14,10.17,14.79,60.9,6.21,14.84
 84-94,0,0,0,1,69.86,32,0.6,1090.42,1.88,15.6,6.26,231.84,8.62,0.64,8.25,38.07,11.27,7.64,6.99,11.81,0,250.14,0,18.51,17.04,1337.63,14.82,11.27,17.64,0,3.21,21.28,0,0,1.26,0,115.65,11.38,12.65,54.26,16.43,7.87
 96-106,0,0,2.86,0,48.55,90.08,0,1094.76,4.2,16.22,15.17,310.18,9.5,0,2.7,47.48,13.67,11.52,8.95,39.12,4.86,220.57,2.15,9.81,29.57,1169.92,8.02,26.43,48.1,1.2,5.12,47.81,0,7.06,5,0,73.66,16.01,18.61,59.45,12.72,45.8
108-118,0,0,1,0,73.17,21.7,13.9,1081.33,7.59,36.53,18.29,261.96,9.24,0,6.16,36,5.67,23.99,6.57,24.99,0,229.79,0.45,29.21,34.49,1391.37,14.39,32.07,60.37,0,5.98,39.73,0,5.64,2.72,0,55.74,30.29,11.43,34.92,8.98,22.34
120,0,0,0,0,67.16,71.03,1.14,1078.98,1.26,22.23,16.15,309.95,16.02,0,6.47,78.4,17.16,22.57,11.15,3.43,1.96,224.18,5.45,52.09,22.5,2103,36.85,81.19,47.57,0,0,101.19,0,1.22,1.21,0,118.97,20.21,7.27,97.88,13.9,0
