stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,546.84,11341.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.09,0,0,0,0,0,0,0,0,0,0,0
  5-6,466.44,6151.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.44,34.45,0,0,6.56,0,209.27,0,0,0,0,0,0,0,0,0,0,0
  7-9,84.56,25.3,0,106.47,0,5.98,169.87,0,0,0,0,0,82.43,0,0,0,0,0,0,0,0,0,0,0,1562.32,91.78,0,0,438.8,0,19.6,32.72,0,0,0,0,0,0,0,0,0,0
 10-12,0,26.38,0,54.05,0,9.89,118,0,0,0,0,0,18.84,0,0,0,0,0,0,0,0,0,0,0,1660.5,89.83,0,0,411.43,0,3.81,50.01,3.96,69.45,0,0,8.6,0,0,0,0,0
 14-21,0,0,0,3.18,45.11,28.75,13.44,0,0.92,0,6.22,2.51,0.96,0,0,1.7,0,0,0,0.85,13.65,0,0,12.79,184.53,5.61,2.04,2.16,0.96,0,2.59,1.9,29.29,4.6,1.07,28.22,74.65,0,0,5.97,0,2.89
 24-34,0.88,0,1.35,0.65,36.1,3.12,37.88,0,0.86,1.37,17.92,3.68,0,1.62,0.67,6.11,0,4.14,0,6.6,59.31,3.74,1.66,22.51,573.21,1.58,3.44,6.33,0,0,41.56,0,0,1.84,1.66,7.1,120.22,0,0,23.81,0,5.45
 36-46,0,0,0,0,3.36,0,128.11,0.94,0,11.86,41.22,1.39,0,0.99,3.37,0,0,2.4,0,5.27,53.92,2.45,3.54,18.34,514.74,0.77,9.92,4.69,0,0,41.11,0.73,6.89,0.58,0.67,0,124.9,0,0,3.24,0,2.65
 48-58,0,0,0,0,20.4,1.69,214.67,5.52,2.32,8.24,72.95,1.6,0.37,0,0,0.48,3.84,4.9,3.39,16.88,89.41,1.02,1.93,11.69,551.4,0,12.68,4.04,0,0,28.38,0.65,0,0.79,0,0,112.7,0,0,10.11,1.9,8.34
 60-70,0,0,0.82,0,10.97,0.74,250.37,0.89,3.94,10.26,40.77,1.74,0,2.57,1.53,0.67,9.72,0.79,1.7,11.1,75.92,1.1,7.61,6.35,402.57,0,2.85,3.68,0,0.66,17.14,0,0,0,1.84,0,54.59,0,0,5.18,0,29.96
 72-82,0,0,1.19,0,14.74,7.77,238.38,3.52,1.12,5.84,92.53,2.69,0,1.52,4.33,1.24,4.1,5.13,3.49,0,117.87,5.28,15.17,13.05,369.55,0,15.27,11.29,0,2.07,21.52,0,0,1.03,0,0,26.57,1.63,2.45,6.39,2.98,14.79
 84-94,0,0,1.33,0,16.53,4.34,271.95,1.33,13.19,2.45,74.6,7.05,1.23,0,5.27,9.79,9.43,2.52,0,3.11,107.37,0,7.32,6.11,247.4,3.84,6.63,3.73,0,0.57,42.12,0,0,1.52,1.39,0,40.9,7.36,2.48,21.25,3.34,19.65
 96-106,0,0,5.42,0,21.15,15.12,219.87,2.76,1.53,9.09,45.74,7.72,0,0,11.41,3.43,2.18,4.62,23.38,0.71,82.28,2.25,5.35,10.94,240.89,0,19.04,6.58,0,8.83,34.56,0,0,0,0,0,5.49,6.44,4.71,11.59,3.02,10.33
108-118,0,0,6.55,0.49,15.89,2.66,136.65,1.09,2.59,2.62,81.43,8.96,0,1.21,3.36,9.62,7.38,4.3,1.94,3.95,75.35,0,9.59,12.97,293.55,1.13,4.15,5.88,0,8.72,24.17,0,0,0,0.52,0,7.02,5.12,1.04,7.81,2.67,8.15
120,0,0,2.52,0,49.18,10.59,104.05,1.26,1.09,1.74,61.97,9.68,0,0,9.86,20.01,1.18,10.59,9.83,5.95,127.3,0,0,29.75,490.79,4.27,11.55,14.64,0,0,38.8,0,0,0,0,0,3.5,1.84,1.51,17.9,9.85,8.01
