stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,11.89,184.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.19,63.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.67,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.48,4.21,0,0,0,0,9.83,0,0,0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,64.2,0,0,0,28.07,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,5.93,0,25.15,0,0,0,0,0,0,0,0,6.21,0,0,0,0,0,0,0,0,0,0,0,425.17,0,0,0,52.38,0,0,0,0,37.87,0,0,0,0,0,0,0,0
 14-21,0,0,1.05,0.93,76,7.33,18.25,0,0,0,2.57,0,0,0,0,0,0,1.84,0,1.13,35.17,0,0,27.41,298.16,0,0,13.88,2.23,0,0,0,3.94,0,16.27,44.37,61.89,0,0,6.03,0,0
 24-34,0,0,1.64,0,49.2,4.12,71.35,0,2.61,0,1.49,0.74,0,0,0,1.94,0,14.19,0,5.98,89.71,0,0,17,802.84,0.84,3.76,19.08,0,0,7.7,0,0,0,6.8,11.13,85.38,0,0,36.32,0,7.45
 36-46,0,0,0,0,25.76,0,89.5,0,1.79,13.73,34.34,0.56,0,0,0,0.6,0,15.03,0,40.24,103.3,0.65,0,24.15,1122.25,0,3.52,9.12,0,0,11.21,0,0,0,9.95,0,182.35,0,0,20.36,0,35.91
 48-58,0,0,0,0,17.17,0,210.73,1.14,4.33,30.05,84.97,0,0,0.87,0,0,0.79,17.1,0,12.2,117.65,0.37,1.33,39.68,1070.61,0,0.44,5.26,0,2.8,15.45,0,0,0,6.74,0,175.64,0,0,20.51,0.9,22.77
 60-70,0,0,0,0,24.7,0,211.06,0,1.36,40.65,50.07,0,0,2.49,0,0.61,0,22.51,0.78,4.32,146.21,1.53,2.79,8.71,858.58,0,0,2.04,0,0,0.63,0,0,0,1.8,0,134.15,0,1.45,11.06,0,6.64
 72-82,0,0,0,0,26.16,0,183.77,2.1,1.6,46.19,53.45,0,0.55,3.91,0,2.34,0,21.19,0,4.97,125.15,0,5.08,22.73,730.63,9.68,0,6.24,0,0,2.11,0,0,0.73,2.57,0,99.98,0,4.34,50.26,10.68,8.61
 84-94,0,0,2.42,0,44.91,5.21,138.47,20.92,7.08,30.75,41.49,0,0,1.68,0,3.41,1.53,28.19,0,17.24,98.35,0,1.19,5.49,337.82,0,2.99,11.73,0,4.9,5.6,0,0,0,2.14,0,63.08,1.15,1.32,38.54,9.07,10.83
 96-106,0,0,0,0,27.99,1.13,106.12,4.69,0.91,26.87,65.32,1.26,0,0.89,0,6.38,1.58,23.75,0,8.83,111.24,0,0.66,28.14,327.69,0,1.09,7.86,0,0,16.7,2.06,0,0,1.33,0,32.39,0.79,4.54,36.27,18.12,17.24
108-118,0,0,1.37,0.74,27.3,3.9,106.65,4.85,0.54,28.01,52.59,3.35,0,2.5,0,3.13,2.93,15.78,1.6,14.1,107.52,0,1.04,17.76,406.02,0,0.43,7.33,0,2.78,1.38,0,0,0,6.12,0,12.82,0.43,5.07,25.63,5.03,15.93
120,0,0,5.88,0,8.18,0,63.94,12.39,1.41,60.16,49.04,1,0,0,1.01,2.09,0,14.69,0,1.51,138.53,1.49,13.76,42.96,463.85,0,0,2.44,0,9.57,4.19,0,0,0,2.72,0,46.3,0,0,65.21,3.35,0
