stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,11.32,594.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.54,0,0,0,0,0,0,0,0,0,0,0
  5-6,40.11,506.45,0,0,0,0,0,0,0,0,0,0,0,11.49,0,0,0,0,0,0,0,0,0,0,0,63.07,6.07,0,0,8.05,0,33.41,0,0,0,0,0,0,0,0,0,0,0
  7-9,15,47.53,0,35.03,0,0,0,134.48,0,0,0,0,0,21.54,0,0,0,0,0,0,0,0,0,0,0,849.61,30.22,0,0,315.9,0,4.15,4.3,0,12.75,0,0,0,0,0,0,0,0
 10-12,4.89,32.56,0,55.58,0,6.13,0,129.73,0,0,0,0,0,34.27,0,0,0,0,0,0,0,0,0,0,0,1183.48,69.9,0,0,339.25,0,6.67,5.47,0,47.12,0,7.22,6.79,0,0,0,0,0
 14-21,0,1.36,1.07,14.57,171.2,52.81,0,56.3,0,0.88,0,18.26,10.24,7.05,3.99,0.97,9.74,0,0,1.36,0.99,95.73,0,0,60.45,938.34,38.25,5.03,12.94,17.1,0,50.06,2.76,98.86,16.52,7.89,116.35,312.75,0,0,15.19,0,2.2
 24-34,0,0,5.5,0.64,69.21,13.85,0,166.05,2.42,3.44,3.68,37.89,2.9,1.82,11.5,6.45,22.63,6.02,3.64,6.76,18.32,139.7,3.84,0.69,55.09,2507.97,10.43,25.78,13.32,0,0,124.89,0,0.93,16.85,10.08,31.83,473.13,0,0,61.33,0,17.2
 36-46,0,0,2.32,0.96,31.44,17.01,0,458.9,20.13,4.63,3.89,73.11,2.47,0,6.47,18.37,29.53,7.31,6.71,3.19,59.69,179.02,1.44,2.1,50.8,3151.82,4.71,17.1,37.81,0,0,203.83,0,1.05,6.09,6.77,0.88,576.96,0,0,46.98,0,48.88
 48-58,0,0,0,0,58.16,2.12,0,923.99,10.82,22.87,7.94,237.4,10.64,0.48,6,7.54,2.58,13.96,8.38,4.53,34.48,317.75,5.13,10.12,41.82,2698.89,22.17,18.12,19.14,0,4.93,127.4,0,3.76,1.46,18.7,0,516.53,0,1.28,57.98,0,51.53
 60-70,0,0,1.39,0,59.11,3.55,0,1052.45,9.7,19.33,10.08,173.4,21.66,7.65,5.95,11.15,3.42,10.13,7.85,8.67,17.24,350.2,1.24,11.82,21.78,2176.71,6.47,13.89,16.07,0.81,2.61,102.49,0,0,0.83,7.04,0,274.7,1.38,7.37,47.35,12.31,46.51
 72-82,0,0,4.95,0,39.18,22.6,0,790.3,8.27,7.76,19.88,151.31,11.6,0.49,4.37,13.87,12.64,17.69,6.11,0,3.33,332.89,10.28,10.65,34.47,1470.11,0,17.57,15.51,0,1.42,72.39,0,0,2.22,4.28,0,123.8,8.26,9.17,50.21,6.71,13.55
 84-94,0.62,0,11.61,0,81.97,38.21,0.72,520.5,3.5,24.66,27.13,123.58,31.62,2.61,2.65,20.17,10.56,19.09,8.72,12.82,17.16,268.65,14.45,30.57,20.57,944.3,6.3,27.46,18.04,0,9.08,299.85,0,0,3.57,5.09,0,104.31,8.88,7.29,59.21,14.1,19.92
 96-106,0,0,2.02,0,51.29,12.98,2.72,515.99,4.21,11.38,4.31,103.12,25.24,0,7.2,27.35,14.75,19.59,9.24,22.94,1.93,254.11,8.89,10.98,21.17,674.25,4.02,8.05,13.01,0,11.82,196.03,2.06,0,4.23,2.73,0,38.08,9.47,2.14,42.54,19.03,15.98
108-118,0,0,0.83,0.49,90.05,35.54,1.74,384.98,5.34,18.53,9.14,109.53,23.79,0,6.87,23.46,14.94,25.13,16.15,17.6,8.46,209.58,3.62,10.52,13.91,1032.9,9.31,17.92,10.6,0,10.52,204.98,0,0,5.96,2.66,0,16.57,8,4.79,51.97,15.57,12.82
120,0,0,3.29,0,87.72,28.83,0,402.44,3.29,30.99,9.33,301.64,29.98,0,8.53,42.03,9.94,26.16,4.97,3.21,1.51,294.94,0,31.04,19.15,1544.97,1.33,35.12,7.28,0,3.42,115.74,0,0,4.01,1.21,0,49.25,10.11,13.17,64.94,0,5.25
