stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,126.28,4645.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.85,0,0,0,0,0,0,0,0,0,0,0
  5-6,129.17,2820.43,0,0,0,0,0,0,0,0,0,0,15.48,0,0,0,0,0,0,0,0,0,0,0,120.68,0,0,0,37.02,0,33.57,0,0,0,0,0,0,0,0,0,0,0
  7-9,132.37,88.97,0,232.83,0,5.98,333.84,0,0,0,0,0,133.8,0,0,0,0,0,0,0,0,0,0,0,2805.16,134.98,0,0,915.68,0,0,14.18,0,0,0,0,0,0,0,0,0,0
 10-12,0,51.01,0,137.04,0,9.65,237.83,0,0,0,0,0,46.43,0,0,0,0,0,0,0,0,0,0,0,2666.57,144.55,0,0,948.45,0,6.67,10.57,4.75,135.11,0,0,12.38,0,0,0,0,0
 14-21,0,0,0,6.28,90.69,6.48,41.83,0,0,0,12.08,5.9,0,3.85,0,1.76,0,0,0.97,1.89,39.25,0.95,0,20.5,495.69,24.9,0,2.48,16.34,0,20.03,1.58,53.7,10.62,1.26,59.97,174.02,0,0,5.96,0,0
 24-34,0,0,0,2.06,25.45,4.93,110.56,0,3.01,0,23.3,2.97,0,0.68,2.92,4.68,1.05,1.98,2.89,4.76,88.54,2.55,3.31,39.35,1201.19,3.57,10.42,8.94,0,0,60.24,0,0,11.25,1.55,11.14,226.14,0,0,21.42,0,0
 36-46,0,0,0,0,27.25,0.73,247.06,3.18,9.33,2.39,66.22,0,0.59,2.04,21.86,6.5,0.65,2.16,0,35.65,85.66,0.65,0,17.15,1189.17,2.06,17.13,5.87,0,0,96.84,0,2.6,2.41,5.39,0,211.47,0,0,8.69,0,11.36
 48-58,0,0,0,0,38.56,1.7,728.13,0,9.6,7.93,166.37,8.33,3.47,1.28,7.78,0,7.78,1.59,1.44,5.01,140.2,1.85,17.71,48.68,1282.17,10.16,7.5,13.19,0,0.61,85.34,0,0,4.16,0,0,156.18,0,0,51.25,0,4.03
 60-70,0,0,0,0,49.83,9.65,1333.27,6.66,28.97,16.33,162.92,6.01,0,1.38,7.25,2.93,30.12,1.36,6.66,2.33,190.98,1.88,12.37,12.41,1623.51,10.09,8.3,24.4,0,0,74.39,0,0,1.64,0,0,155.21,0.81,6.57,27.63,0,14.72
 72-82,0,0,3.79,0,21.38,4.42,819.25,2.65,13.23,7.53,81.05,9.73,0,0.58,2.31,0.66,0.49,7.21,5.38,0,160.28,1.52,3.29,15.97,792.79,1.75,9.45,8.24,0,0,46.34,0,0,0,1.5,0,46.7,2.4,2.39,12.45,2.07,0.67
 84-94,0.62,0,0.8,0,43.66,13.49,454.88,2.01,5.48,6.88,53.68,12.17,4.58,6.23,17.19,5.82,2.54,3.02,5.87,0,198.22,3.35,16.94,13.95,517.36,1.63,9.32,19.92,0,7.18,88.39,0,0,4.24,0.57,0,39.92,3.29,13.3,15.12,10.66,0
 96-106,0,0,2.03,0,14.01,8.08,316.43,0,3.46,5.49,27.43,4.75,0,4.31,5.06,2.03,3.05,2.81,1.86,0,102.83,0,0,8.97,256.22,0,6.17,4.41,0,0,35.26,0,0,2.26,0,0,24.14,0,3.07,16.29,8.88,0
108-118,0,0,0.77,0,21.77,0.57,314.23,0,4.5,5.39,45.05,7.65,0,0,6.57,2.44,5.48,1.12,0,1.22,77.75,0,4.31,8.63,367.47,7.29,5.62,4.49,0,0.76,26.36,0,0,1.51,0,0,23.8,2.27,1.44,16.55,3.27,0
120,0,0,0,0,49.33,20.08,385.9,0,3.39,21.47,32.59,1.52,0,0,17.78,5.54,12.97,2.19,0,0,97.64,0,0,11.87,770.17,2,1.47,6.78,0,2.03,4.57,0,0,1.62,0,0,10.59,1.32,2.2,26.7,0,0
