stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,31.45,286.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,25.37,89.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.82,0,0,0,19.82,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,11.09,0,184.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.33,0,0,0,53.4,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,57.42,0,86.7,0,0,0,19.86,0,0,0,0,0,4.63,0,0,0,0,0,5.32,0,0,0,0,0,4585.92,4.6,0,0,481.25,0,0,0,24.98,0,0,18.6,0,0,0,0,0
 14-21,0,0,2.8,0,38,0,0,210.7,0,0,0,91.18,0,0,2.21,0,0,0,1.57,0,0,5.21,0,0,1.31,2190.29,1.77,6.93,14.01,12.92,0,0,0.81,5.55,1.83,2.08,936.01,0,0,0,0,0
 24-34,0,0.83,5.34,0,14.24,8.81,0,701.34,0,0,0,78.84,0,0.74,0,0,0,3.22,0.79,0.76,3.35,5.96,0,0,3,5067.49,0.7,47.73,8.03,1,0,0,0,10.63,0,1.49,1298.1,0,0,2.92,0,0
 36-46,0,0,0,0,2.71,0,0,1279.23,1.93,1.39,0,318.77,1.69,0,0,4.12,0.68,0,0.65,0,1.38,11.04,0,0,4.08,5345.99,0.66,46.69,10.58,0,0,14.13,0,1.17,0,0,1445.78,0,0,6.49,0,0
 48-58,0,0,0,0,16.8,2.97,0,1330.44,0,0.66,2.4,447.48,0,0,0,0.39,0,14.14,0,2.41,1.39,33.86,0,1.68,5.59,3932.59,0,16.98,15.52,0,0,5.98,0,5.64,0,0,1141.13,0,0,5.81,0,18.39
 60-70,0,0,0.6,0,10.38,0,0,1993.15,0,5.38,1.03,483.66,0,0,0,0,0,0,0,0,0,42.99,0,0.99,0.56,3192.95,0,33.64,5.6,0,0,0,0,2.56,0,0,606.34,0,1.77,0,0,6.95
 72-82,0,0,0.93,0,12.98,1.96,0,1806.47,1.37,2.3,6.44,407.93,1.2,0,0,0.5,1.73,0.57,5.93,6.91,0,37.73,0,8.97,4.26,2632.41,0,65.56,8.26,0,3.78,1.13,0,0.57,0,0,262.18,20.5,2.15,13.6,2.92,3.85
 84-94,0,0,2.13,0,6.56,5.16,0,1328.5,0,0.7,1.66,356.03,4.16,0,0,1.47,0,0,2.66,0,0,35.54,0,3.16,3.67,1725.1,0,35.24,20.9,0,0,5.8,0,0,0,0,197.92,12.54,6.67,0,1.17,6.15
 96-106,0,0,0.61,0,23.74,7.65,0,1079.36,0,9.74,0,285.78,2.4,0,0,1.62,0,0.75,10.58,8.33,1.3,24.2,2.07,1.42,1.54,1441.71,0,37.12,15.08,0,0,5.18,0,1.38,0,0,90.05,11.52,0,3.52,0,0
108-118,0,0,4.38,0,15.48,1.76,3.37,999.53,0,0,0,326.05,1.1,0,0,0.58,0,5.9,3.41,0.63,0,22.85,1.22,5.08,0,1749.61,0.41,20.1,17.38,0,7.76,4.32,0,3.71,0,0,60.75,16.53,2.28,3.31,0.65,1.42
120,0,0,8.89,1.28,20.35,2.41,0,859.95,2.29,2.36,5.01,361.63,2.45,0,1.85,0,0,12.54,6.88,0,0,53.68,0,13.18,5.14,2602.31,4.62,36.66,50.81,0,0,2.62,0,0,0,0,82.3,13.72,0,8.01,0,0
