stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,414.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27,0,0,0,0,0,0,0,0,0,0
  5-6,9.19,263.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,6.92,4.45,0,0,0,0,0,18.47,0,0,0,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,94.13,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,4.15,0,0,0,0,0,26.74,0,0,0,0,0,6.11,0,0,0,0,0,0,0,0,0,0,0,85.91,10.13,0,0,17.89,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,2.85,11.78,1.83,0,5.65,0,0,0,0,0.94,0,0.85,0,0,0,0,2.07,0,12.15,0,0,9.99,42.51,6.18,0.98,0.93,0,0,20.16,5.34,2.56,0.95,5.57,31.82,0,0,1.55,0,0
 24-34,0,0,0,0,30.2,0,0,16.35,0.68,7.43,1.21,4.91,0.66,0,2.02,0,0,1.45,0,0,4.82,33.97,0,0,14.4,172.09,5.48,4.09,0.61,0,0,37.22,0,14.44,4.66,5.14,68.66,0,0,7.15,0,0
 36-46,0,0,0,0,28.26,0,0,26.87,1.68,3.23,1.03,7.2,0,0,3.56,0,0,0,1.78,2.96,0,44.79,0,0,11.03,230.02,0,4.12,0.82,0,0,77.82,0,4.18,8.49,0,71.76,0,0,27.62,0,2.94
 48-58,0,0,0,0,29.12,0,0,51.56,5.7,10.67,2.13,15.6,0.69,0.57,0.69,0,0,0,0.5,0,5.13,48.44,0,0.44,16.59,245.78,1.49,2.81,0,0,0,40.35,0,10.3,1.68,0,77.36,0,0,11.38,0,2.49
 60-70,0,0,0,0,20.96,0,0,94.36,1.75,19.25,7.26,26.05,0,0,0,0,0,0.66,0,2.97,0.86,73.55,0,3.46,7.38,281.68,3.96,8.61,0.86,0.81,0,43.38,0,3.77,0,0,61.58,0,2.97,11.73,0,5.16
 72-82,0,0,0.62,0,7.66,0.65,1.8,138.6,2.9,5.86,5.9,45.11,6.61,0,1.68,2.18,2.33,0.55,1.57,2.72,0,100.09,0,12.12,8.49,282.43,0,2.56,3.2,0,2.36,12.95,0,5.08,4.35,0,32.44,0,3.62,13.04,0.56,0
 84-94,0,0,0,0,14.56,6.29,1.09,133.05,0.7,1.31,2.83,41.22,5.48,0,0,2.52,3.15,8.92,2.18,1.49,2.42,67.77,9.95,3.27,2.77,247.56,2.98,2.35,0,0,0,71.63,0,2.15,2.53,0,14.71,1.14,0,11.17,5.52,0
 96-106,0,0,0,0,16.49,5.59,1.4,103.48,2.9,3.11,1.02,26.69,19.58,0,1.61,3.51,9.3,0.77,3.4,9.44,0,75.47,0,1.91,3.45,185.85,0.79,10.93,0.59,0,15.84,58.11,0,1.36,0,0,14.27,0,3.66,19.97,1.33,1.31
108-118,0,0,0,0,29.63,0,19.9,110.72,0.63,14.68,0,66.95,18.6,0,0,2.44,1.78,8.43,1.29,4.83,1.9,89.43,0.7,4.05,13.82,272.92,3.18,1.27,15.37,0,6.68,27.99,0,2.95,4.14,0,16.28,1.96,0,30.58,0.89,8.03
120,0,0,0,0,25.55,1.2,0,235.63,0,14.48,0,82.35,24.77,0,0,4.06,3.45,11.12,0,1.97,0,80.8,2.91,0,10.62,496.88,0,16.72,31.43,0,2.03,29.57,0,5.53,0,0,37.61,0,1.54,2.88,21.37,2.08
