stage,eye,glial,mesenchyme,neural,spinal_cord
 24-34,0,0,0,3.14,0
 36-46,1.45,0,0,14.25,2.01
 48-58,6.36,0,0,0,0
 60-70,3.99,0,0,10.43,0
 72-82,0,0.61,0.91,0,0
 84-94,0.97,0,0,0,0
 96-106,0,0,0,1.99,0
108-118,0,0,0,4.98,0
120,0,0,0,31.43,0
