stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,122.27,2493.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.88,0,0,0,0,0,0,0,0,0,0
  5-6,74.63,1554.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.64,0,0,0,0,0,49.22,0,0,0,0,0,0,0,0,0,0
  7-9,3.63,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,131.14,20.43,0,0,34.6,0,32.36,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.21,0,13.12,0,0,0,20.65,0,0,0,0,0,14.33,0,0,0,0,0,0,0,0,0,0,0,290.19,0,0,0,79.73,0,25.7,0,0,0,11.77,0,0,0,0,0,0
 14-21,0,0,0,5.78,65.81,1.23,0,0,0,0,0,0.83,0,0,0,0,2,0,0,18.06,0,5.24,0,0,0.99,22.39,2.69,0,0,0,0,7.56,2.45,0,1.91,0,5.3,0,0,0,0,0
 24-34,0,0,0,0.62,42.7,2.2,0,7,0,1.43,0,0,1.89,0,0.76,2.87,1.03,0,0.73,7.78,4.27,8.02,0.69,0,4.69,16.13,3.59,2.22,0,0,0,54.4,0,1.77,0,1.3,4.23,0,0,37.74,0,1.51
 36-46,0,0,0,0.56,48.59,0,0,1.34,0,0.57,0,0,0,0,0,10.7,0.65,0,0.62,6.52,0,10.67,8.07,0,0,46.27,0.9,2.04,0,0,0,106.07,0,9.79,0,0,7.05,0,0,40.21,0,0
 48-58,0,0,0,0,13.59,1.34,0,8.44,0,5.09,2.32,0.64,2.18,22.24,1.37,15.9,0.44,0,1.83,6.91,0.79,11.78,1.03,0.4,3.4,23.23,2.01,1.67,3.42,0,0,61.62,0,0.62,0,0,10.6,0,0,25.46,0,4.94
 60-70,0,0,0,0,27.75,6.15,0,7.56,0,11.35,2.54,6.31,3.18,6.1,7.42,4.75,1.17,0,1.12,1.34,0,30.51,15.97,1.69,5.83,21.03,1.91,0,3.28,0,0,107.17,0,3.6,0,0,0,1.42,0.98,10.73,0,7.94
 72-82,0,0,0.56,0,16.68,66.34,0,11.75,2.25,2.58,12.58,14.67,10.57,0.6,1.28,13.73,1.33,0,2.86,2.81,1.69,53.96,5.53,1.17,9.53,31.27,4.03,8.05,2.02,0,1.2,73.59,0,0.57,0,0,4.52,0,0,19.92,2.06,13.88
 84-94,0,0,0.84,0,49.25,103.69,0,19.82,0,34.56,2.83,5.43,16.05,5.25,2.56,28.77,2.99,0.62,2.45,0,2.81,54.22,10.35,3.36,1.97,37.53,0,4.2,1.1,0,0,158.31,0,0.74,0,0,0,0.6,0.98,27.66,0,5.44
 96-106,0,0,1.85,0,41.9,87.41,0.62,27.15,0,9.87,11.4,18.5,15.47,0,3.65,20.28,6.8,4.68,1.25,0,0.77,101.13,23.65,9.13,4.55,26.03,4.81,10.65,0.68,0,5.14,188.8,0,1.12,0,0,0,0.66,0,40.87,3.56,1.65
108-118,0,0,3.95,0.52,55.98,48.43,3.26,15.53,0,11.42,1.72,11.24,21.15,0,0.8,19.75,12.04,11.54,6.62,1.31,0,103.01,22.18,11.45,4.78,29.26,2.48,5.65,4.55,0,7.53,150.36,0,2.43,0,0,2.99,7.79,0,31.51,4.35,20.57
120,0,0,7.96,0,119.22,63.53,0,40.52,2.34,7.09,1.6,10.64,37.04,0,0,52.6,6.71,3.73,3.39,12.82,1.33,129.68,1.31,11,9.79,52.75,16.07,24.96,1.98,0,2.03,182.26,0,2.15,0,0,15.84,2.24,0,71.49,0,8.76
