stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,113.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,10.11,0,56.91,0,0,0,126.38,0,0,0,0,0,14.49,0,0,0,0,0,0,0,0,0,0,0,932.38,9.04,0,0,126.78,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,40.87,0,67.58,0,0,0,234.93,0,0,0,0,0,9.58,0,0,0,0,0,0,0,0,0,0,0,2108.17,12.97,0,0,151.52,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,3.71,83.98,4.48,0,63.56,0,0,0,75.76,1.92,0,0,0,0,0,0,0,0,13.18,0,0,5.18,2252.18,0,1.07,12.03,2.95,0,3.7,4.44,0,0,9.88,622.01,0,0,2.6,0,0
 24-34,4.02,0,0,2.66,58.4,0,0,398.68,0.91,0.7,0.61,168.8,1.16,0.74,0.94,0.98,0,1.45,40.31,1.07,0,61.59,0.69,0,21.09,6297.33,0.7,8.36,18.8,0,0,13.87,0,6.98,1.94,1.74,1404.72,0,0,74.07,0,0
 36-46,0,0,0,0,24.97,0,0,1613.32,0,15.45,3.04,332.71,0,0,6.13,0.65,1.02,3.64,60.31,0,0,63.23,0,3.32,10.07,4689.24,0,4.83,15.23,0,0,17.94,0,0.8,0,0,1097.96,0,0,21.89,0,0
 48-58,0,1.29,0,0,48.68,0,0,1921.5,0,6.85,7.71,653.51,0,0,3.74,0,0.48,10.87,62.14,0,0,80.03,0,1.84,13.09,2739.24,0,2.23,7.33,0,0.56,8.64,0,3.62,0.46,0,831.62,0,0,26.5,0,18.9
 60-70,0,0,0,0,12.8,0.81,0,1577.45,0,2.41,8.61,514.35,0,0,2.46,2.8,0,3.97,59.62,0,0,63.2,2.16,7.41,6.96,1149.26,1.63,6.12,4.14,0,0,6.31,0,2.29,0,0,251.45,0,4.4,20.97,0,0.7
 72-82,0,0,0,0,14.63,3.63,0,1330.09,0,1.11,5.81,436.91,0.67,0,2.22,5.14,1.15,6.36,59.53,0,0.85,82.84,0,11.6,9.34,739.52,0,8.89,4.47,0,3.67,0,0,4.61,0,0,70.72,0,0,53.7,0,3.3
 84-94,0,0,0,0,18.21,8.28,0,1068.53,0.93,10.34,9.48,412.63,4.12,0,1.82,2.26,0,0,54.54,0,0,84.43,0,11.38,7.73,604.34,1.33,9.58,21.15,0,0,1.96,0,12.69,0,0,102.41,0.85,2.16,50.52,0,0
 96-106,0,0,1.72,2.06,33.42,0,0,1150.21,8.17,1.49,2.54,474.81,5.76,0,0.88,1.94,4.42,0.8,62.25,9.58,0.65,69.58,0,13.95,4.92,611.16,0.74,14.01,13.15,0,0.97,6.25,0,11.16,0,0,61.73,0,1.27,41.2,4.91,0
108-118,0,0,0,0.74,28.56,0.78,5.22,870.02,0,1.53,7.75,508.51,4.54,0,0,5.02,2.2,2.72,48.46,2.83,0,65.27,0,2.51,6.24,672.42,0,12.62,18.3,0,0,0.58,0,8.47,0,0,28.82,0.67,0,76.69,0,0
120,0,0,0,0,34.47,9.03,0,680.38,0,1.12,2.36,717.25,13.78,0,6.79,1.01,2.19,14.56,8.75,4.74,0,74.89,0,3.7,0,774.1,0,27.43,26.71,0,2.03,9.9,0,5.9,0,0,42.49,0,0,72.39,3.93,0
