stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,17.22,314.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0
  5-6,23.01,219.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03,0,0,0,11.61,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,11.53,20.82,0,3.28,0,0,0,7.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.99,11.97,0,0,20.06,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,4.27,0,0,0,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.81,11.95,0,0,9.09,0,0,0,8.85,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,1.27,1.03,0,0.86,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,9.63,0,6.94,1.05,0,0,0,2.89,0.91,1.41,12.26,9.43,0,0,0,0,0
 24-34,0,0,0,0.61,1.94,0,0,1.15,0.91,1.47,0,0,0,0,0,0,0,0,0.77,0,0.8,3.74,0,0,7.06,81.92,1.72,12.03,13.29,0,0,0,0,1.47,1.27,4.21,12.7,0,0,0.9,0,0
 36-46,0,0,0,0,0,0,0,10.79,0,0,0,0,0,0,0,4.68,0,0,0,0,11.83,5.92,0,0,4.62,190.97,29.34,41.52,0,0,0,0.8,0,8.08,6.83,0,18.91,0,0,2.25,0,6.42
 48-58,0,0,0,0,6.53,0,0,37.23,6.08,2.57,0.54,15.61,0,0.54,0.54,5.66,0,7.18,0.97,0,10.02,17.12,0,0,10.38,509.53,2.78,46.77,4.36,0,0,3.6,0,0.84,0.43,0,40.44,0,0,9.83,0,23.12
 60-70,0,0,0,0,5.37,0,0,230.59,2.68,4.71,4.19,53.58,0,0,0,4.43,0,8.21,0,0,5.32,96.77,0,13.34,17.88,1234.71,0.72,54.78,3.75,0,2.38,7.09,0,3.78,0,0,77.35,0,1.84,21.63,0,39.62
 72-82,0,0,1.22,0,9.39,1.73,0,521.02,4.04,1.75,2.02,113.54,1.35,0,1.5,5.49,0,6.13,0.81,1.36,7.23,202.08,1.92,5.21,13.99,1515.75,2.7,79.47,8.66,0,0,6.29,0,4.02,1.5,0,82.81,1.34,5.9,49.23,4.38,32.83
 84-94,0,0,0,0,18.96,9.26,0,366.81,2.94,7.93,0.7,119.8,8.38,0,1.45,19.65,4.51,11.36,9.56,0,9.46,215.72,1.34,4.68,9.71,1013.56,5.4,51.85,21.63,0,3.7,28.57,0,11.76,0,0,61.02,0,9.29,16.43,10.57,24.69
 96-106,0,0,0,1.03,21.4,39.5,0.6,465.91,3.32,4.64,0.65,103.61,3.79,1.06,3.68,14.02,0.99,8.25,3.33,7.69,9.9,178.31,0.69,2.58,20.72,1065.57,2.91,77.55,9.39,0,12.42,49.43,0,8.35,9.38,0,39.81,0.62,7.02,22.1,15.43,16.78
108-118,0,0,1.97,1.93,23.9,2.4,0,432.7,7.07,3.44,5.83,127.48,6.19,0,4.24,9.56,1.75,14.79,0.45,0,29.12,172.37,0,10.85,18.98,1179.41,7.55,91.61,8.55,8.11,2.24,45.21,0,4.46,0.41,0,41.94,0,10.5,10.86,17.89,51.4
120,0,0,0,0,58.33,3.43,0,315.83,2.75,2.62,5.4,131.42,10.8,0,0,19.04,0,15.65,0,3.24,20.65,209.72,2.59,42.32,61.09,2373.37,26.43,59.1,17.59,0,0,30.36,0,7.58,1.32,0,38.66,0,9.69,26.03,9,21.84
